,clean_text,label
9743,never ever try the droz slim down drink disgusting,1
9746,so found my dads stash of drinks took a swig of his scotch whiskeyhas to be the strongest shit that has ever passed my lipsdisgusting,1
9747,hate how much the vacuum in the flat smells jamesthevacuum disgusting,1
9752,bloody disgusted at the charges for petrol user at tibshelf gateshead number tibshelf number ripoffbritain disgusting,1
9753,little sister just found a chickens toe in her maccy ds disgusting,1
9756,when people wear clothes three sizes too small for them  disgusting,1
9757,aint nun worser  than a female that aint got nun going fa themselves try holler at me disgusting,1
9758,fucking cheat why isnt he getting a yellow card disgusting,1
9759,what a dive hull disgusting hulmci,1
9761,and then they spring a convicted felon a fraudster from prison to lead the revolution and the media hails her as a hero disgusting,1
9763,george boyd of user you are a disgrace to the game lucky not to get a card ppl like you bring the game into disrepute disgusting,1
9766,you know i really hate waking up at number in the damn morningto puke disgusting,1
9770,i am kind of glad i dont live with people with the state of the girlfriends kitchen disgusting,1
9771,weather at bristol not looking good dislike,1
9772,user do you plan on doing anything regarding the state of the public toilets in the eagle market disgusting,1
9774,omg my brother just shat on the floor disgusting mybrothershitonthefloor numberguynumberbathroom,1
9775,so by not drinking mountain dew according to my calculations ive saved myself from consuming almost number calories this week disgusting,1
9776,would not recommend getting gravy and biscuit at wendys disgusting,1
9779,chew with your mouth closed or go outside with the other animals disgusting,1
9780,not sure why justin bieber keeps coming up on my hip hop stations on pandora nomorebiebs dislike,1
9785,would rather the yellow for hogg just to see him get trampled by a few welsh boots disgusting,1
9787,today i didnt wake up to a chorus of lorenzo dislike,1
9788,just found an ant in my brand new protein user  disgusting,1
9791,i have no respect for people that leave public bathrooms without washing their hands disgusting,1
9792,wswvadl dirty scummy tactics from the scum poppa should be ashamed oh himself instructing players to take someone out disgusting,1
9793,repulse,1
9794,user wow seriously should be ashamed of yourself you know what im talking about disgusting,1
9795,are you serious rightnow twofacedbitch cantbelieveyou pathetic disgusting,1
9797,looking through instagram likeslut slut oh youre a slutohh nice picture slut  disgusting,1
9799,theirs no one on tinder lol  yah thats because everyones saying no to you dumbfuck disgusting,1
9801,user how could user give sanduskys wife the time to abuse the victims yet again  disgusting praynumberthevictims,1
9803,i dont understand why this little boy is bumping and grinding behind this big ass cow of a woman  bitch you need to be wooped disgusting,1
9805,our day is like my poop nothing solidbut a lot going on daniel disgusting,1
9807,george boyd should be banned for a long long time disgusting,1
9809,when your in the ladies and someone doesnt wash their hands pethate disgusting totalmidden,1
9815,why some people think its acceptable to spit in the street i do not know disgusting,1
9816,duck dynasty sur a e  la beauf attitude dans toute sa splendeur disgusting,1
9819,george boyd wants a slap after that disgusting,1
9820,george boyd spitting at joe hart wow disgusting,1
9821,so much more attracted to girls that are classy and take pride in themselves couldnt think of why you would like to be a sket disgusting,1
9822,its really hard for me to help customers that reek of cigarettes  disgusting,1
9823,i fucking hate people who text drive with a baby in the backseat disgusting,1
9824,so the subway chick just mayo on my salad whatthefuck puke disgusting,1
9826,every time i see photos of sonia and gaga raga and priyanka married to scammer robber vadra i want to vomit projectile disgust,1
9827,we give more of a fuck about turkeys than we do natives in canada priorities disgusting mmiwg,1
9828,im so over being sick disgusting,1
9829,wolves won number in a row sitting top playing numberrd team in the league disgusting accafucked,1
9830,theres a dismembered tree outside these peoples house in brooklyn disgusting,1
9831,evidently fireball is equivalent to death disgusting,1
9834,why on earth would you allow user to commentate on a game that decides whether england win the number nations disgusting terrible,1
9836,so how much will u give wives of poor conscripts who lost their husbands today will you be kind enough number throw  them number egypt disgust,1
9837,and you actually wonder why i dont want to have anything to do with you disgusting immature,1
9838,that moment of horror when a person on a numberw at considerable speed just ahead of you pokes his  her neck out to spit disgusting,1
9840,im so fucking sick of seeing violenceagainstwomen normalized or even encouraged disgusting downwithpatriarchy,1
9843,why is nigeria so deep ugh this is why i stick to shallow twitter lets talk about weaves and scandal pls denial rip disgusting,1
9846,did user really stop making the skinner ventaire bottles what is my new baby supposed to drink out of now whattheheck dislike,1
9847,what kind of sick person feels the need to blow up a building and kill number people disgusting,1
9848,i now just realized i havent brushed my teeth at all today attractive disgusting notladylike,1
9849,ban george boyd dirty disgusting filthy,1
9850,anyone else see boyd spit at hart disgusting,1
9852,sharing a bathroom with three guys is one of the biggest struggles of my life disgusting,1
9853,everytime i hand someone change at work more than half of them always have the driest hands ever disgusting usehandcream,1
9856,mourinho is the most disgusting manager ive come across and the media let him off with murder disgusting,1
9857,no one says anything about mourinho waving an imaginary red card disgusting chelsea,1
9859,its not often i would defend a city player but spitting no he wants chinning for spitting disgusting hart city,1
9860,not looking forward to st patricks at all disgusting,1
9862,i fucken hate the smell of cigarettes disgusting,1
9863,to the d bag who just walked by in a rush alpha sig shirt beer pong socks loafers and had a neck covered in hickeys smh disgusting,1
9864,numberyards away and i cant leave the house stupid brush fires dislike,1
9866,just seen boyd spitting at hart he looks like  and acts like a fucking pikey disgusting,1
9867,to the number year old lady at the gym only wearing a sports bra please put more clothes on nasty disgusting,1
9868,i love my family but i really dont want to read about their rabbit or squirrel dumplings rednecks disgusting reasonsihatefacebook,1
9869,if you gag while you are brushing your teeth youre doing it wrong disgusting idontwanttohearthat roommateproblems,1
9871,seeing animal cruelty makes me more determined to be a vet disgusting dreamjob,1
9874,no hummus never again disgusting,1
9875,fine goal ruled off poor offside decision on torres and now this red disgusting,1
9876,user disgusting leaving the number nations before full bod  if england win you would have stayed longer disgusting,1
9878,user hope your going to get into your old mate george boyd on monday dived and spat at joe hart disgusting,1
9879,i cannot handle public bathrooms disgusting omg,1
9880,user wales and scotland also played today but during the main news you failed even to acknowledge either exist disgusting,1
9881,im really tired of seeing dukes cheerleaders bellies hanging out of their uniforms disgusting acctourney,1
9883,thats not a red for me im afraid notconvinced  and now mourinho  this is a fucking farce disgusting,1
9884,ramires you dirty little bastard cowards tackle you should be suspended for number games for that disgusting,1
9886,referee is an absolute disgrace lost control of this game completely bowed to the pressure of the players and fans disgusting cfc,1
9887,shocking from ramires there disgusting,1
9888,if pardew gets ten games for what he did then ramirez has to get the same disgusting,1
9890,advice to males everywhere thinking of shouting nice tts just dont ever disgusting,1
9891,just witnessed a guy pick his nose and eat it people make me sick eeerr disgusting,1
9895,we were robbed disgusting,1
9900,my car is ridiculous its my office junkdrawer snack cabinet disgusting,1
9901,teachers raping a school girl disgust,1
9903,whyuherecream forgetfoodforeplay disgusting,1
9905,just had to stop a patient from using inzo on their lips as chapstick cnaproblems disgusting,1
9906,rinsing yr workout clothes in the tub is not washing them disgusting,1
9908,ugh i hate taking medicine disgusting,1
9910,if your gonna have dogs make sure your house dosent smell like asshole and your dog dosent smell like shit disgusting,1
9912,can we start screaming fix yet thevoice georgia dislike,1
9914,dont eva buy cream cheese in the brand milkana that shit taste like sour cream yougort disgusting yuk,1
9917,user user expect a phone call from me number monday morning new customer and being treated like dirt disgusting,1
9918,people that smoke around there children  disgusting,1
9920,now i am drinking garlic and ginger tea as recommended by the good doctor user sorethroat evil disgusting,1
9922,just seen that spitting incident in the city user game absolutely no place for that in football disgusting,1
9923,nonumber te gustan mis twitts pss dame dislike,1
9926,just seen some lady with a huge moustache then i thought to myself that shes pulling her number early movememberdisgusting,1
9927,george boyd spitting today at joe hart no place for that in football or anywhere disgusting,1
9928,just witness the epitome of ratchet lmao disgusting thestruggle,1
9929,never going to the cornwall square pet store again my god disgusting,1
9930,chelsea should get a major point deduction for their twisted comments to chris foy and his family disgusting,1
9931,having someone vomiting on you is not iconic its so fucking disgusting,1
9932,bout to make a sign if youre over number pounds go to the gym not the bakery smile fat bitches make me sick thoeup disgusting ew rs,1
9935,one thing i will never understand is why people put cucumbers in their water  disgusting,1
9937,that video of lady gaga getting puked on disgusting,1
9942,please dont wear bathing suits if you have boobs on your chest and your back disgusting,1
9945,forced to eat pizza on my lunch cause theres no fooooooood  disgusting,1
9947,cleaned out the trash can in the boys room and almost threw up disgusting imtoogoodforthem,1
9949,public restrooms are just the worst disgusting,1
9950,dont even know why people think its funny when someone farts on another person disgusting notfunny,1
9951,i havent been annoyed with someone this much in awhile disgusting getout,1
9952,security just shut dancing down at the black lips at user superbusted dislike,1
9954,today i leant that deodorant doesnt seem to be a commodity in every womans household disgusting,1
9955,george boyd is a right dirty bastard joe hart has every right to be mad no one should spit in anyones face disgusting,1
9956,george boyd spat on joe hart fucking scum disgusting scum,1
9957,can the fa fine vincent kompany for acting like a spoilt brat disgusting growup motd,1
9958,how have user not shown boyd spitting on joe hart disgusting seasonban,1
9959,when someone has nastey teeth i cant help but stare disgusting,1
9960,boyd spitting at hart the dirty fucker disgusting,1
9961,spitting at another player disgusting,1
9962,boyd should be banned disgusting motd,1
9963,george boyd spitting and diving what a class a c if someone spat at me id lose it disgusting,1
9966,user harsh that red card spitting boyd disgusting,1
9967,urgh that player spitting in joe hartsface disgusting motd,1
9969,spitting on another player disgusting motd bbcfootball,1
9970,what a disgrace george boyd absolutely no need for that in football vile disgusting gtfo,1
9972,boyd and hart  both dirty cunts no place in football for spitting at or headbutting another player disgusting motd,1
9973,george boyd is disgusting spitting on joe hart should get a ban for that motd disgusting,1
9975,how do people live like this disgusting,1
9976,pretty sure i just found a piece of tooth in the taquitos i just madeim killing myself  disgusting,1
9978,george boyd should get a big ban for for spitting at hart disgusting motd,1
9980,no need for that in football by ramires disgusting,1
9981,ramirez should have a long ban disgusting,1
9984,one of the worst tackles ive ever seen disgusting,1
9986,just winced at that ramires tackle disgusting,1
9987,hope ramires gets a larger than normal punishment for that tackle was pure malice looks like he intends to injure the player disgusting,1
9988,so girls pissing in cups inside the car now   disgusting,1
9989,bit late but if i was joe hart id of knocked that boyd out for spitting at him hope he gets a red for it disgusting,1
9991,george boyd is scum disgusting,1
9992,user ramires wasnt a tackle it was assault disgusting motd,1
9993,ramires should get a serious ban for that disgusting,1
9994,wishing that my head would stop spinning bppv dislike,1
9997,women comes to pick up her nystatin powder and pulls her money out of her bra all sweaty  disgusting,1
9998,hey hey user  employees eating ice with hands at kfc at park shopping so caetano so paulo brasil disgusting,1
10007,i just saw a huge motorboat full of more stuff dumped off the side of our county road what kind of person does this disgusting,1
10010,the hacker refs are back at the mwc championship game disgrace disgusting,1
10012,every single time i tell people that i hate pizza they look at me like im crazy disgusting,1
10015,live feed is not the same dislike,1
10017,i avoid guys who smoke disgusting,1
10018,user can you just get off twitter fatfuck disgusting,1
10019,one time i accidentally got hairspray in my mouth just had a shamrock shake they taste the same disgusting unpopularopinion,1
10020,any one else having lady bugs in their house i hate them ladybug dislike stinky gettingonmynerves,1
10023,i can truly say that there is nothing more on earth i hate then stpatricksday or anything surrounding it disgust notarealholiday,1
10026,belly bang like u drink a gallon a water n u a wear belly skin disgusting,1
10029,cannot believe the complete disrespect disregard and ignorance people have for othersdisgusting sadsosad,1
10030,user said she likes skim milk because of the taste weirdo disgusting,1
10031,you need money to have friends bullshitrudepoeplethesedays disgusting,1
10033,i think some people should really get a handle on how they chew their gum you sound like cow disgusting,1
10034,surely the fa will take action against hulls boyd for spitting at joe hart disgusting,1
10036,ill hate curry forever disgusting,1
10038,i always throw away the middle of oreos  disgusting,1
10039,people really need to consider wearing clothes that fit them not ones that look like that could fit my number year old cousin disgusting,1
10040,sitting on balcony writing neighbors below come out start smoking nosmoking disgusting wantcleanair,1
10041,when people look my daughter up and down  dislike quitstaring,1
10044,it was a hooker its not cheating if you pay for it  louis dexter disgusting,1
10046,who the fuck puts raisins in a cupcake likewtf disgusting,1
10047,just went to the user with some girlfriends and its the same as i remember it big mistake disgusting dontdoit,1
10048,nhl refs single handedly bring habs back from down numbernumber to an ot victory disgusting,1
10049,when youre eating and someone stands right in front of you and pukes dinnerruined disgusting,1
10050,damn you milk disgusting,1
10051,id like to propose a law you are not allowed to spray anything in a gym locker room hair spray cologne anything disgusting,1
10052,user user tomorrow you ll see how the bimmer looks right now disgusting badass fatride,1
10054,user not so lucky with number laps and they looked good for number percent until that last incident dislike,1
10057,theres drunk wasted white girl wasted then theres lets try a mcdonalds steak wrap wasted nothanks disgusting,1
10058,a lady should never curse belch or fart in front of people gentlemen dont do it why should ladies disgusting,1
10059,note to all driverseven if you are in your car i can still see you picking your nose  disgusting,1
10060,jesus save my family theyre eating spam disgusting,1
10064,haworth number latta number halftime ossaanumberafinal disgusting,1
10067,one good reason to clean the cat litter  the dog goes down and eats the poo and then jumps on the bed to lick our faces disgusting,1
10068,i swear i just saw a tarantula in my house bugs are so big in the south disgusting whydidgodputspidersonearth,1
10069,fries pickles strawberry cheesecake orange juice and jelly for dinner shes crazy weirdfriends disgusting idontunderstandwhy,1
10071,what in the world disgusting,1
10075,some complete dickhead smoking on the bus firstbus number bristol disgusting,1
10079,not really happy about getting abused by the lefties at the marchinmarch rally im here to give you a voice you swear at me disgusting,1
10080,i am so disgusting,1
10082,not sure if im sleeping next to user or a pig right now disgusting,1
10083,any respect i had for you is just gone disgusting,1
10084,blatant bigotry has no place in america in number user and its anchors and reporters are an embarrassment to journalism disgusting,1
10085,my roommates went home for spring break and left fruits in the fridge mould mould and more mould disgusting roommatesfromhell,1
10087,user user just robbed robbie lawler disgusting vomit mafia,1
10088,i was just told that they gave an award to the mom who gave birth the youngestshe was number disgusting,1
10089,this is the first time ive legitimately missed regina swim is this what the rest of retirement will feel like dislike,1
10090,its official i will never return to that place they call detroit disgusting terrifying,1
10093,not that anyone cares but the bubble inside my left index finger is growing  weird disgusting hiiiurgentcare,1
10094,how dirty is it to use mhnumber as a political points before even finding it disgusting,1
10096,couldnt tell if it was old nasty beans or old nasty beef user disgusting thinkimgonnabesickfromasinglebite,1
10097,user ordered two pizzas there are mushrooms on number of them no sausage she is not allowed to order pizza anymore disgusting,1
10101,these people have been smoking for a good number mins disgusting getittogether,1
10104,why does my whole house smell like rotten eggs disgusting,1
10105,user user fucked up muslim peice of shit dembaba cant even get a name lippy the lip user disgusting,1
10106,manipulation exerting shrewd or devious influence especially for ones own advantage loathe,1
10107,i thought you were cute then i saw a cigarette in your hand goodbye disgusting,1
10108,if only telecel didnt force you to juice your phone regularly though twimbos dislike,1
10112,breast feeding in public yer disgusting,1
10113,this is my first time sleeping alone in a long time dislike,1
10114,woke up to a notification that someone had left a homophobic comment on one of my pictures on facebook disgusting unacceptable,1
10115,dump and bake disgusting whatthehellwasshethinking killyourself,1
10116,youre nasty in every single way disgusting ew donttalktome,1
10117,this is not formula number disgusting,1
10118,why do girls think its hot to have their tongue stick out in a picture disgusting,1
10119,i have spent way too much money this week disgusting impulsiveshopping,1
10120,im gonna throw up why are my parents having sex when me and my brother are awake disgusting,1
10121,govemustgo disgusting,1
10122,alma hernandez just peed on the bed disgusting,1
10123,just watched user and cannot defend george boyd spitting at joe hart user sort that out notgood disgusting,1
10124,super possessive moms protecting their sons from being coloured by older ones  dislike,1
10126,some guy just snot rocketed by me while i was walkin down the street disgusting,1
10129,fucking northerners supporting chelsea i cant even understand people from north london supporting them disgusting,1
10131,just seen ramires tackle number match ban isnt long enough for that sort of tackle disgusting,1
10135,yes lets mock mancs and scousers for living in poverty twats bin dippers robbers thats really witty disgusting,1
10136,people who post pictures of their feet on instagram no one cares u got a pedicure we dont wanna see ur crusty feet sheeeshh disgusting,1
10137,user george boyds punishment has to be severe spitting is a vile act that must be stamped outjoe hart or no joe hart disgusting,1
10141,how does someone only serve just over a year for raping a young boy in the first place disgusting,1
10142,in reference to my previous tweet i hope cowan gets his just deserved in prison and doesnt see out his number years scumbag disgusting,1
10146,just catching up with motd and i hope the fa throw the book at boyd disgusting,1
10147,welovedurban because we pay rnumberk for rip off social media campaigns durban southafrica fail disgusting,1
10148,taking my retainers out on a morning is the best thing ever disgusting,1
10149,eddie mcguire may be a great president but he does not know anything about commentating a game of football disgusting getoffmytelevision,1
10150,unreal child support agency staff advise desperate nrps placed in debt to csa to take payday loans or borrow from employers disgusting,1
10151,ps dont eat blueberries straight after brushing your teeth disgusting,1
10153,completely mind boggling that cowan was allowed out of jail to begin with numberminutes danielmorcombe disgusting disgrace,1
10154,cleaning up my brothers puke at number in the morning is not okay disgusting,1
10156,i swear i could play join the dots on my face  uch disgusting spots,1
10162,eww theres mold in the coffee maker  disgusting,1
10163,people need to learn to chew with your mouth closed disgusting,1
10166,really wish the big bellied man at the petrol station would leave crop tops to the teenage girls eurgh disgusting whatasight,1
10167,blood blood blood all i taste is blood disgusting,1
10168,why do boys walk around with their hands down their track suit bottoms disgusting,1
10172,wow didnt take long for that vulture to sweep in disgusting,1
10176,just beyond sick the scab fans chanting murderers disgusting vilepeople,1
10177,sun is shining i have work dislike,1
10180,a shewee has gone too fardisgusting really,1
10182,how am i suppose to eat my lunch when the back room smells like complete shit disgusting,1
10185,still dont get how united fans can sing about hillsborough disgusting,1
10186,hate that i have natural bags so when i dont sleep they look numberx worse disgusting,1
10187,when your at someones house their cats are walking on their kitchen counters table ltltltlt disgusting,1
10188,united very poor and defensively awful evra and fellani wow disgusting,1
10196,i dont eat at chinese carryouts  they dont even have on gloves when they preparing that food disgusting,1
10197,this is more than controversial than any game i have ever seen disgusting munliv,1
10198,visit nowhere near sturbridge total dive disgusting,1
10200,i hope sturridge gets nailed for that disgusting,1
10201,the diving that liverpool players doits like they train on how to execute themdisgustinglfcvsmanu,1
10203,one rotten apple soils the rest liverpool never played so dirty before saurez came along its a shame disgusting munliv,1
10204,already wining comfortably got the pace to glide past vidic  chooses to dive instead disgusting lfcvsmanu cheat,1
10209,i dont understand why when my sister goes to the bathroom her friend has to follow her in there disgusting,1
10211,banana lemon and honey facemasks user homemade facemask disgusting,1
10212,user lost so much respect for you betting against your team disgusting,1
10214,if sturridge didnt dive we wouldnt be down to number men suarez wouldnt have scored and we couldve tried to turn it around disgusting,1
10215,niggas these days really just fuck anything walking if she gottah nice body just forget about her facepersonality right  disgusting,1
10216,what the actual fuck i do not get the idea of firstkiss video on youtube why r we looking at individuals sharing salivas disgusting,1
10217,user is it that sturridge is english that no one has said a word about that blatant dive disgusting,1
10218,its clean out the fridge day some stuff even walked to the trash by itself disgusting randomtweet,1
10220,i opened a big package of capri sun i bought at costco and found mold outside and inside the boxes disgusting,1
10223,being a rebel and taking off my bandage before seeing the nurse disgusting,1
10224,i just watched a gym sneeze on a machine at the gym and walk away disgusting,1
10225,just saw a cloud partially block the sun disgusting,1
10227,please tell me why my dogs breath smells like sauerkraut its making me want to vomit  disgusting,1
10228,wish there were photos from last night before i look like a drunken mong dislike,1
10229,people who take pleasure in others pain  disgusting dontmakesense,1
10230,but now its full of vomitga      disgusting,1
10231,when your ex downgrades to the max gtgtgtgtgtgtgtgtgtgtgt  disgusting,1
10232,i would be embarrassed to talk to someone younger than me let alone number years pathetic disgusting,1
10233,i hate trolls those that lie that misdirect to try and get what they want at all cost not matter what the cost to others disgusting,1
10238,i will say one thing about the game that dive by sturridge never again disgusting joke,1
10239,a world so hateful some would rather die than be who they are disgusting,1
10241,cant wait to get in the gym  havent been in a week disgusting,1
10245,every day must selfie  act cute  put on ig these kind of people have an endless need for attention disgusting,1
10246,nothing i hate more than the frozen foods aisle disgusting,1
10247,the most unattractive things ever are dipping smoking and not being clean  sorrynotsorry disgusting,1
10248,think ill watch titanic long enough movie until this user rain delay endsrain dislike  badweather,1
10249,i just took a shower and i still smell like smoke disgusting greekpeoplecantstopsmoking,1
10251,fuckin hate hairy man disgusting,1
10252,thank god im getting my nails done  disgusting,1
10253,my favorites when my whole house smells like a sewage systemdisgusting,1
10255,theres literally a girl shopping thats wearing the shortest shorts right now that it looks like she has no pants on disgusting,1
10256,awkwardly standing there while your friend is talking to someone you dont knowdislike,1
10259,messi is number and has number goals disgusting,1
10263,not hungry forced to eat and the woman next to me is eating like a pig disgusting,1
10264,im craving chicken nuggets but i refuse to eat at mcdonalds disgusting,1
10267,you know youre meant for each other when you can belch into each others mouths and laugh about it truelove disgusting inlove,1
10268,hey hardees can you please stop playing the commercials for your way over sexualized food during the game heythanks disgusting,1
10272,i have a hard time understanding why older guys creep on younger girls what is wrong with people these days smh disgusting,1
10274,making a playlist of practice latin music and finding a chacha gangnam style no no no no no no no no no disgusting,1
10277,the people you see on busses one guy was bitting his nails and spitting them out on the floor covered in saliva boke disgusting,1
10281,these now adays jamaican niggas with their foreign minds disgusting,1
10282,when i look at you all i see is your ginormous eyebrows disgusting,1
10284,trying to study for the nervous system and cirque du solei is on   this is a massive distraction grr dislike nervoua system,1
10286,well back to reality dislike,1
10287,that was not banana puddingthat was coconut cream pie barf gagtime to throw up disgusting,1
10288,never again will i ever mix water and protein powder disgusting,1
10289,yay haircut time the excitement is unrealthats how long its been since ive gotten my haircut disgusting neverwaitingthislongagain,1
10290,i dont get how people can eat eggs disgusting,1
10291,grapes with seeds should be illegal disgusting,1
10296,when people get shitty ass tattoos and are like omg its awesome smh bitch you blind lay off them drugs crazy disgusting hilarious,1
10297,took a few shots of numberyr old plus vodka last night and lets just say note to self never again disgusting,1
10299,fupa to the max lady disgusting,1
10300,peter in a knights uniform on the johnson gym court disgusting,1
10302,seems like heroin skipped the former generation and ours is too stupid to be afraid of it disgusting,1
10303,never eat at aun bon pain  disgusting,1
10305,hey user remember when you tried singing miley cyrus disgusting,1
10306,is it only my problem or is everybody elses youtube not loading anything correctly anymore as well question youtube dislike,1
10307,people in my hometown are so rude to each other disgusting takemesouth northernsnobs,1
10310,my dads put a programme on about butterflys is he trying to hurt my feelings disgusting frightened phobia,1
10313,i dont understand how people take pics and they know the room be dirty disgusting,1
10315,i just cant believe what i saw disgusting,1
10316,dont put holi colors at dogs but feel free to use harmful chemicals on our kids or any person going for work disgusting,1
10317,there is nothing artistic about eating disorders user sxswnumber disgusting,1
10318,feeling physically sick upset watching wildburma how can anyone do that to innocent bears that market was just disgusting needstostop,1
10320,dislike discussionboards,1
10321,seeing someones overly happy tweet and hating them because youre so jealous dislike,1
10322,user watching floods that foiled new year more climatechangelies  typical treehugging leftism guardian reading media disgusting,1
10323,my favorite part about working at sobeys is when i pick up meat and blood runs down my arm smile smile smile smile disgusting hatelife,1
10324,i swear white men never wash their hands in public restrooms smh disgusting,1
10326,out of all the years of babysitting i have never had a poopy diaper as bad as that onedisgusting,1
10327,airmune the middle class equivalent of street vendor potions brownfoam oceanfroth disgusting drinkanyway,1
10333,i hear user is running some contest where theyre going to burn numberk is this true disgusting yyc,1
10338,you strumpet  gross disgusting smelly used washedup,1
10343,now i know we are having wild animals here frogs a lot of frogs i started to prefer running in daylight disgusting ugly nightmare,1
10346,feeling like an ugly duckling after todays unsuccessful shopping trip   fat disgusting,1
10597,looking at the remaining fixtures i think my prediction of pool winning the title in october might just come true disgusting,1
10599,when goats go to the bathroom on a hill does everything just roll off and hit them in the foot bathroomquestions disgusting,1
10602,and how about having your kids clean their room be responsible for their stuff that lesson goes further that  bills on number  number disgust,1
10603,ugh brussels sprouts reek notofficeappropriate disgusting,1
10604,who on earth says dish instead of bowl disgusting,1
10605,hm iu doesnt make the tourney i see a lot of notre dame foot all sweatshirts correlation disgusting pickateam,1
10607,theres probably number kids on the first floor of the library and theres only number people wearing green including me disgusting pinchpinch,1
10611,urgh accidentally swallowed a bit of chewing gum endoftheworld disgusting,1
10612,people need to sort their fucking selves out mate and grow the fuck up disgusting,1
10614,you dont have to believe women are inferior to be on the libs but it helps numberwomancabinet disgusting qanda,1
10615,dont talk to me in the morning if you havent brushed youre teeth and you have stank breath  disgusting,1
10616,i am a gross contagious zombie fear me sick pinkeye disgusting sos,1
10617,so lady gaga let some girl through up on her on stage disgusting,1
10619,naked truth on indias death bowling disgusting,1
10620,so nice when wife kids come home from sisters and have to bath because of cigarette smoke  disgusting,1
10621,please wear some deodorant and shower disgusting,1
10623,i cant stand what this day does to the city disgusting,1
10624,im so musty and i had the nerve to try and talk to oomf uggh disgusting,1
10626,user keep lil kids away from those pastors mindsinthegutter disgusting therealfreaks,1
10627,fuck you kelly ya prick disgusting,1
10629,if this kid in front of me doesnt stop cracking his bones im gonna lose it  disgusting necksshouldntcrack gonnabarf,1
10630,that ref is some wanker disgust,1
10631,when will my nose stop running i cant sleep disgusting,1
10632,sweetheart you dont have overactive saliva glans you just like to slur your spit  disgusting,1
10633,good morning number earthquake in socal huh everyone ok dislike,1
10634,got no sympathy for people who smoke and get problems from it disgusting,1
10639,will never see user live due to the self induced vomiting at sxsw by one of her cronies on stage dontjokeaboutthatshitbitch disgust,1
10643,about to deep clean my room like never before disgusting,1
10645,see if youre not happy in a relationship then leave dont cheat disgusting,1
10646,my biggest pet peeve is when people dont brush their teeth disgusting,1
10647,who the hell posts pictures of a deceased family member in their casket wtf disgusting disrespectful,1
10649,watching a bunch of numberth graders try to make vinaigrette hilarious  disgusting,1
10654,this guy just coughed on me disgusting,1
10655,user shira admits on radio that hbnumber would not prevent sandy hook shooter audio to come using tragedy for politics is disgusting,1
10657,last tweet may be boring but amount of flytipping around hillingdon has got out of control people doing it in broad daylight disgusting,1
10658,guys who chew tabaco  disgusting,1
10659,i thought my language was bad two older upper class men on the train effing wanker twat bastard every other word disgusting,1
10660,picking up lunch a man ask if i like movies then proceeds to come over into my personal space showing me porn on his phone disgusting,1
10661,wondered why my phone only charged in certain positions might help if there wasnt a build up of fluff inside the port lol disgusting,1
10663,your cheating needs to stop like seriously tell me why you need to date someone and then have other girls on the side disgusting,1
10667,ugh the old fart called me hunny disgustingimabaristabitch,1
10668,if you have a bull ring then your automatically getting unfollowed you dirty excuses for life disgusting,1
10669,its kind of sad that everything is now spoken or offered in spanish like its our second languagedisgusting,1
10670,how  why have me and my mates shagged near enough all the same girls as each other disgusting hoes ilson,1
10671,peoples morals go out the window in mexico disgusting,1
10672,this girls bathroom smells like an aquariumdisgusting,1
10673,dont get coaches who swear at their players after a loss especially at school leveldisgusting,1
10676,if you dont wash your hands after you use the bathroom die disgusting notshakinganybodyshandstoday,1
10678,i just watched ladygaga get puked on by another women on stage while performing as part of her act it was green disgusting tmzlive,1
10679,seeing people spit in the street makes my skin crawl disgusting,1
10680,my dad thinks pepto bismol tastes amazing  disgusting,1
10683,i inadvertently made hot cocoa with ice cold water and didnt realize until i took a drink disgusting,1
10684,st patrick was a missionary of the gospel its amazing how the world gas polluted this day with drinking leprecons disgust,1
10687,got a right naughty shirt for the weekend  disgusting,1
10688,gunna watch anime with my brother but make him translate it bc i cant be bothered to read and dubs are disgusting,1
10689,my number year old cousin just gave me a skunk spray flavored jelly bean  disgusting,1
10691,dont get how someone can drink a glass of milk disgusting,1
10693,when people talk with their mouth full ltltlt  disgusting,1
10696,the current convo going on behind user and i epitomizes being a skank wow disgusting sloot,1
10697,people getting humour out of the horrible situation with the mhnumber disgusting prayformhnumber,1
10698,never knew the younger years could be such slags disgusting,1
10700,corn beef and cabbage literally looks like my shit disgusting italiansdoitbetter,1
10701,people of facebook nobody wants to know how many centimeters you are dilated if they do you should probably text them directly disgusting,1
10702,user are you still making pizza with food grade silicon cheese from leprino foods sickening disgusting notfood,1
10703,theres no excuse for bad hygiene disgusting,1
10704,work dislike,1
10705,this kid threw up in front of the conductor rachet disgusting,1
10708,autism isnt a problem never was and never will be disgusting people,1
10709,one thing i havent missed being on holiday and thats the smell of smoke disgusting,1
10710,i will never take a class in greg number again disgusting cannotconcentrate nasty,1
10711,just cooked a pork joint from user and its gone in the bin as it was more fat than meat disgusting wasteofmoney dinnerruined,1
10713,was cleaning the tub and pulled out a hairball that was more hair than some people have on their heads disgusting,1
10716,especially when its afternoon already  disgusting eww,1
10718,thugs with tri colours attacking police in belfast todaydisgusting,1
10719,i love twitter but it saves a lot of ppl from getting ass woopens dislike,1
10721,that just ruined taco johns for me disgusting fuckingwhore getalife,1
10722,i dont come on twitter to go on my home page to find disgusting pics of people  disgusting,1
10724,brother ran into my room and farted in time with a song i was listening toshould of gone mad but fair play seriousskillz disgusting,1
