,clean_text,label
12318,wherever its at i hope they really needed it disgusting,2
12320,gosh some people will do anything for number mins on tv or a bag of cash guess what teen mom star im talking about disgusting teenmom trash,2
12324,how did you know i wanted to clean shit off my floor and walls tonight oh yeah i didnt disgusting couldpuke freedog whowantsit,2
12325,user stores popcorn in his belly button for later but he doesnt mean to do thisit just happens disgusting,2
12326,the only day its suppose to be under number and snow in the next week is the day the farrier is coming really cmon dislike,2
12327,the founder of the westboro baptist church is dead one less of those dehumanized scums picketing funerals on dead soldiers disgusting,2
12328,why the fuck do people chew ok lets just put dirt in our mouths and spit all over the place makessense disgusting,2
12329,my hairs as straight as widows in winter soldier right now and thats not a good thing dislike,2
12335,ugh why did i even look at that i just ruined sleep for myself tonight disgusting,2
12336,ugh you make me sick disgusting,2
12337,men gross bathrooms not ok disgusting cleanit,2
12338,that moment when you move from your home town  and you go to visit  but everything and everyone has changed dislike,2
12343,anyone else not disturbed about the fact that sabrina didnt wash her nasty hands after using the bathroom disgusting bbcannumber,2
12345,its like customers at work think its okay to adjust their junk in public disgusting,2
12346,as muslims we are so darn trusting if we believe its an islamic event shea bates used this trust disgusting imfwscam,2
12348,you can shove your apology voicemail up your ass now that i know your mother made you apologize to me disgusting,2
12350,reading collegefessions makes me not only realize how woman are treated as just objects but how easy women put out disgusting noclass,2
12351,there is never a point in a relationship that makes it okay to share a toothbrush with ur boyfriend user disgusting yuck,2
12355,toss turn repeat xnumber apparently im restless nosleep dislike,2
12356,user exactly they cullenbarnett even had the ordacity to use the roxypro semis as an excuse disgusting nowasharkcull,2
12357,seeing your thong sticking out of your jeans aint cute honey disgusting,2
12359,you say you love zayn and then you make this rumor that zayn hit perrie  how could you even think of making such rumor disgusting,2
12361,why do grown men feel the need to spit while walking down the street disgusting,2
12364,trypophobia ew holes ihateit toomanyholes wtf yuck disgusting,2
12365,user im fed up of getting your buses with my nowcard and being judged by drivers who dont think i look disabled  disgusting,2
12366,i use to like chapman now he wears a bombers jumper dislike aflnorthdons,2
12367,urgh bran flakes disgusting,2
12368,duno what to make of u tbh wasteofspace disgusting lazy failure,2
12369,it smells like feet disgusting,2
12370,ew my bed sheets smell like cigarettes and i dont smoke disgusting ew gonnapuke,2
12371,just turned office keyboard upside down and smacked it disgusting,2
12372,cartoons dekhne k din aa gaye absadfacethanx to my daughtersadfacebut courage the cowardly dogwthr u seriously kidding me disgusting,2
12373,sometimes i just look at my designs and think why the fuck am i in graphic design disgusting,2
12374,how did i manage to get so sick in less then number hours  disgusting,2
12378,wtf haircut is that hurley disgusting,2
12379,not only is there spaghetti sauce all over the hand rails but now theres spit on them too disgusting,2
12382,cockroaches are commonplace too disgusting,2
12383,think its about time a certain person was exposed for the liar and cheat that they really are  disgusting notaniceboy,2
12384,just heard on the radio ponderosa is having allucaneat crab legs tonightexcusemewhileivomit disgusting,2
12387,user champagne prices for primark quality disgusting ripoff,2
12388,idek how people choose not to take showers disgusting,2
12389,user instead of partying with seaworld and celebrating them we should be shutting them down disgusting freetilly,2
12390,theres a lime cucumber flavored gatorade now are you kidding me disgusting,2
12391,whatmakesmeangry is when people do fake accounts of celebrities saying its their secret account  putting same picture stupid disgusting,2
12395,this winter  spring thing weve got going on sucks snow again on tuesday disgusting,2
12396,such a struggle to eat eggs disgusting,2
12398,why are all of the box cars being turned into stupid van like cars dislike,2
12399,pass emmas law  only lawyers would not pass this law affects revenue stream  disgusting,2
12400,publicizing how messed up you really are on twitter probably isnt a great idea disgusting,2
12402,user  surely you can whipup a powerpoint presentation specifying what parts of aca you dislike  inquiringmindswanttoknow,2
12404,just listened  watched the most disgusting song  video khia  my neck my back disgusting,2
12406,didnt your mother teach you how to drink coffee and not sound like a cow  disgustingnoclass,2
12415,the ladies toilets at user southbank have quite the bug infestation going on disgusting,2
12418,thats what people here need more guns less help for the sick disgusting disappointing,2
12421,i swear it seems like my suite mate and his girlfriend are trying to cough up their left lungs disgusting sickasses bye,2
12422,ill never understand why big girl wear tight clothes they make clothes your size too disgusting,2
12424,not liking this new twitter lay out not one bit dislike,2
12425,cockroaches are absolutely positively disgusting disgusting bugs,2
12429,portlock just are a cricket in class disgusting,2
12430,school lunches disgusting,2
12431,some people are truly disgusting how trashy is it to have sex with someone in the gym during school  verytrashy disgusting slutwhore,2
12433,those manboobs in coke commercial disgusting pakvind,2
12435,my backpack has bird poo on it when did this happen disgusting howdiditnothitme,2
12437,im stopped at a red light i looked over and this guy is jacking off miamiforya disgusting,2
12438,some people need to figure out what a shower is gross disgusting,2
12439,who are you to judge someones insecurities disgusting,2
12440,stevewilkos helps young girls out of the stripper life and jerryspringer gets them into it disgusting,2
12442,im so happy i only have to see whss every so often for only a few minutes im disgusted in the way the people are acting there disgusting,2
12443,everyone shares the same charge as me repulsion,2
12444,so the message for this sundays service at the church im working at is how to touch the unclean and survivewtf smh disgusting,2
12445,i dont understand how this guy is in the process of drinking two numberml coke bottlesdisgusting sobad,2
12446,user heres a tip those of us that dont smoke do not want a driver our food coming number our homes smelling of cig smoke disgusting,2
12448,the pancake house commercial about their product of chocolate chip pancakes ew disgusting,2
12452,admire humour but ffs stop making jokes about the missing plane if that was your relative on there i doubt you would be joking  disgust,2
12455,user so annoyed had my grey bin stolen on collection day and you want number for a new one told its my fault disgusting,2
12461,came home was out of brown pasta so stuck on some white hadnt had it in ages neveragain disgusting brownpastanumberlife eathealthy,2
12464,there is no need for the amount of junkies in craigie these days disgusting,2
12466,now a days its hard to find a good woman too many hoes these days  i know of wives that have multiple affairs like its nothing disgusting,2
12467,if one more person licks their fingers to separate their bills im gonna scream and you say you have a cold basic disgust,2
12468,lost all respect for usercannot believe kim and kanye are on the cover disgusting,2
12472,came home to the house stinking of sick turns out dads been microwaving stilton cheese yuck disgusting ewewew,2
12473,so many fake people disgusting,2
12474,real talk i hate the capitalist bullshit propaganda that is thomas the tank engine disgusting,2
12478,amid all the fillibustering you may have missed fifa announcing that it now sits on a surplus of numberbn thats numberbn  disgusting,2
12479,how do people have the nerve to question a historic fact makes me sick disgusting khamenei holocaust,2
12481,a respectable old man just called greg a cunt and they say the younger generations behaviour is appalling disgusting,2
12482,kim kardashian is on the april cover of vogue vomit major vomit all over the placereally disappointed in user disgusting,2
12483,always hangout at ur best but dont be a vagabond dislike vagabond,2
12484,puke is the worst disgusting,2
12486,smoking should be banned from dart platforms disgusting smokingisstupid,2
12487,masuku must be released with immediate effect disgusting,2
12489,omg stop chewing with your mouth open disgusting,2
12490,pretty sure some girl decided to shave her pubes before taking a piss disgusting gcproblems,2
12493,old guys feeling on girls legs shit disgusting,2
12495,my game is still crap after hitting a few balls today disgusting,2
12496,the fa and football league are as incompetent as each other disgusting,2
12497,so the lady in front of us just leaned out of her car and puked all over i think im about to do the same disgusting shedrunk,2
12499,nothing grosses me out more than the smell of a cigarette on someones breath  vom disgusting,2
12501,hate hearing about cases of child abuse disgusting,2
12502,i know it feels great outside but you still have to wear some form of pants disgusting,2
12504,well my bracket is completely gone to shit gotohellduke disgusting,2
12505,mistake of the day buying minute maid orange juice disgusting simplyorangealltheway,2
12506,idk how your hat even stays on your head sogreasy disgusting,2
12507,smh starting nt to like ppl  dislike,2
12509,my question to everyone  how do people in university not know how to flush toilets disgusting,2
12510,i dont know why some people post pictures of themselves in their homes when they live like pigs disgusting cleanyourlife,2
12511,weddings relatives clothes loathe,2
12512,only a complete asshole feels the need to call a girl a slut and a bitch its really just sad norespect disgusting,2
12513,if you leave your dog locked up all day then wonder why it tears shit up and is so energetic you should not be a dog owner disgusting,2
12515,nothing better than a grown man who cant clean up after there self disgusting,2
12516,baylor attempted number free throws nebraska attempted number free throws disgusting,2
12518,user number number buses from new brighton to liverpool fail to show an hour wait disgusting darkside,2
12520,i prefer finger popping eachothers assholes quote user disgusting,2
12523,the snow piles at the airport are still like number ft tall and the snow is black disgusting,2
12524,challenge use the word fondle in a nonsexual context winner id like to fondle dick cheney creative erotica humor ew disgusting,2
12525,user kim k on the cover what a joke good job anna you just single handedly killed the brand disgusting boycottvogue,2
12526,holy fuck this bus smells like shit vomit and body odur disgusting,2
12528,nothing pisses me off more than people wearing red and cheering for those in blue disgusting,2
12529,at least tom dougherty of user is transparent  he just wants a government shakedown for some of user money disgusting,2
12530,good job im here doyourownthing disgusting,2
12535,duke disgusting pathetic weak,2
12536,user why would you have trashy people on your cover not a good look for your mag dislike,2
12538,stepping on a snail dislike ouch,2
12539,whipped cream should not be in a funnel disgusting,2
12543,god i hate when people fucking slurp there drinks disgusting,2
12546,please stop feeding your children sugary shit why the fuck is your one year old sucking down a capri sun disgusting makesmemad,2
12550,zuck has no pecs dislike,2
12551,user think madonna got the wrong end of the stick on this nomakeupselfie thingy i think your right  disgusting,2
12553,as a proud southerner people from the south who still proudly wave the confederate flag are beyond my comprehension disgusting,2
12556,controversial voguecover voguefail kim and kanye in the cover not sure i like dislike coverofvogue,2
12557,why would anyone want to cut off an innocent little puppys nose and ears disgusting,2
12558,i hate dominican men why are they always outside with no tshirt on showing that fat belly disgusting,2
12559,how can people go against their family for a bit of their friends attention  stupid disgusting annoyingpeople,2
12560,so many blatant calls going in kansass favour disgusting,2
12562,sorry vogue but kim kardashian has had no lasting effect on pop culture to warrant a cover smh justsaying disgusting,2
12563,omg when people take a shit in the bathroom turn the fan on its what its made for dont make everyone else suffer disgusting,2
12564,seriously why would you wear that in public disgusting,2
12566,user just made this statement gerrard is better than scholes ridiculous disgusting,2
12568,poor wee children this world is split with such greedy wealth and then such unwanted poverty disgusting sportsreliefnumber,2
12569,who do some people think they are vile disgusting cretin nowords godhelphimifwemeet,2
12570,i cant stand seeing people smoke with a baby in the car disgusting poorbabys,2
12571,please leave me alone i dont need your talking you disgust me,2
12572,wow number from entire premier league or a months wages for number player sportrelief disgusting,2
12573,find it disgusting that the user could only donate numbermillion in a billion pound empire disgusting greedy twats sportreliefnumber,2
12574,user why do tenists like karlovich exist the only thing you know is to serve dislike isnottenis,2
12577,number women in the uk have been victims of fgm yet only now do we get our first prosecution disgusting,2
12578,a million raised by the premier league disgusting,2
12579,i heard they snitching  disgusting,2
12580,so i figured out just how bad of a combination milk sugar and tea makes disgusting twodollars,2
12581,my house smells i cant stand it even after wiping everything down with clean and lysol wipesit still smells like food  dislike,2
12584,blatant call after blatant call in kansass favour disgusting,2
12586,i cant even be in the same room as my family when they eat seafood disgust,2
12587,i ate a doughbut but it ate my face off and then i had extreme face gas disgusting,2
12589,how the fuck is me getting upset with my sheer inability to change things comparable to the intentions of a drunk child abuser disgusting,2
12590,michelle obama in number per night suite in beijing while americans cant find jobs disgusting,2
12591,how can bruce moan about boyd getting banned for spitting at someone bellend disgusting,2
12592,i am literally forever doing other peoples dishes disgusting,2
12598,whatever tiny bit of respect i had for the jets is definitely gone disgusting fuckmichaelvick,2
12599,rex ryan do not tell public that you sanchez still has a shot to be qb of jets then cut him soon after  where is the old rex disgusting,2
12600,some  girls have ruined their reputation with me by putting up no make up selfies disgusting creatures,2
12603,you would think that since were juniors you shouldnt be picking your nose and eating it in classdisgusting letsbehonesthere,2
12606,you make me feel sick so disgusted right now to think i knew a person and they do that disgusting,2
12607,im not the first to say it but beyonc is a new disgrace to women and shes a mother partitionvideo disgusting,2
12608,drugs are such an unattractive thing to do disgusting,2
12610,the younger generation share boys with family members disgusting,2
12612,user you wholesome homosexual commercial is disgusting bannabisco,2
12613,so theres this guy smoking in secaucus junction some people really have some nerve and a big load of ignorance disgusting rude,2
12614,number out of number of my user flights for this trip were delayed over an hour last leg is number hours and counting dislike,2
12615,burped and blew it in user face and he told me it actually smelt pretty good disgusting,2
12616,ew can tell straight away if stuarts been smoking when hes out mink disgusting getout,2
12619,grumpy people dislike,2
12620,smacking your gum has to be the worst habit known to mankind disgusting,2
12623,i think your mama is in love with ya boy disgusting,2
12624,ooooh that move by jp tokoto disgusting,2
12626,i love how user promotes the stop of bullying and look at all their story lines disgusting,2
12628,want to grab some people and shake sense in to them how can you be so wrapped up in your own world selfish disgusting ungrateful,2
12631,number consecutive hours at marist disgusting sunrisetosunset,2
12636,note to self never eat wing stop again disgusting,2
12637,only in needville will people walk into a restaurant barefoot and see it as acceptable disgusting,2
12638,james is so cutehe sticks chewing gum on my face disgusting,2
12639,i pity people who chose to degrade someone by calling them ugly fat etc disgusting,2
12642,wait so let me get this straight so this woman molests her daughterssvu disgusting,2
12645,do you even wash your hair hello grease ball disgusting showermuch smelly petpeev,2
12647,this chick at the gym has better abs than me probably better than any guys at this gym actually disgusting,2
12648,i cannot stand liars disgust,2
12649,thought my hair was tickling my neck but it was a spider ewewew ew disgusting hatespiders,2
12650,no longer maid of honor at the tackiest wedding ive ever been too big loss cry me a friggin river trash tonyntinaswedding disgusting,2
12651,number ronin mah che delusione numberronin dislike,2
12652,if you smack while youre eating im certain i will not be dining woth you anymore  disgusting gross mouthclosedplease,2
12653,spoke to an old pal tonight hes on a number hr contract but has worked numberhrs a week for the past number months and no holiday pay disgusting,2
12654,people who smokeltltltlt disgusting,2
12655,johnny football already has a mcdonalds commercial yuck dislike,2
12656,i hate when the windows in the car are down and the wind just blows my hair every where and gets it all tangled and messy dislike,2
12658,what kind of person are you how can you do that to her disgusting youarentarealman,2
12659,when did it become acceptable to show ads at movie theatres dislike,2
12662,number hours and number gear bags later packing is complete stressed packing dislike nosuchthingaspackinglight,2
12663,i honestly hate most men disgusting,2
12665,columbus players and fans are classless disgusting,2
12669,mom didnt sign my name on a card from our family grownupstatus dislike,2
12670,whats with all the avs fans banging on the glass tonight dislike,2
12671,user because of pricks like you we mufc fans get a bad name even our rivals wont speak such stuff disgusting,2
12674,i might actually throw up disgusting,2
12675,loud people are people i dislike,2
12677,i have one word circling my mind over and over again disgusting,2
12678,user free the orcas assholes disgusting,2
12679,any girl who does dip grosses me out sorrynotsorry disgusting,2
12680,message blast for dormmates who pooped in the shower room disgusting,2
12684,are you kidding me user michaelvick  really have we come to this and on nationalpuppyday disgusting,2
12685,user have a little decency and respect like what you showed at the funerals of soldiers and children disgusting,2
12686,i hate  ratss disgusting,2
12688,after watching this much into the kstate game im boycotting college basketball never have i seen such poor officiating disgusting,2
12692,i dissected a frog today  mylife disgusting rippingfrogsopen,2
12694,ewlk  dirty nails is my biggest petpeeve maaaaaaan     disgusting,2
12695,vogue has jumped on the kardashian bandwagon therefore contributing to the fall of the western civilization disgusting,2
12696,one bite of that mexican food made me want to barf disgusting,2
12702,someone spilt jack on our chips disgusting,2
12703,my friday nights lately have been really boring dislike,2
12705,bo dislike,2
12707,no one will ever want me the way i want them justfriends disgusting,2
12710,i dont know those who were stabbed but i really hope theyre okay i cant believe i actually sort of know the kid responsible disgusting,2
12713,it feels weird sleeping by myself  dislike,2
12714,when an number year old chews with their mouth open disgusting goaway gross,2
12716,people who chew with their mouth open  disgusting loud,2
12718,user annawintour  worldsmosttalkedaboutcouple makes me wantnumber fing puke huge mistakevogue has lost so much respect disgusting,2
12720,so these ppl behind me are talking about how much they masturbate compared to their kids awkward disgusting thestuggle,2
12721,i hate when i laugh to hard or too much i gag when i finish disgusting,2
12722,also what is up with wales kit dislike rugbyproblems,2
12723,how ridiculoussmh disgusting,2
12727,i cant stand rachelle sarah andrew kenny sabrina ika allison every time i see them i get an urge to punch them disgusting bbcannumber,2
12729,i have to wash all my sheets cuz whatever hair is in my bed is making my sneeze my eyes are burning and im itching disgusting,2
12730,will never understand how people vomit and dont want to immediately brush their chompers disgusting,2
12731,user is worth a watch tilikum is still performing because people continue to go pay and support seaworld inhumanity disgust,2
12734,this shiz taste like coffee disgusting,2
12735,you know the cold weather is coming to an end when you start seeing roaches appear at night disgusting,2
12736,on my way to work  disgusting,2
12737,if the mnumber was a woman it would be a disgusting bitch mnumber disgusting bitch,2
12738,everyone block and report   marycontrarynumber not a real psycho if you dont support maggie and james disgusting,2
12742,i not even waited for numberhour in my office disgusting feelinghungry,2
12743,just after realising i ate a slice of gone off bread  green mould disgusting,2
12747,this weather is getting on my nerveslike numbercm of snow next week betterchange disgusting,2
12748,i actually dreamt someone coughed so hard one of their lungs came out i have a weird mind disgusting,2
12751,writing statuses about the boy your goin out with and then tellin another boy you want to be friendswithbenefits disgusting unbelievable,2
12752,that is the last thing i needed to hear this morning no need to be so loud when other people are around shutthefu disgusting,2
12753,so peter grant just kicks a penalty and a conversion miss from in front of the poles disgusting weak gobacktojapan,2
12754,my brother is actually the biggest shithead going how anybody thinks hes cute i will never know brother dislike,2
12756,when people chew your pens ew disgusting dontgiveitbacklikethat,2
12757,what scumbag robs someone whilst they are having a seizure in a street disgrace disgusting,2
12759,bitch please ur disgusting have her shes a hoe any way byefalicia bitch slut disgusting noonelikeyou,2
12760,i know number have to be nice to weight challenged people sorryhorrible girls  woman in tight clothes screaming shouting spitting disgusting,2
12761,how are user allowed to just change parking bays to loading bays just picked up a pint of milk a number parking fine disgusting,2
12763,my biggest pet peeve is poor hygiene it disgusts me to no end petpeeve disgusting,2
12764,ppl that lie about having miscarriages when they really had an abortion woman actually go through that n it kills them vile disgusting,2
12767,literally cant get my head around why people murder whats the satisfaction over doing it disgusting,2
12768,that sort of thing just completely makes my day epilepsy crime disgusting,2
12769,its one thing to claim youre classy its another to actually prove it disgusting,2
12770,no one will ever understand how much i hate and disrespect ppl who disrespect their helpers maids and drivers  disgusting,2
12774,worstcooks make that girl take her nails off that is seriously grossing me out disgusting,2
12776,user user user user we go get wings and watch the match number is the chelsea match dislike,2
12777,user happy number game aw disgusting,2
12778,the best part of waking up is most definitely not folgers in your cup disgusting,2
12780,memorable match for his numberth fa disgusting,2
12782,thought id fallen face first into a urinal when i walked into flares last night utterpiss disgusting,2
12783,if you are ever offered soju politely punch the person in the face and say no thank you disgusting horrible vile,2
12785,the fa needs to sort its refs out not knowing which mixed race player is who  cfcvafc disgusting fa,2
12786,i may be the only one but im not a fan of tattoos tattoos dislike sorrynotsorry,2
12787,especially on a guy i dont wanna look at your body and feel like im reading a coloring book tattoos dislike sorrynotsorry,2
12789,im gettin a fuckin tan disgusting,2
12790,user user pls dont quote top gear drwho etc they self fund with sales why are we forced into paying a fee for tv viewing disgusting,2
12791,kickracismout campaign at its best gibbs ox afcvcfc disgusting,2
12792,protein shakes dont mix with porridge seemingly ugh disgusting,2
12793,afc hav been used as guniea pigs for all the big games dis seasonnumbernil n counting against cfc disgusting,2
12794,why do some girls wear hair extensions when you can clearly see them disgusting,2
12798,some people dont have a conscience    disgusting,2
12800,user you want to make everyone make a public apology disgusting nffc,2
12801,this game would be completely different if the right person had been sent off disgusting,2
12802,arsenal dont have a single english player on the pitch disgusting,2
12803,if you have a camel toe you dont just leave it there disgusting,2
12804,really annoyed me walking by hnumbero in town today and having to inhale everyones second hand smoke disgusting,2
12805,user on top of the league is like elephant on a tree no one knows how it get there but everyone knows it wont stay there long disgust,2
12807,everything from last night smells of smoke and i wasnt even smokingdisgusting,2
12808,why did i wear that dress for prom last year disgusting,2
12809,you make the car reek of cigarets disgusting,2
12810,user missed an amazing match chelseavsarsenal and cricket toowhat ll we do whole night been a customer since number years disgust,2
12811,seeing you just made me gag your personality and your actions make you so ugly disgusting,2
12813,its not dirty politics its not moronic arguments its these football tweets which irritates me flooding my tl disgusting,2
12814,of all the things today that ive ticked off my checklist catching somebody peeing on the backdoor of the shop wasnt on my list disgusting,2
12815,what in gods name happened at stamford bridge today arsenal disgusting,2
12818,user user user when will u release mamr answer us there is a limit to everything dammit disgusting,2
12819,theres pollen all in my car from me opening the sun roof and windows disgusting,2
12820,if i keep my funnel at your house that doesnt mean let all these bitches i dont even know fucking use it disgusting,2
12821,iv got sambuca swirling round my tummy disgusting,2
12822,who likes jb  honestly i dont dislike,2
12823,dear vogue is kim and kanyes cover an early aprils fools prank user notfunny dislike,2
12824,dont know how on earth people think alcohol isniceor refreshing it taste like shit fucks up youre body blots your stomach disgusting,2
12825,a scammer called my grandparents pretending to be me w   my name said i was in jail and needed numberk bail and they nearly sent it disgusting,2
12827,bfab chest high layout d disgusting,2
12831,user have u ever seen a result like that as an user fan disgusting,2
12832,i hate doing laundry in dorms why does everyone leave their wet clothes in the washer for hours disgusting,2
12834,user surely the chelsea v arsenal game should have been abandoned void and replayed they played number mins with the wrong players disgusting,2
12835,now i have a real reason to stop being a jets fan michaelvick disgusting,2
12836,the book of job is the most fucked up story disgusting,2
12837,whoever photoshopped user arms for the vogue cover needs to be fired disgusting,2
12838,forgot that people can smoke in restaurants in the south  disgusting,2
12841,how the fuck can someone shoot an innocent animal and then pose for a picture with it disgusting,2
12842,instead of our corrupt health care policy or foreign policy the media is hung up on obama picking msu to win the ncaa finals disgusting,2
12843,no amount of tan or rollers can deflect from the fact that you are an absolute monstrosity of a female disgusting huge,2
12845,onto the munchhausens by proxy true detective episode disgusting agreewithcoyle,2
12846,arlos mom suggested hotdogs for lunch um no  disgusting,2
12848,so twitter is changed too s disgusting oldisgold,2
12850,when youve got nothing else to rely on because youve led a dishonest disgraceful life whats there money disgusting politics,2
12852,why do men have toenails disgusting,2
12854,i cant even express how much i dislike the music industry this just solidifies that riaa bmi disgusting notcreators,2
12858,first liverpool match ive missed all season disgusting,2
12862,univ administration has asked  students who wr beaten in rajasthan number deposit rs numberk each number them to b able  number continue studies disgusting,2
12864,melissa is eating eggs with chips disgusting,2
12865,hospital food  disgusting sick ill,2
12866,reports of racist chanting coming from afc wimbledon today no need for that in football or in any situation disgusting,2
12868,user im deadly serious on that performance the players should pay the fans back disgusting deservebetter,2
12869,user can any number suggest anything to stop next door cats from shitting in my garden cant cope with it anymore disgusting,2
12871,what about that david lowe scumbag that starved that dog what a fucking wanker i hope he get set on fire disgusting,2
12872,please stop saying the word horny and calling your husbands penis a frog omfg disgusting,2
12874,im coughing up mucus every time i coughdisgusting,2
12875,cant believe local businesses in parrysound are using the easter bunny as a symbol of negativity towards their community disgusting,2
12876,just saw a deer in the middle of the highway that was completely mangled  disgusting didnotneedtoseethat,2
12878,wazza stop that disgusting takeabow,2
12880,i despise this fucked up society were living in that only sees women as bodies they could lust over disgusting kefayabanumbera,2
12882,my dog just farted three times in a matter of number seconds disgusting,2
12883,ashley likes to cuddle with dirty towels disgusting,2
12886,tweet cannot b sent at dis tym disgusting,2
12888,if youre going to cough up one of your organs maybe you shouldve stayed home disgusting coworker,2
12890,more i read for this disser on torture more i lose faith in humanity the doctrine of liberalism thats meant number protect indvs disgust,2
12891,boyfriends who drinking too much dislike,2
12893,i hate people who smoke cigarettes disgusting,2
12894,user so have you found my drink manchester disgusting disgrace,2
12895,there is nothing worse than the smell of cigarettes disgusting,2
13214,true colors are showing now disgusting,2
13215,this couple have kissed number times at half time already disgusting,2
13218,fake gay people are who i hate the most stay putting on for society disgust,2
13221,just broke a sweat vacuuming and washing the floors in our common room disgusting,2
13222,terrified to go into my garage cos theres a cup of coffee thats been there since summer and the mould is overflowing ew disgusting,2
13223,human centipede is by far one of the most disgusting movies ive ever watched disgusting,2
13226,or i smell like the woman who threw up behind me for number minutes on the plane disgusting,2
13230,it leaves a bad taste in my mouth and even though im trying and i think i am able i just cant seem to swallow it disgusting,2
13231,walking out of walmart seeing smokers disgustingunhealthy,2
13232,akltat aipf for numberk pot at number  number knumber flop jesus christ crippled down to numberk disgusting hurtsmorelive,2
13233,cant believe someone sold a kate bush presale code on ebay for number and ebay let them disgusting,2
13234,forever sleepy zz dislike feellikeidontevensleep,2
13238,cannot believe the state of the cov track how on eart have they managed that disgusting elrc speedway,2
13239,people spitting out their car windows whilst driving disgusting,2
13241,dont watch this game if you have a weak stomach disgusting,2
13242,i hate geography dislike schoolsucks,2
13244,people are such bullies honestly sitting on the bus and these number guys decide to give abuse to a handicapped man disgusting,2
13245,user lost all respect with that clinton family selfie  why do you late night guys suck up to them and the obamas  disgusting,2
13247,wheneverythingelsefails sm useless fellows tag comnt or like their own pic to bring it in d newsfeed again to fetch more likes disgusting,2
13248,old men sitting there pretending to be sheikhs disgusting,2
13249,cant believe its numberp for air at the petrol station what the bumbo numberp for air air to raas disgust sorryforthelanguageonsunday,2
13254,it honestly disgusts me what magazines write about celebrities too veiny knobby knees how about we focus on real issues disgusting,2
13256,watching kansas without embiid is like watching the heat without lebron james shit disgusting,2
13260,if theres one thing in this world i despise its cats disgusting,2
13261,it should be a crime for bigger women to wear yoga pants disgusting myeyes theyburnn,2
13262,cause what i really wanted to do was scrub vomit off my fucking bathroom stall disgusting,2
13264,only now recovering from my hangover disgusting,2
13266,im so spotty its disgusting,2
13268,im like not even kidding theres a fatspiration o disgusting obesity,2
13270,i dont see how people find smoking attractive disgusting,2
13272,would keegan bolt bradleys advisors please tell him to stop spitting disgusting,2
13275,user you lost a listener today people may have voted to burn money but it was your choice in the first place disgusting,2
13276,wtf is wrong with people how can you light a dog on fire disgusting,2
13277,i do not want to see your saggy boobs on my newsfeed disgusting,2
13278,maybe driving would go better for you if you took the damn cigarette out of your mouth disgusting,2
13279,bu tv shows mls but not el clasico disgusting,2
13281,when people cough and sneeze into their hand ltltltltlt disgusting,2
13283,benzema you just cocked it disgusting,2
13286,my twitter feed just makes me so much more ready to get out of high school disgusting,2
13287,i dont like being lied to dislike,2
13289,may have just watched a frog dissection and dropped my phone in frog guts  disgusting,2
13290,user considers sending pajamaboy to russia same effect as fairy barry blooper biden or lurch kerry punkassleaders disgusting,2
13291,im going to vote for user the user just because of how obnoxious the user propaganda is disgusting toolow,2
13292,only thing i hate about spanish football is the players go down like a bag of shit get on with it cheat disgusting,2
13293,why are liquid photos always so bad disgusting,2
13295,cant believe some of the comments towards our only forward whos been flogged like a horse disgusting,2
13296,pepe embarrasing every game  i really do not like him in the slightest disgusting,2
13299,i love how my roommates know how to clean ohwait theydont trashyapartment disgusting getmeoutofhere,2
13300,and again tiresdisgusting,2
13303,i dont approve of people who put ketchup on their kd grilled cheese or eggs disgusting,2
13306,some anc members are now attacking adv thuli madonsela personallytalking about her nosedisgusting,2
13308,early from whichita at is nasty af disgusting,2
13309,messi that pass  disgusting,2
13311,i think every smoker should be forced number walk around smelling like somethin disgustingthen they might know how i feel right now disgusting,2
13312,user your trump vibrated through the ceiling disgusting noboyfriend,2
13313,these argentinian commentators are having orgasms with messi disgusting,2
13314,mid numbers and your partner cant come and celebrate with you because they arent old enough to even drink lol twisted disgusting fucked,2
13315,id give neymar a number for this dive disgusting elclasico,2
13316,user user the dirty diving barca game returns turn the tv off they cheat to win as always disgusting redfordivingcampaign,2
13317,spanish football  diving galore disgusting facts ssfootball elclassico realmadridbarcelona forcabarca halamadrid,2
13319,one of the reason epl will still be better than the spanish la liga disgusting,2
13321,you are in public please leave your girlfriends face where it is instead of sucking it off of her disgusting,2
13322,i do have a smart mouth that cant shut up disgusting,2
13323,well that was a great game too bad kentucky came out on top dislike,2
13325,never have have i seen a more disgraceful and disgusting playervery cheap neymar elclasico  disgrace disgusting,2
13326,dont see why anyone would ever take drugs  disgusting,2
13328,i can not believe the comments some people are making about rapunzel being black disgusting onceuponatime,2
13329,what elclasico disgust,2
13330,ref should be shot disgusting,2
13331,as always spanish refereeing is fuckin terrible the players are bad divers because the refs mad awful calls elclasico disgust,2
13332,user breakingamishla yikes whats in that beefdisgusting,2
13334,a lot of diving in spanish games dislike elclasico,2
13335,ft real madrid number  number barcelona  fucking cheaters absolutely disgraceful football by barca disgusting uefalona,2
13337,well done ref you really have successfully killed madrid tonight ref was more effective than messi disgusting elclasico realvsbarca,2
13338,ref spoilt one of the greatest games ever disgusting,2
13340,im never fucking eating almonds again smh i feel like ima throw up disgusting,2
13341,reason why mourinho left madrid spainthe league is jst been hyped by numberteamsone with alot of spendingdoder wit manipulationsdisgusting,2
13342,gets to night time and my house decides it wants to give off the worst fish aroma ever carpets getting binned tomoz disgusting,2
13343,honestly feel like ive been robbed im not gunna let someone get away with this  disgusting,2
