,storyid,sequence,text,sentword,sentword_vector,emotionlabel
6860,24b9af09-073f-4ada-9dab-b99f55ff7f70,sentence5,his pursuer was right down the block,block,"['angry', 'relief', 'fear', 'hate', 'interest']",0
6861,200fc04c-dc9c-472b-8ccc-4207217c7707,sentence4,the next night he was tired and fell asleep early,tired,"['angry', 'nervous', 'irritated', 'annoyed', 'anxious']",0
6862,bd9cf730-bf61-4c5c-8b5c-d3fb1be7847d,sentence4,carly crashed into the wall because she didnt know how to stop,stop,"['hate', 'angry', 'fear', 'hatred', 'panic']",0
6863,9985e902-dde3-4b35-ab44-e1d1aad8100e,sentence3,i think she may have found something she really likes,like,"['hate', 'fear', 'worry', 'mad', 'afraid']",0
6864,b4134069-3e3a-4385-8723-671e8f7f22f5,sentence4,frank was furious,furious,"['angry', 'anger', 'annoyed', 'rage', 'fury']",0
6865,4c3117a5-b65b-4352-a688-b0ced59c7635,storytitle,wild fire,fire,"['angry', 'rage', 'panic', 'fury', 'relief']",0
6866,cac38cb1-4d40-4f20-bf4d-cc81edb0940e,sentence2,when her car broke down she had no idea how to pay for it,broke,"['angry', 'panic', 'anger', 'fear', 'nervous']",0
6867,f9bf242f-a654-4259-a3e4-acebd8e083ea,sentence4,i told him the state has a website for reporting abuse,abuse,"['anger', 'involvement', 'disgust', 'hate', 'hatred']",0
6868,213370eb-d98b-4c6e-9d8d-821001474cc0,sentence5,they threatened to take her doll away so susie had to listen,threatened,"['angry', 'fear', 'worried', 'anger', 'afraid']",0
6869,da823b41-addc-4b7a-aff6-ae27f45aeeb8,sentence5,jenny was embarrassed at her spotty skin,embarrassed,"['annoyed', 'irritated', 'angry', 'scared', 'surprised']",0
6870,84e4afca-bf9a-4959-9db9-1ff73693dde0,sentence4,joan got fired from her job,fired,"['angry', 'anger', 'surprise', 'surprised', 'rage']",0
6871,018cc08a-3902-4ebe-9da9-fac862431f96,storytitle,thief,thief,"['mad', 'scared', 'angry', 'afraid', 'fury']",0
6872,d1d074cd-c13d-4105-8b9c-175cd36815a1,sentence1,whenever i try to eat onions i gag,gag,"['mad', 'disgusting', 'irritating', 'relief', 'panic']",0
6873,4fd68e4e-0373-4a14-b70c-e22362bc3663,sentence2,they had sex unprotected,unprotected,"['hateful', 'scared', 'afraid', 'irritation', 'fear']",0
6874,9761d1d9-1967-4f36-bee6-932b0d114bf9,sentence4,she didnt like the intrusion and wanted out,like,"['hate', 'fear', 'worry', 'mad', 'afraid']",0
6875,f3ffcf11-ffd2-461c-9a88-3176edc62922,sentence5,david felt like he could finally find things,like,"['hate', 'fear', 'worry', 'mad', 'afraid']",0
6876,7576da43-1ae7-4d2f-8bd2-e356d03dc66c,sentence2,he had a sore throat all week,sore,"['irritated', 'irritation', 'annoyed', 'nervous', 'relieved']",0
6877,905596d2-3f91-4bfc-a5aa-c4b835227348,sentence5,bill is now a millionaire but he cant walk so he remains bitter,bitter,"['angry', 'sad', 'anger', 'grief', 'hatred']",0
6878,38ef94a8-518d-4ce9-9bdf-6ec236572901,sentence2,annie later broke up with her boyfriend,broke,"['angry', 'panic', 'anger', 'fear', 'nervous']",0
6879,0349d6ef-528d-48ba-b647-e1603c9abc90,sentence3,and so the child became ill,ill,"['angry', 'anger', 'mad', 'desperate', 'sad']",0
6880,68471d84-f517-46de-a098-93380ca98590,sentence1,matts mom is a thief,thief,"['mad', 'scared', 'angry', 'afraid', 'fury']",0
6881,a15ea7a2-c69d-4e2e-aec0-601e01235a2e,sentence4,someone broke in and stole his recipe box,broke,"['angry', 'panic', 'anger', 'fear', 'nervous']",0
6882,69b5c098-f1e2-49be-9af5-f7710f174101,sentence5,but when he went back to his hotel he felt completely sick,sick,"['mad', 'angry', 'scared', 'worried', 'nervous']",0
6883,95581137-0500-4f4f-854b-292114fecf41,sentence3,it was like i could not even stop gambling,like,"['hate', 'fear', 'worry', 'mad', 'afraid']",0
6884,c6c7970f-18f1-40a3-beaa-fbb76e4895aa,sentence5,out of frustration he dragged the plate to the side,frustration,"['anger', 'sadness', 'disgust', 'despair', 'rage']",0
6885,347d57ba-b385-4835-84da-f3ea3023fa62,storytitle,the big fight,fight,"['hatred', 'hate', 'rage', 'angry', 'mad']",0
6886,347d57ba-b385-4835-84da-f3ea3023fa62,sentence3,i fought in a tough man amateur boxing contest twice,fought,"['angry', 'rage', 'hatred', 'desperate', 'anger']",0
6887,347d57ba-b385-4835-84da-f3ea3023fa62,sentence4,at one of the fights my friends later told me a man had been killed,killed,"['angry', 'fear', 'panic', 'grieving', 'grief']",0
6888,3ab0e132-53df-479a-b213-e54158c31879,storytitle,rileys bb gun,gun,"['hate', 'rage', 'angry', 'hatred', 'fear']",0
6889,3ab0e132-53df-479a-b213-e54158c31879,sentence1,riley looked at a bb gun every time he went to the store,gun,"['hate', 'rage', 'angry', 'hatred', 'fear']",0
6890,3ab0e132-53df-479a-b213-e54158c31879,sentence5,there was a bb gun for riley under the tree,gun,"['hate', 'rage', 'angry', 'hatred', 'fear']",0
6891,33a4d37c-e841-4912-94d9-53f41c313f53,sentence1,jack was furious,furious,"['angry', 'anger', 'annoyed', 'rage', 'fury']",0
6892,33a4d37c-e841-4912-94d9-53f41c313f53,sentence3,when he pressed the button his crackers got stuck,stuck,"['angry', 'happy', 'worried', 'afraid', 'scared']",0
6893,0dfe64bd-79c4-4bff-ac57-302794002020,sentence3,a startup business was a lot of working but he was motivated,motivated,"['hatred', 'involvement', 'interested', 'interest', 'hate']",0
6894,9e55fe95-ae05-460c-ad0a-09b52a365ccf,storytitle,dead ends,dead,"['angry', 'mad', 'rage', 'grieving', 'grief']",0
6895,f98a7bef-f2a6-4866-91ef-403255e8ca71,sentence4,she was out of breath because she smoked and was overweight,overweight,"['irritated', 'annoyed', 'disgusting', 'nervous', 'sad']",0
6896,a5e22a62-217d-4780-8040-c3b48172472f,sentence2,to get out he said his mother was ill,ill,"['angry', 'anger', 'mad', 'desperate', 'sad']",0
6897,d12d7648-a3d8-4937-8594-b7094f9749e8,sentence2,it was shaped like a pirate ship,like,"['hate', 'fear', 'worry', 'mad', 'afraid']",0
6898,583de398-b999-4a05-8920-ad11f86d7917,sentence4,chris fell while climbing and broke her foot,broke,"['angry', 'panic', 'anger', 'fear', 'nervous']",0
6899,1adce8cb-83e9-4607-a98d-62891df3c3ab,sentence2,he likes to talk to people,like,"['hate', 'fear', 'worry', 'mad', 'afraid']",0
6900,67a1e2df-2bd1-46c1-85fd-74a2f79fd671,sentence3,the day before my wife tripped and broke her foot,broke,"['angry', 'panic', 'anger', 'fear', 'nervous']",0
6901,c3f738ec-7b31-45dc-bce9-8c03f7cd43e3,sentence2,her first stop was the bank,stop,"['hate', 'angry', 'fear', 'hatred', 'panic']",0
6902,466fc44f-e02c-4349-8da9-259e7a120a44,sentence3,one of his rockets accidentally exploded during a flight,accidentally,"['angry', 'startled', 'grievous', 'rage', 'panic']",0
6903,e6df07b1-e9a6-4b56-9794-077ee50e5bd2,sentence3,blake got frustrated and quit the game,frustrated,"['angry', 'annoyed', 'irritated', 'anxious', 'worried']",0
6904,bd6908cd-bed7-49d7-9db2-1c340f11daf5,sentence3,lynn wanted to be just like her cousin,like,"['hate', 'fear', 'worry', 'mad', 'afraid']",0
6905,bbecc79f-4c0b-4c18-9703-c11d4703fe2b,sentence3,she was to drunk to drive but drove to the store anyway,drunk,"['angry', 'mad', 'rage', 'nervous', 'annoyed']",0
6906,06b9937f-9a84-4471-95e8-f930170d0739,sentence3,jake felt a little ill,ill,"['angry', 'anger', 'mad', 'desperate', 'sad']",0
6907,54f41f0c-4d3c-401e-a1b8-24a0d42a3949,sentence1,ava was getting annoyed,annoyed,"['annoyed', 'irritated', 'angry', 'hateit', 'irritating']",0
6908,9c2d6f1d-b379-43b6-ba86-81f40c38d9ea,storytitle,the thief caught,thief,"['mad', 'scared', 'angry', 'afraid', 'fury']",0
6909,9c2d6f1d-b379-43b6-ba86-81f40c38d9ea,sentence2,she observed a worker stealing stuff,stealing,"['angry', 'mad', 'hate', 'annoyed', 'rage']",0
6910,9c2d6f1d-b379-43b6-ba86-81f40c38d9ea,sentence4,and so the thief got fired,fired,"['angry', 'anger', 'surprise', 'surprised', 'rage']",0
6911,55e56d2c-38c7-4960-b689-1931fe1c5d7b,sentence2,one day he wouldnt eat anything but whine about being hungry,whine,"['irritating', 'loathe', 'weepy', 'irritation', 'annoyed']",0
6912,572e3606-8ddd-403c-8d35-e9a6db66680d,sentence2,she was so frustrated after her first day,frustrated,"['angry', 'annoyed', 'irritated', 'anxious', 'worried']",0
6913,bb917535-7500-457c-9b24-22cd6c83ef6a,sentence2,he had been diagnosed with cancer recently,cancer,"['mad', 'irritation', 'nervous', 'fear', 'grief']",0
6914,ea72008c-d99a-4834-ad3e-9217efbcf939,storytitle,argument,argument,"['angry', 'interest', 'rage', 'anger', 'involvement']",0
6915,18de6b05-4b54-4c3e-81e1-e65cf5c71353,sentence3,while fishing he accidentally got a fish hook stick in his eye,accidentally,"['angry', 'startled', 'grievous', 'rage', 'panic']",0
6916,b0ac73d2-f5e1-4606-a90c-3c1ec56a5788,sentence5,when they were tired the girls would take them back to the pond,tired,"['angry', 'nervous', 'irritated', 'annoyed', 'anxious']",0
6917,056c13ac-1e78-4001-8209-ee16794be084,sentence1,andrea was hot and tired,tired,"['angry', 'nervous', 'irritated', 'annoyed', 'anxious']",0
6918,a9d4bb46-b0d9-40b1-bbed-58219c7f8afa,sentence3,the whole family was getting frustrated,frustrated,"['angry', 'annoyed', 'irritated', 'anxious', 'worried']",0
6919,e3cc4ddb-4f06-430c-956d-932286fb9fd1,sentence4,the finally decided to compromise and watch a comedy,comedy,"['mad', 'joy', 'happy', 'happiness', 'desperate']",0
6920,1e8c9e0e-b9e9-4be1-b359-3192a92a6065,sentence3,he questioned my looks and criticized my clothes,criticized,"['angry', 'annoyed', 'involvement', 'anger', 'irritated']",0
6921,1e8c9e0e-b9e9-4be1-b359-3192a92a6065,sentence4,i remained patient and treated him with respect,respect,"['hatred', 'happiness', 'interest', 'sorrow', 'enthusiasm']",0
6922,e3686f09-151e-4950-9102-306b62b7e92d,sentence3,when he check his account online he was mad,mad,"['mad', 'annoyed', 'angry', 'rage', 'irritated']",0
6923,bb56a511-5fd1-4078-9421-96d4f60e7c0e,sentence1,joe was frustrated it was taking so long to settle his injury claim,frustrated,"['angry', 'annoyed', 'irritated', 'anxious', 'worried']",0
6924,059ea543-38e5-4551-affe-86d58e0df12d,sentence1,ed broke his phone one day,broke,"['angry', 'panic', 'anger', 'fear', 'nervous']",0
6925,cb5dd002-f44a-4b78-9afe-a723b3d40682,sentence2,mr zapo made a very rude one behind his wifes back,rude,"['angry', 'annoyed', 'hateful', 'irritating', 'disgusting']",0
6926,1271cf0c-c678-475c-9f2d-f01f31c965a6,sentence4,he made threatening remarks to people he didnt like,threatening,"['angry', 'fear', 'worried', 'afraid', 'anxious']",0
6927,74d873ec-e8af-41ac-aa40-6dabceb5447e,sentence4,when we went outside she ate dirt,dirt,"['rage', 'disgust', 'anger', 'despair', 'angry']",0
6928,0e51d1c8-f7dd-4aba-be1b-9694f9e0603a,sentence5,dave made the conclusion about his difficulty reaching a conclusion,difficulty,"['irritation', 'fear', 'worrying', 'relief', 'worry']",0
6929,f21d7092-8ab4-420d-a3fe-2da34ee032e8,sentence5,the swat team entered the building and shot the terrorists dead,dead,"['angry', 'mad', 'rage', 'grieving', 'grief']",0
6930,f2113ae1-e3fc-4514-bfc3-4cdac3c074a3,storytitle,no fight,fight,"['hatred', 'hate', 'rage', 'angry', 'mad']",0
6931,f2113ae1-e3fc-4514-bfc3-4cdac3c074a3,sentence2,but the bully kept following her around,bully,"['hateful', 'hate', 'angry', 'scared', 'afraid']",0
6932,f2113ae1-e3fc-4514-bfc3-4cdac3c074a3,sentence3,she got so frustrated that she stopped walking away,frustrated,"['angry', 'annoyed', 'irritated', 'anxious', 'worried']",0
6933,f2113ae1-e3fc-4514-bfc3-4cdac3c074a3,sentence4,the bully got way too close to her face,bully,"['hateful', 'hate', 'angry', 'scared', 'afraid']",0
6934,f2113ae1-e3fc-4514-bfc3-4cdac3c074a3,sentence5,candy hauled off and punched the bully knocking her out cold,bully,"['hateful', 'hate', 'angry', 'scared', 'afraid']",0
6935,96d3580d-e63a-45ad-8b09-61204af5f3bf,sentence5,so he decided to stop using it,stop,"['hate', 'angry', 'fear', 'hatred', 'panic']",0
6936,237cd113-7aff-4199-b2c2-5059b0724084,sentence3,one year the two decided to have a battle with their rubber bands,battle,"['angry', 'rage', 'desperate', 'fear', 'surprise']",0
6937,1fab5eb1-3113-465e-8b20-617b01d80951,sentence1,my girlfriend hates making phone calls,hate,"['hate', 'hatred', 'rage', 'hateful', 'angry']",0
6938,095adc3a-c414-4dcd-af7c-c02d53d49b9f,storytitle,kid is sick,sick,"['mad', 'angry', 'scared', 'worried', 'nervous']",0
6939,095adc3a-c414-4dcd-af7c-c02d53d49b9f,sentence1,when julies kid got sick she stayed home to take care of him,sick,"['mad', 'angry', 'scared', 'worried', 'nervous']",0
6940,095adc3a-c414-4dcd-af7c-c02d53d49b9f,sentence4,but when it was time to take his medicine he refused,refused,"['angry', 'involvement', 'afraid', 'eager', 'fear']",0
6941,1fec1a30-14a9-4972-b1bc-2afa930884b9,sentence2,a man at the bar was obviously drunk,drunk,"['angry', 'mad', 'rage', 'nervous', 'annoyed']",0
6942,1fec1a30-14a9-4972-b1bc-2afa930884b9,sentence3,joe refused to serve the man,refused,"['angry', 'involvement', 'afraid', 'eager', 'fear']",0
6943,1fec1a30-14a9-4972-b1bc-2afa930884b9,sentence4,the man got hostile and started to threaten joe,hostile,"['angry', 'wary', 'hatred', 'hateful', 'enthusiastic']",0
6944,c7b6f3c9-7215-4b4d-b2bd-955cb7e790db,sentence4,when brad asked her out ben was mad,mad,"['mad', 'annoyed', 'angry', 'rage', 'irritated']",0
6945,c7b6f3c9-7215-4b4d-b2bd-955cb7e790db,sentence5,he ignored diana for the rest of the semester,ignored,"['angry', 'anger', 'fear', 'worried', 'surprised']",0
6946,207aca23-1c78-41eb-8ca5-8ea583f6a203,sentence3,i did not feel like going in for eight hours,like,"['hate', 'fear', 'worry', 'mad', 'afraid']",0
6947,f8172dce-00c7-48f9-9308-e15bf17c964e,storytitle,the argument,argument,"['angry', 'interest', 'rage', 'anger', 'involvement']",0
6948,f8172dce-00c7-48f9-9308-e15bf17c964e,sentence1,claire and david were having a loud argument in the laundromat,argument,"['angry', 'interest', 'rage', 'anger', 'involvement']",0
6949,f8172dce-00c7-48f9-9308-e15bf17c964e,sentence2,an old woman asked them to stop but they ignored her,ignored,"['angry', 'anger', 'fear', 'worried', 'surprised']",0
6950,f8172dce-00c7-48f9-9308-e15bf17c964e,sentence3,she showed them a picture of her husband and said he was dead now,dead,"['angry', 'mad', 'rage', 'grieving', 'grief']",0
6951,d08f74c1-fe12-463a-93b8-e5e48d440a02,sentence3,he decided to distract himself with video games and other activities,distract,"['irritating', 'anger', 'eager', 'annoyed', 'irritated']",0
6952,bc0aab2d-204c-4f3f-8986-00678b168317,sentence3,his wife did not like the new decorations,like,"['hate', 'fear', 'worry', 'mad', 'afraid']",0
6953,dea4b9ef-1561-4b5a-8f38-a298441760d4,storytitle,the ill boy,ill,"['angry', 'anger', 'mad', 'desperate', 'sad']",0
6954,dea4b9ef-1561-4b5a-8f38-a298441760d4,sentence2,one child was sick however,sick,"['mad', 'angry', 'scared', 'worried', 'nervous']",0
6955,dea4b9ef-1561-4b5a-8f38-a298441760d4,sentence5,so he did not get sick,sick,"['mad', 'angry', 'scared', 'worried', 'nervous']",0
6956,7206eac0-7412-4c90-9072-c79d698695ee,sentence4,he told the receptionist hed have to leave,leave,"['angry', 'afraid', 'fear', 'anger', 'worried']",0
6957,79b404ef-e9b6-4b31-a1dd-db48e6b7d071,sentence4,the kids decided they would like to race another time,like,"['hate', 'fear', 'worry', 'mad', 'afraid']",0
6958,4dfc4197-2e1d-4adb-8ff1-ace08a2f179b,storytitle,choke,choke,"['rage', 'anger', 'fear', 'irritation', 'fury']",0
6959,4dfc4197-2e1d-4adb-8ff1-ace08a2f179b,sentence4,on move  my opponent choked and lost his queen,choked,"['angry', 'grief', 'irritated', 'rage', 'annoyed']",0
6960,69d7a6a3-5440-464f-b689-f770d77fd2e9,sentence1,randy was upset to hear that his grandfather was very sick,sick,"['mad', 'angry', 'scared', 'worried', 'nervous']",0
6961,1b7feaaf-04da-4faa-8445-2c520627448f,sentence4,one night she was too lazy to go get it from the tent to put on,lazy,"['mad', 'hateful', 'annoyed', 'disgusting', 'angry']",0
6962,89c1a5d9-c1bd-44fd-bf09-0e9ef06dec45,sentence2,he had always had a crush on sandra,crush,"['rage', 'repulse', 'hatred', 'anger', 'angry']",0
6963,59472d65-5b5f-4adc-abb1-ffb6c94240f0,sentence1,stacys kids were bored,bored,"['annoyed', 'angry', 'irritated', 'scared', 'nervous']",0
6964,cf8408eb-59c6-432f-8744-bb7722f47bd6,sentence4,she learned that our neighbor is an english major like her,like,"['hate', 'fear', 'worry', 'mad', 'afraid']",0
6965,cdb33edf-a447-4599-9d4e-ccc7b0b1550d,storytitle,the other bully,bully,"['hateful', 'hate', 'angry', 'scared', 'afraid']",0
6966,d69602dd-162b-4750-8807-0f88e3edc3a2,sentence3,ed yelled at her to stop,stop,"['hate', 'angry', 'fear', 'hatred', 'panic']",0
6967,06c56d6b-e2e0-491a-8dfd-ba6db3bf5d6c,storytitle,the dead batteries,dead,"['angry', 'mad', 'rage', 'grieving', 'grief']",0
6968,1ddb2d95-c983-4734-9a48-1e6a8dc9c595,sentence5,we stuck with the first mechanic,stuck,"['angry', 'happy', 'worried', 'afraid', 'scared']",0
6969,f63d6366-20a1-4a17-8bea-eb785f8419da,sentence5,ralph felt sick and never made pudding again,sick,"['mad', 'angry', 'scared', 'worried', 'nervous']",0
6970,beaf013c-4d0e-4720-9f23-1d225581f177,sentence5,he must have thought i was a bitter old man,bitter,"['angry', 'sad', 'anger', 'grief', 'hatred']",0
6971,b8b5f20c-ca72-44f6-bb18-d5abc2f5f294,sentence1,my cat had been suffering from cancer for awhile,cancer,"['mad', 'irritation', 'nervous', 'fear', 'grief']",0
6972,2d204273-7559-45c9-a519-0d2f11007b03,storytitle,fight,fight,"['hatred', 'hate', 'rage', 'angry', 'mad']",0
6973,2d204273-7559-45c9-a519-0d2f11007b03,sentence3,after class one day a bully cornered him and demanded his money,bully,"['hateful', 'hate', 'angry', 'scared', 'afraid']",0
6974,2d204273-7559-45c9-a519-0d2f11007b03,sentence4,but noel refused and stood his ground,refused,"['angry', 'involvement', 'afraid', 'eager', 'fear']",0
6975,2d204273-7559-45c9-a519-0d2f11007b03,sentence5,finally the bully gave up and went to find an easier target,bully,"['hateful', 'hate', 'angry', 'scared', 'afraid']",0
6976,1c5ea558-9776-4ba5-9db1-054eb95fec02,storytitle,flew like magic,like,"['hate', 'fear', 'worry', 'mad', 'afraid']",0
6977,e49eb9f8-39b6-4199-93dc-42c820515677,storytitle,the furious parent,furious,"['angry', 'anger', 'annoyed', 'rage', 'fury']",0
6978,e49eb9f8-39b6-4199-93dc-42c820515677,sentence4,they were very angry,angry,"['angry', 'annoyed', 'irritated', 'anger', 'rage']",0
6979,00d8c941-b0a7-4a03-9b7e-3ef17b847350,sentence5,i told my sister in law to stop smoking,stop,"['hate', 'angry', 'fear', 'hatred', 'panic']",0
6980,80fee455-3a08-4ae3-8eaa-eb9454942ee6,sentence2,but scotts leg was very tight and sore,sore,"['irritated', 'irritation', 'annoyed', 'nervous', 'relieved']",0
6981,58944238-b0fc-4b53-a282-1a2c1c051144,sentence2,he did not leave a note to say where he was going,leave,"['angry', 'afraid', 'fear', 'anger', 'worried']",0
6982,58944238-b0fc-4b53-a282-1a2c1c051144,sentence3,buster was attacked by a seal while swimming,attacked,"['angry', 'surprised', 'surprise', 'anger', 'fear']",0
6983,3ba59c95-8382-45ac-910d-1d77db8fa46a,sentence4,she rented a carpet cleaner and it still stayed stained,cleaner,"['rage', 'cheerful', 'happy', 'eager', 'joy']",0
6984,44431e6e-bba8-4c5d-8405-752cb2e0ba58,sentence5,the boss saw her behavior and fired her,fired,"['angry', 'anger', 'surprise', 'surprised', 'rage']",0
6985,4d4892c2-05d1-4e7b-82d7-d05d210643c1,storytitle,the thief,thief,"['mad', 'scared', 'angry', 'afraid', 'fury']",0
6986,4d067d78-da11-444e-aa60-2617049df07a,sentence5,she felt like a real princess that day,like,"['hate', 'fear', 'worry', 'mad', 'afraid']",0
6987,a3d3d2d6-1167-47a2-bf7e-3139df76145f,sentence5,the stick flew into a window and almost broke it,broke,"['angry', 'panic', 'anger', 'fear', 'nervous']",0
6988,ceabb2ed-092d-4f90-bea6-a33a8e9996d3,sentence5,then she would clap and scream and jump up and down,scream,"['rage', 'hate', 'fury', 'angry', 'panic']",0
6989,7b2837b6-3561-4a30-b143-8ebb39e25604,sentence3,she picked up a new cleaner and gave it a try,cleaner,"['rage', 'cheerful', 'happy', 'eager', 'joy']",0
6990,62fccb77-6935-403c-aeba-f764a803798b,sentence2,it was lying on the floor,lying,"['angry', 'hate', 'nervous', 'scared', 'hatred']",0
6991,a30354d6-baa4-4cc3-9bd6-1e3b45218178,sentence2,her mother refused to allow her to wear it,refused,"['angry', 'involvement', 'afraid', 'eager', 'fear']",0
6992,a30354d6-baa4-4cc3-9bd6-1e3b45218178,sentence5,her mother was angry at her for disobeying,angry,"['angry', 'annoyed', 'irritated', 'anger', 'rage']",0
6993,bd2841b3-65bd-4f38-a482-883fcbbf51f8,storytitle,lazy cure,lazy,"['mad', 'hateful', 'annoyed', 'disgusting', 'angry']",0
6994,bd2841b3-65bd-4f38-a482-883fcbbf51f8,sentence1,kates son was very lazy,lazy,"['mad', 'hateful', 'annoyed', 'disgusting', 'angry']",0
6995,bd2841b3-65bd-4f38-a482-883fcbbf51f8,sentence5,instead he just complained everyday he had to practice or play,complained,"['angry', 'annoyed', 'worried', 'irritated', 'anger']",0
6996,d0a9e8bb-6a10-480d-8dcf-2f1f176df8f9,sentence1,guillermo was a recurring thief,thief,"['mad', 'scared', 'angry', 'afraid', 'fury']",0
6997,e96049ed-f66f-44c9-8f93-6a79cf858851,sentence4,his newest nerf gun shot  bullets in a minute,gun,"['hate', 'rage', 'angry', 'hatred', 'fear']",0
6998,55c271e9-c2d7-4857-9537-4efdb17320c8,sentence5,he told us to turn in our uniforms and leave,leave,"['angry', 'afraid', 'fear', 'anger', 'worried']",0
6999,10e1b35c-3ee8-4486-8b12-e80919790b7b,sentence5,benny admitted he broke the plate,broke,"['angry', 'panic', 'anger', 'fear', 'nervous']",0
7000,e3d3a1f7-e952-4ed1-84cf-522d085cdc5f,sentence2,they were tired when they arrived after driving all day,tired,"['angry', 'nervous', 'irritated', 'annoyed', 'anxious']",0
7001,a38088b6-0c11-4d3c-9ca5-06ce0f1ea3b0,sentence5,i put a like on it,like,"['hate', 'fear', 'worry', 'mad', 'afraid']",0
7002,5c4ae81b-c358-4f66-a71d-8dbf52a2954c,sentence1,randy was very sick,sick,"['mad', 'angry', 'scared', 'worried', 'nervous']",0
7003,5c4ae81b-c358-4f66-a71d-8dbf52a2954c,sentence5,randy was stressed out and angry,angry,"['angry', 'annoyed', 'irritated', 'anger', 'rage']",0
7004,46e4cdc2-8799-4daf-b199-3955d680fc4a,sentence1,angela was a rude and angry person,angry,"['angry', 'annoyed', 'irritated', 'anger', 'rage']",0
7005,46e4cdc2-8799-4daf-b199-3955d680fc4a,sentence4,she was bossy and harsh,harsh,"['angry', 'anger', 'gloomy', 'fear', 'hateful']",0
7006,46e4cdc2-8799-4daf-b199-3955d680fc4a,sentence5,they all wished shed be fired,fired,"['angry', 'anger', 'surprise', 'surprised', 'rage']",0
7007,74953ffb-d9b4-473b-b02b-0882423a3261,sentence1,kathy was moved to tears,tear,"['angry', 'panic', 'irritation', 'anger', 'nervous']",0
7008,4c7523dc-9886-4adc-8259-014508aaaebe,sentence2,he was the envy of many men especially those older than him,envy,"['hatred', 'anger', 'rage', 'sorrow', 'sadness']",0
7009,4c7523dc-9886-4adc-8259-014508aaaebe,sentence4,they were in for a rude awakening when he proved himself to them,rude,"['angry', 'annoyed', 'hateful', 'irritating', 'disgusting']",0
7010,4c7523dc-9886-4adc-8259-014508aaaebe,sentence5,he managed to impress the people on the ship and gained their respect,respect,"['hatred', 'happiness', 'interest', 'sorrow', 'enthusiasm']",0
7011,1fea8732-4489-484c-96bf-a28ad1c72796,sentence2,today i was tired and didnt want to go at all,tired,"['angry', 'nervous', 'irritated', 'annoyed', 'anxious']",0
7012,de7cd619-e125-45ef-9838-709a4de4c9ce,sentence2,a loose board in his backyard fence had allowed the dog to escape,loose,"['mad', 'angry', 'hate', 'rage', 'happy']",0
7013,e779a9f3-4f26-4ac3-a7c3-172eb30270d0,storytitle,apartment killer,killer,"['mad', 'rage', 'fury', 'hate', 'angry']",0
7014,e779a9f3-4f26-4ac3-a7c3-172eb30270d0,sentence4,jon froze and tried to scream,scream,"['rage', 'hate', 'fury', 'angry', 'panic']",0
7015,3981d438-14fa-429d-8e60-aed898e8d970,sentence2,she soon became frustrated with her career as a social worker,frustrated,"['angry', 'annoyed', 'irritated', 'anxious', 'worried']",0
7016,f567f377-a0ca-41dc-b645-d17f0d685548,sentence1,jean found a baby bird injured,injured,"['angry', 'panic', 'desperate', 'grieving', 'sad']",0
7017,1fbd4f31-4adf-4b48-a214-858a12fb62d4,sentence4,she got bored with it in a few days,bored,"['annoyed', 'angry', 'irritated', 'scared', 'nervous']",0
7018,06a9cb64-f976-4ee4-b82d-766c954415a9,sentence1,boomer was a crazy dog he was always running away,crazy,"['mad', 'scared', 'rage', 'hate', 'angry']",0
7019,f4c8cf96-a0d8-40e5-bec8-393ff21de736,sentence5,ray was tired of getting bruises from his commute,tired,"['angry', 'nervous', 'irritated', 'annoyed', 'anxious']",0
7020,4b93c4c6-3ec3-4717-b2a7-d92f3fa938e3,sentence1,polly was very ill with the flu,ill,"['angry', 'anger', 'mad', 'desperate', 'sad']",0
7021,af989b4e-479c-4851-8c2e-1cb363c7ae4f,sentence1,danny joined the fire department as a fireman,fire,"['angry', 'rage', 'panic', 'fury', 'relief']",0
7022,af989b4e-479c-4851-8c2e-1cb363c7ae4f,sentence2,on dannys first day in the field there was a huge house fire,fire,"['angry', 'rage', 'panic', 'fury', 'relief']",0
7023,8aea1c3a-5781-4373-b676-cb607cda148b,sentence3,she would itch and itch until the spot turned a reddish grey,grey,"['madden', 'gloomy', 'desperate', 'sad', 'mad']",0
7024,8aea1c3a-5781-4373-b676-cb607cda148b,sentence5,it was malevolent cancer of the skin and she had nine months to live,cancer,"['mad', 'irritation', 'nervous', 'fear', 'grief']",0
7025,f6b7c79c-2bdf-42d4-86e2-e8bbdd271ad5,sentence5,no one had complained but they were relieved when he got a new car,complained,"['angry', 'annoyed', 'worried', 'irritated', 'anger']",0
7026,59d2b512-1b82-4453-92bd-a261e0eb5dd2,storytitle,chris likes videogames,like,"['hate', 'fear', 'worry', 'mad', 'afraid']",0
7027,59d2b512-1b82-4453-92bd-a261e0eb5dd2,sentence1,chris likes to play video games,like,"['hate', 'fear', 'worry', 'mad', 'afraid']",0
7028,cabbc37d-17e5-4e6d-94ec-2c98a63547e1,storytitle,rocky gets sick,sick,"['mad', 'angry', 'scared', 'worried', 'nervous']",0
7029,cabbc37d-17e5-4e6d-94ec-2c98a63547e1,sentence2,rocky starts feeling ill,ill,"['angry', 'anger', 'mad', 'desperate', 'sad']",0
7030,cabbc37d-17e5-4e6d-94ec-2c98a63547e1,sentence5,rocky got sick from the tacos,sick,"['mad', 'angry', 'scared', 'worried', 'nervous']",0
