,storyid,sequence,text,sentword,sentword_vector,emotionlabel
8279,dabbcb47-20da-4d3d-a4e7-9ad3d4c1a222,sentence2,although he was rich he was very lonely,rich,"['interested', 'interest', 'happy', 'eager', 'relief']",1
8280,835c5c12-e460-400f-9ada-a816e637fd7f,sentence3,alberto was the one who ended up being accused,accused,"['involvement', 'angry', 'hatred', 'fear', 'anger']",1
8281,7270f5cb-73bc-40b9-a81e-6e09ef9c5707,sentence2,i had never been before and now i was eager to go,eager,"['eager', 'curious', 'interested', 'enthusiastic', 'enthusiasm']",1
8282,89f8b454-d2b2-4cd9-aa27-f79e0b05cc7a,sentence4,until the prisoner escaped as he was eating lunch,prisoner,"['involvement', 'surprise', 'fear', 'afraid', 'desperate']",1
8283,89f8b454-d2b2-4cd9-aa27-f79e0b05cc7a,sentence5,the prisoner was hungry too so he got a burger and was recaptured,prisoner,"['involvement', 'surprise', 'fear', 'afraid', 'desperate']",1
8284,8e4aa71b-b679-4fad-9fcb-3842d9be9941,sentence2,she had ordered it online and just needed to pay and pick it up,pay,"['interest', 'relief', 'worry', 'fear', 'anger']",1
8285,8e4aa71b-b679-4fad-9fcb-3842d9be9941,sentence3,when she got to the store there was a huge line,huge,"['interest', 'relief', 'surprise', 'anger', 'fear']",1
8286,24633330-6137-48d8-881e-87ba2b14337e,sentence5,i will simply be enthusiastic and pressure them into trying the food,enthusiastic,"['enthusiastic', 'curious', 'enthusiasm', 'eager', 'interested']",1
8287,111e35a6-3072-4857-9ef3-f9b6f7d111c6,sentence5,instead he just used it as a natural alarm,natural,"['interest', 'relief', 'interested', 'enthusiasm', 'fear']",1
8288,4a21a8ab-c475-4d54-871f-d5271ad1cf89,sentence2,after growing up they kept in touch in the nfl season,growing,"['interest', 'anger', 'fear', 'enthusiasm', 'worried']",1
8289,37aef39e-703f-4b6e-b95c-143738f42aef,sentence4,oil  was  washing ashore and killing all of the wildlife,killing,"['involvement', 'hatred', 'fear', 'angry', 'anger']",1
8290,2f8b323d-0eec-4f75-ba53-f4f8f2bc1a0c,sentence5,i was so proud of all of them,proud,"['enthusiastic', 'happy', 'sad', 'eager', 'curious']",1
8291,3083ff8c-f37a-4336-a08a-6f8d8bebdce5,sentence3,james agreed and they went to the basketball court,agreed,"['interest', 'interested', 'relief', 'involvement', 'surprised']",1
8292,3083ff8c-f37a-4336-a08a-6f8d8bebdce5,sentence5,matt refuses to pay james for the bet they made,pay,"['interest', 'relief', 'worry', 'fear', 'anger']",1
8293,399d8dba-28a0-4a6f-9337-38f38666378a,storytitle,fresh air in my house,fresh,"['interest', 'happy', 'enthusiasm', 'fear', 'surprise']",1
8294,b7740043-d9f3-4e4e-b451-35d9a02a9f84,sentence2,she had to submit an important report by midnight,important,"['interest', 'interested', 'nervous', 'worry', 'fear']",1
8295,20e21318-34c1-485f-97b5-ce5affb80ef7,storytitle,low battery day,low,"['interest', 'enthusiasm', 'worried', 'fear', 'anger']",1
8296,41bc8844-d68e-4d02-9913-66a10fd431c6,sentence3,he got out of line and decided to put certain items back,certain,"['interest', 'fear', 'interested', 'anger', 'enthusiasm']",1
8297,3d2d1e9f-7549-4acb-9d5d-cc288c49d511,sentence4,cody aimed carefully and smacked the target,carefully,"['curious', 'anxious', 'eager', 'fear', 'interested']",1
8298,cce7f9fd-195f-434d-a0fc-746de3d49948,sentence5,carl had to pay for a beer,pay,"['interest', 'relief', 'worry', 'fear', 'anger']",1
8299,2af379d7-9841-4a82-8c61-629da66810b0,sentence5,in a matter of minutes the tent was all set up,matter,"['interest', 'interested', 'sad', 'involvement', 'anger']",1
8300,09fc16c3-8573-479a-8f04-191a956c956b,sentence4,when it came to acceptance however alicia did not get in,acceptance,"['enthusiasm', 'interest', 'surprise', 'enthusiastic', 'happiness']",1
8301,e2e2faa4-94f9-4b80-9bcc-662ac97a8439,sentence5,deep down she didnt want to be a lawyer as she had strong morals,strong,"['interest', 'fear', 'enthusiasm', 'surprise', 'worried']",1
8302,f6ef92a4-033d-4bee-adb3-86e6b7d9dd04,sentence3,it is a cool new update,cool,"['enthusiasm', 'rage', 'mad', 'anger', 'hateful']",1
8303,af23e24f-0a0a-42c6-93f2-1f34edd661b7,sentence5,with his determination jared raised hundreds of dollars for refugees,determination,"['enthusiasm', 'hatred', 'anger', 'sadness', 'happiness']",1
8304,0f052089-2321-4df6-b0c9-f321fc7d7bc5,sentence4,with a little determination justin managed to get the job done,determination,"['enthusiasm', 'hatred', 'anger', 'sadness', 'happiness']",1
8305,f5d06b4a-34f3-4256-8a9e-fe9e4c3f24b8,sentence4,tom realized something spilled in it and created the smell,created,"['interest', 'relief', 'fear', 'panic', 'hatred']",1
8306,bd554a4a-d83d-4a1e-8bfc-38b0e8c51ba6,sentence2,the class i was on the trip with voted on something important,important,"['interest', 'interested', 'nervous', 'worry', 'fear']",1
8307,cdab8c48-25bb-46da-b832-3a4d36ada82f,sentence5,joe was left with little time to do anything important,important,"['interest', 'interested', 'nervous', 'worry', 'fear']",1
8308,42cd7cbf-fd1b-4749-9c1a-997121dabfda,sentence2,he had pom poms on his hands and he was wearing a cheerleader uniform,cheerleader,"['enthusiastic', 'cheerful', 'disgusting', 'scared', 'joy']",1
8309,a6dad374-b7df-450e-ac48-7818c1dfc11c,sentence5,it went well and he wore them often,well,"['interest', 'happy', 'relief', 'surprise', 'interested']",1
8310,6efa9cdc-a774-4ef2-8619-c47f09ccf7fa,sentence2,sonny was a loner who was older than the rest,loner,"['curious', 'annoyed', 'grieving', 'sad', 'rage']",1
8311,d94d1dde-e07b-4fae-9c22-6020120a57ec,sentence2,she was always very careful to keep the house spotless,careful,"['curious', 'afraid', 'wary', 'anxious', 'interested']",1
8312,c915e239-4da6-4b16-87df-e0404e3ecf60,sentence2,the excitement of shopping met the convenience of his home,excitement,"['enthusiasm', 'joy', 'anger', 'sadness', 'panic']",1
8313,2350aee0-654a-43f0-b844-e0295a756198,sentence5,we decided to watch young frankenstein to satisfy both genres,satisfy,"['eager', 'interest', 'anger', 'enthusiasm', 'angry']",1
8314,4cc53be1-3e9c-4dde-9899-aa240033c0a6,sentence3,a strange guy approached her,strange,"['curious', 'sad', 'surprise', 'amazed', 'disgusting']",1
8315,eefaa7e2-3148-4962-8dd3-1a22b0a89282,sentence5,eventually she could get around almost as well as a regular cat,well,"['interest', 'happy', 'relief', 'surprise', 'interested']",1
8316,d094e433-c8e1-4d30-9732-b326500bcc3d,sentence3,when they arrived she hung them all carefully,carefully,"['curious', 'anxious', 'eager', 'fear', 'interested']",1
8317,99dff1e3-d128-4702-92f6-403db37beafb,sentence2,they teased me and told me they was going to use a huge needle,huge,"['interest', 'relief', 'surprise', 'anger', 'fear']",1
8318,5481ad85-a20e-4b5c-a040-e9562381ca7e,sentence3,a criminal syndicate contacted him,criminal,"['involvement', 'hate', 'hatred', 'fear', 'grievous']",1
8319,50e61530-8093-48ae-8f88-71bccfa31e41,sentence3,he realized then he was not very flexible,flexible,"['enthusiastic', 'cheerful', 'interest', 'wary', 'happy']",1
8320,1cf4232c-3326-445e-bd02-2b9ed1131ffb,sentence5,they were cutting them up to move them out of the way,cutting,"['interest', 'relief', 'interested', 'worried', 'worry']",1
8321,6fc5b442-0c46-47bc-9775-de0ba1f821b9,sentence4,but they ended up agreeing,agreeing,"['interested', 'interest', 'involvement', 'eager', 'relief']",1
8322,aa95b899-39ab-4c78-8c1d-f0d34c6681e8,sentence5,i was interested in this approach,interested,"['interested', 'curious', 'eager', 'interest', 'enthusiastic']",1
8323,fd31b534-edb4-47cb-8ab0-54b8889f37ba,sentence4,the restaurant didnt have any low fat dressings,low,"['interest', 'enthusiasm', 'worried', 'fear', 'anger']",1
8324,801c22f2-288b-484e-acab-88bdd21b13a3,sentence2,he ate so much that his parents encouraged him to cut back,encouraged,"['interest', 'interested', 'enthusiasm', 'eager', 'involvement']",1
8325,8daba624-3281-490b-b08e-7aafdfabcdca,sentence2,but she kept complaining that she wasnt writing anything original,original,"['interest', 'mad', 'relief', 'fear', 'happy']",1
8326,8daba624-3281-490b-b08e-7aafdfabcdca,sentence4,but she was never as original as she wanted to be,original,"['interest', 'mad', 'relief', 'fear', 'happy']",1
8327,1809de78-3bfc-47d9-8d74-875d14ece46d,storytitle,unwanted diet,unwanted,"['curious', 'irritating', 'interest', 'hateful', 'angry']",1
8328,bffc2883-b796-4460-9d7d-6788d4b09d32,sentence4,i bought  dollars worth of lotto tickets,worth,"['interest', 'interested', 'relief', 'worrying', 'happy']",1
8329,72e044c0-4571-4017-8d41-6d353c9ffbdd,sentence3,he decided to join a tournament,join,"['eager', 'interested', 'interest', 'happy', 'involvement']",1
8330,9413b273-e9ac-4297-8305-ef0594086b1b,storytitle,obsessed,obsessed,"['interested', 'mad', 'annoyed', 'angry', 'curious']",1
8331,9413b273-e9ac-4297-8305-ef0594086b1b,sentence2,and she carefully analyzed every backpack and its price,carefully,"['curious', 'anxious', 'eager', 'fear', 'interested']",1
8332,9cd28c24-730b-4671-82a7-f205a7b79657,sentence3,he supported them monetarily during their pledge drive,supported,"['involvement', 'interest', 'enthusiastic', 'interested', 'relief']",1
8333,9cd28c24-730b-4671-82a7-f205a7b79657,sentence4,igor hoped more than anything to procure a pbs tote bag,hoped,"['eager', 'relief', 'surprise', 'happy', 'surprised']",1
8334,9cc0c2d3-7417-43fb-81cf-2261bc2bc77c,sentence1,tim asked the most popular girl in school to the prom,popular,"['interest', 'enthusiastic', 'interested', 'anger', 'angry']",1
8335,f306531f-d57c-47a0-8b7c-707660caf650,sentence5,i was eager to return home to continue reading,eager,"['eager', 'curious', 'interested', 'enthusiastic', 'enthusiasm']",1
8336,b4570a0b-dbbd-4d5f-a3b1-36a2c6e3e0d1,storytitle,responsible,responsible,"['involvement', 'interested', 'fear', 'interest', 'relief']",1
8337,5d3846d4-97fc-4848-89ab-f14e7d49e61e,sentence4,he would give it bugs and fresh water every morning,fresh,"['interest', 'happy', 'enthusiasm', 'fear', 'surprise']",1
8338,53dd947f-c641-4d3a-982a-180e68c9f5a1,sentence1,allie had been engaged for a year now to her boyfriend,engaged,"['interested', 'involvement', 'interest', 'eager', 'angry']",1
8339,59eb2fce-68dd-42b3-b05e-2660a6f1cc03,sentence5,he was much more interested in rocket science,interested,"['interested', 'curious', 'eager', 'interest', 'enthusiastic']",1
8340,7299eae3-82ac-4573-b7ee-2576c3cefee5,sentence2,he was trying to impress the girl,impress,"['eager', 'amazed', 'surprised', 'surprise', 'enthusiasm']",1
8341,e71ee851-aea7-4dff-80bf-0c252716023c,sentence3,it went well at first though soon she started experimenting,well,"['interest', 'happy', 'relief', 'surprise', 'interested']",1
8342,6311a88d-0829-498d-9ad0-2349b99a68cf,sentence3,the guide showed her a lot of interesting places,interesting,"['curious', 'interested', 'sad', 'interest', 'surprise']",1
8343,a99a88f4-3c22-4f28-8a71-9d40f6c555e7,sentence4,he also did odd jobs for money,odd,"['curious', 'sad', 'desperate', 'surprise', 'disgusting']",1
8344,753154ba-e451-4595-b35e-16c48e1de920,sentence4,reluctantly chuck agreed to take a ride,agreed,"['interest', 'interested', 'relief', 'involvement', 'surprised']",1
8345,4849a84d-cfdb-4226-9e1a-9782bb8f72a9,sentence5,dereks manager reprimanded him but he figured it was worth it,worth,"['interest', 'interested', 'relief', 'worrying', 'happy']",1
8346,96cdc593-3173-4f44-9c2e-b917ad8bce20,sentence3,tom did really well his first time,well,"['interest', 'happy', 'relief', 'surprise', 'interested']",1
8347,14a421e7-11d3-4f9d-85ff-f4d027060357,sentence3,now darren cant find any illegal raves anywhere,illegal,"['involvement', 'fear', 'hate', 'hatred', 'anger']",1
8348,871d395d-02a1-416e-b22a-52f91f916817,sentence2,it was huge more than six feet tall,huge,"['interest', 'relief', 'surprise', 'anger', 'fear']",1
8349,2243a810-02f0-44f6-a05d-84c8a63560f0,sentence1,for extra spending money sully does odd jobs,odd,"['curious', 'sad', 'desperate', 'surprise', 'disgusting']",1
8350,33f4fdbc-ae25-4df1-b2eb-ec266bd57d42,sentence2,she was so proud of her cooking skills,proud,"['enthusiastic', 'happy', 'sad', 'eager', 'curious']",1
8351,33f4fdbc-ae25-4df1-b2eb-ec266bd57d42,sentence4,tina tried it and agreed,agreed,"['interest', 'interested', 'relief', 'involvement', 'surprised']",1
8352,59b2af1b-5d0d-4482-92e5-3ebe6ddefe35,sentence1,tim was trying to cut some paper,cut,"['interest', 'relief', 'fear', 'worry', 'worried']",1
8353,d52f13bc-1770-4eef-b4f6-33a217043a73,sentence3,marvin decided to join the military,join,"['eager', 'interested', 'interest', 'happy', 'involvement']",1
8354,4883e1cb-df2e-44d2-9e8f-2f91fc0934cf,sentence4,and when his muscles started to show he was proud,proud,"['enthusiastic', 'happy', 'sad', 'eager', 'curious']",1
8355,ffbd028a-c160-443c-8d01-549a94ca3b5d,sentence1,jeff was a strong writer,strong,"['interest', 'fear', 'enthusiasm', 'surprise', 'worried']",1
8356,3c420b11-5c6e-4acd-81d0-d4997e0ec32c,sentence1,davey was highly interested in technology,interested,"['interested', 'curious', 'eager', 'interest', 'enthusiastic']",1
8357,3c420b11-5c6e-4acd-81d0-d4997e0ec32c,sentence3,he was hoping to spend most of his time designing cool robots,hoping,"['eager', 'anxious', 'desperate', 'fear', 'worried']",1
8358,a8a0f7b5-ec49-4164-be1f-9c3c518003b2,sentence1,robbie was proud of the guns he owned,proud,"['enthusiastic', 'happy', 'sad', 'eager', 'curious']",1
8359,a8a0f7b5-ec49-4164-be1f-9c3c518003b2,sentence3,his oldest son was curious,curious,"['curious', 'eager', 'interested', 'enthusiastic', 'enthusiasm']",1
8360,946afb2a-4202-4122-ba32-7053ee08b616,sentence4,jesse was scared of getting arrested,arrested,"['involvement', 'angry', 'fear', 'afraid', 'hate']",1
8361,fd4d5520-a572-4423-97aa-cdb379bf7a41,sentence1,maria wasnt a popular girl in school until she dated a black guy,popular,"['interest', 'enthusiastic', 'interested', 'anger', 'angry']",1
8362,b6530cc4-e628-4993-aff9-a7d41e7a1c64,sentence2,he was very excited and eager to start,eager,"['eager', 'curious', 'interested', 'enthusiastic', 'enthusiasm']",1
8363,c0091c37-2179-4b61-8ed1-58da93124e43,sentence4,she decided to adopt a big fluffy maine coon cat,adopt,"['eager', 'interest', 'wary', 'curious', 'afraid']",1
8364,b413a01d-d60b-4c56-a55e-f160233ef765,sentence4,although i trained every day i didnt do as well as i hoped i would,hoped,"['eager', 'relief', 'surprise', 'happy', 'surprised']",1
8365,758bf913-3afe-477f-bbf9-09845f4afb6b,sentence1,tom didnt trust the banks,trust,"['interest', 'relief', 'fear', 'involvement', 'interested']",1
8366,0d64fe19-ffa7-4b02-89b1-76334d46cd22,sentence5,she took her test and passed sarahs excitement grew,excitement,"['enthusiasm', 'joy', 'anger', 'sadness', 'panic']",1
8367,71d48254-ebc3-4a15-b4c1-6271bb50f159,sentence3,she gulped and gulped the cool tangy drink,cool,"['enthusiasm', 'rage', 'mad', 'anger', 'hateful']",1
8368,f60813e4-7355-4e08-89ec-022b0bac9ffc,sentence2,we had to have a certain short for choir,certain,"['interest', 'fear', 'interested', 'anger', 'enthusiasm']",1
8369,936acb84-86b3-4dee-95f9-e440a5910e4b,storytitle,showing your worth,worth,"['interest', 'interested', 'relief', 'worrying', 'happy']",1
8370,936acb84-86b3-4dee-95f9-e440a5910e4b,sentence4,johnny jumped on the opportunity to show his skills,opportunity,"['eager', 'interest', 'surprise', 'happy', 'enthusiasm']",1
8371,54e07cd2-d06b-4f32-a74d-2786f24e8a33,sentence3,curious he got in her car,curious,"['curious', 'eager', 'interested', 'enthusiastic', 'enthusiasm']",1
8372,a3ef5e69-d1f3-4dd3-a4d1-0805446ac24e,sentence1,gwyneth saw the indicator light on her dash for low oil,low,"['interest', 'enthusiasm', 'worried', 'fear', 'anger']",1
8373,5cdf759a-3c03-42ff-be2a-07adfc439a85,sentence2,he turned to look at the natural gas plant engulfed in flames,natural,"['interest', 'relief', 'interested', 'enthusiasm', 'fear']",1
8374,5cdf759a-3c03-42ff-be2a-07adfc439a85,sentence3,his work was finally done hed become a terrorist,terrorist,"['involvement', 'fear', 'hatred', 'hate', 'hateful']",1
8375,5cdf759a-3c03-42ff-be2a-07adfc439a85,sentence5,tobo was tackled by  people and arrested,arrested,"['involvement', 'angry', 'fear', 'afraid', 'hate']",1
8376,0f7c6795-f188-4649-b166-44b85413f83f,sentence1,cody was attracted to his next door neighbor becky,attracted,"['enthusiastic', 'curious', 'enthusiasm', 'interested', 'interest']",1
8377,0f7c6795-f188-4649-b166-44b85413f83f,sentence2,becky was too cool for cody,cool,"['enthusiasm', 'rage', 'mad', 'anger', 'hateful']",1
8378,0f7c6795-f188-4649-b166-44b85413f83f,sentence3,cody tried very hard to impress becky,impress,"['eager', 'amazed', 'surprised', 'surprise', 'enthusiasm']",1
8379,0f7c6795-f188-4649-b166-44b85413f83f,sentence4,becky started to see how cool cody was,cool,"['enthusiasm', 'rage', 'mad', 'anger', 'hateful']",1
8380,12a9a7d5-813f-45a3-850d-91aa5ff845be,storytitle,basketball camp excitement,excitement,"['enthusiasm', 'joy', 'anger', 'sadness', 'panic']",1
8381,a4988be9-2abd-4b49-bbe6-52f0de7f3d96,sentence2,telling him to be careful his editor gave him the go ahead,careful,"['curious', 'afraid', 'wary', 'anxious', 'interested']",1
8382,eb3d61c4-bb78-4c32-a65c-4d75ea13c269,sentence2,when he got inside he saw many attractive women,attractive,"['interest', 'interested', 'eager', 'curious', 'enthusiastic']",1
8383,5ea0e3e3-fa04-4f0a-93c7-71bbb7140ea8,sentence5,she took his phone number because he was rich her husband wasnt,rich,"['interested', 'interest', 'happy', 'eager', 'relief']",1
8384,2c793a4d-8fed-4774-93d3-fbec54bbb3f8,sentence3,there are certain motions that you do over and over,certain,"['interest', 'fear', 'interested', 'anger', 'enthusiasm']",1
8385,5ceb86a7-a189-4904-ba1e-94b4607c7a39,sentence3,in his excitement he dropped the keys while signing the final papers,excitement,"['enthusiasm', 'joy', 'anger', 'sadness', 'panic']",1
8386,7a2ecdd2-78da-4963-a642-725adfafccb8,sentence2,but he had no money to spend on entertainment,entertainment,"['interested', 'curious', 'happy', 'interest', 'joy']",1
8387,8d48e831-cd7c-41fa-9c96-b1d01343bbb0,sentence1,charles mother advised him not to open any credit accounts,credit,"['interest', 'worried', 'worry', 'relief', 'fear']",1
8388,8d48e831-cd7c-41fa-9c96-b1d01343bbb0,sentence4,after a few months he couldnt pay for either card,pay,"['interest', 'relief', 'worry', 'fear', 'anger']",1
8389,a40a6247-14a3-428b-98f5-c5cd8143cbf8,sentence5,derek made his parents and his classmates proud,proud,"['enthusiastic', 'happy', 'sad', 'eager', 'curious']",1
8390,603ce6f3-25d7-42ac-9099-839a13f79796,sentence4,one summer sierra had a growth spurt and went up almost a foot,growth,"['interest', 'enthusiasm', 'fear', 'worry', 'worried']",1
8391,f702c456-c0d7-4b65-8ae2-c884e0cd8740,sentence2,the other day she had to show a mansion to an interested buyer,interested,"['interested', 'curious', 'eager', 'interest', 'enthusiastic']",1
8392,2a734e99-980c-41e6-b7f8-238c769c5353,sentence4,right before he drank from it he got a gross smell,gross,"['interest', 'disgusting', 'grievous', 'happiness', 'surprise']",1
8393,3021dcfe-e1b8-438c-aab5-495f1a16a26f,sentence4,they were too gross smelling and looking,gross,"['interest', 'disgusting', 'grievous', 'happiness', 'surprise']",1
8394,4de5b3df-5401-466f-97ca-05b7327d07ec,sentence5,the doctor shrugged and said not careful enough,careful,"['curious', 'afraid', 'wary', 'anxious', 'interested']",1
8395,a847fe69-ff39-482e-8c6b-dffe2b1a3baa,sentence4,when we finished selling we divided the profits,profit,"['interest', 'fear', 'gloomy', 'surprise', 'worried']",1
8396,93f5c44f-cb3b-47b0-959d-c7932516f70b,sentence3,tom was reluctant at first,reluctant,"['eager', 'wary', 'afraid', 'anxious', 'fear']",1
8397,18309985-4b2d-48f9-8538-0919e8efd0b3,sentence3,he promised to raise the children as christian,promised,"['eager', 'interest', 'relief', 'involvement', 'surprise']",1
8398,10ce69aa-ed8c-4041-8602-3ce3b1309d93,sentence4,he hung the jersey in his bedroom to motivate him each day,motivate,"['enthusiasm', 'eager', 'anger', 'sadden', 'hatred']",1
8399,4fd978ba-dbc2-4cdb-9b58-9f4c4e48c632,sentence4,i cracked a huge walnut and inside there was a tiny white worm,huge,"['interest', 'relief', 'surprise', 'anger', 'fear']",1
8400,51e3792f-6ab6-451d-90fd-1b51bcf55bb9,sentence3,when it came time to pay tina handed over her card,pay,"['interest', 'relief', 'worry', 'fear', 'anger']",1
8401,b9378158-f7e7-4a69-aede-33040422783f,sentence4,marco did not want to and argued with his father,argued,"['interest', 'involvement', 'fear', 'worried', 'interested']",1
8402,176c6585-3218-419d-956c-47821b628753,sentence5,mike did the responsible thing and sold his motorcycle,responsible,"['involvement', 'interested', 'fear', 'interest', 'relief']",1
8403,b796149d-f796-4df3-8079-75f516e1d1b7,sentence2,he spent most of his life climbing up from the criminal underbelly,criminal,"['involvement', 'hate', 'hatred', 'fear', 'grievous']",1
8404,b796149d-f796-4df3-8079-75f516e1d1b7,sentence3,now that he was a criminal overlord he directed his henchmen,criminal,"['involvement', 'hate', 'hatred', 'fear', 'grievous']",1
8405,ac48944e-9c87-4b18-95cc-458ecd6d5edf,sentence3,he did not start playing well,well,"['interest', 'happy', 'relief', 'surprise', 'interested']",1
8406,d8e56bb4-4bbe-45a8-91b1-ad6023baf55f,sentence4,they created posters to tell people about it,created,"['interest', 'relief', 'fear', 'panic', 'hatred']",1
8407,2350f489-cceb-4592-92c2-5ec773014ad2,sentence2,the waves were a bit wild but i was determined to get wet,determined,"['eager', 'interest', 'fear', 'nervous', 'surprised']",1
8408,2350f489-cceb-4592-92c2-5ec773014ad2,sentence3,i got in the water and soon a huge wave took me under,huge,"['interest', 'relief', 'surprise', 'anger', 'fear']",1
8409,a9c301cb-b80e-4d39-ba3f-d094f984edd5,sentence4,they made me pay a copay,pay,"['interest', 'relief', 'worry', 'fear', 'anger']",1
8410,38dbfd46-60cb-4a23-9dbb-dcd08e4d2e92,sentence5,he was caught and tried for murder with a jury finding him guilty,murder,"['involvement', 'grievous', 'hatred', 'hate', 'rage']",1
8411,b625d379-10f1-414a-9d4e-6dbda9b697d5,sentence5,now she has recovered except that she cant eat certain foods,certain,"['interest', 'fear', 'interested', 'anger', 'enthusiasm']",1
8412,b59dbab9-0a18-4b90-a139-079a5bfb06c4,sentence5,he was barely able to get enough to pay his medical bills,pay,"['interest', 'relief', 'worry', 'fear', 'anger']",1
8413,4c9010c6-20bd-4306-8110-f295b742616b,sentence3,she wasnt paying attention and cut her gums,cut,"['interest', 'relief', 'fear', 'worry', 'worried']",1
8414,8d5a5e70-b402-44d9-961b-39ba350b57ba,storytitle,aj loses all his toys and his uncle has a secret,loses,"['interest', 'worry', 'nervous', 'fear', 'enthusiasm']",1
8415,5a8da938-89e8-402d-9d44-fd3208474557,sentence3,kate gathered all the courage she could,courage,"['enthusiasm', 'grief', 'sorrow', 'sadness', 'hatred']",1
8416,b247ae5b-6179-422d-ab2e-23a369dfb835,sentence2,i wanted to be proud of my waist,proud,"['enthusiastic', 'happy', 'sad', 'eager', 'curious']",1
8417,4cf5f54f-0ab9-47c7-a348-3459a4f84644,sentence5,her supervisor denied the request and did the countdown herself,denied,"['involvement', 'interested', 'fear', 'worried', 'interest']",1
8418,2bfd6fc9-1717-45fb-a210-061301f01032,sentence3,he hoped his dad would take him fishing,hoped,"['eager', 'relief', 'surprise', 'happy', 'surprised']",1
8419,6fb48d27-b4c2-4736-bcca-ca1e8c7dff5e,storytitle,it didnt matter,matter,"['interest', 'interested', 'sad', 'involvement', 'anger']",1
8420,dc26c1d4-6d9d-4e86-9adf-a59f7962bb18,sentence2,she knew it would impress her boyfriend,impress,"['eager', 'amazed', 'surprised', 'surprise', 'enthusiasm']",1
8421,6118b71c-2deb-4d6c-9da3-f8239101e658,sentence5,now she enjoys cooking for herself and friends,enjoys,"['interest', 'enthusiastic', 'dislike', 'happiness', 'happy']",1
8422,271b097f-7f62-4428-8121-3bc59e017476,storytitle,female privilege,privilege,"['interest', 'involvement', 'fear', 'curious', 'joy']",1
8423,271b097f-7f62-4428-8121-3bc59e017476,sentence1,the promised they would be together forever,promised,"['eager', 'interest', 'relief', 'involvement', 'surprise']",1
8424,4f7dc880-7c22-4a94-a8c6-eed1a5cd8a57,sentence3,suddenly she had a burst of energy,energy,"['enthusiasm', 'interest', 'interested', 'eager', 'anger']",1
8425,fbf39fc7-590d-4f1e-b620-1c97eb1ea1ed,sentence2,he hadnt seen his father stanley strongly in  years,strongly,"['involvement', 'interested', 'interest', 'dislike', 'alarmed']",1
8426,24233b8c-be13-4fbc-8cfe-3d70b237a063,sentence5,she learned quickly to be more careful,careful,"['curious', 'afraid', 'wary', 'anxious', 'interested']",1
8427,a00a0357-7fdd-4a70-a08c-cd6f9b32cc95,sentence3,he said that strangely steven no longer needed glasses,strangely,"['curious', 'sad', 'cheerful', 'gloomy', 'sorrowful']",1
8428,653e26c1-499b-41b0-9f57-87b3c3beafc1,sentence1,susie was admiring the store windows,admiring,"['enthusiastic', 'amazed', 'curious', 'astonished', 'amazement']",1
8429,653e26c1-499b-41b0-9f57-87b3c3beafc1,sentence2,but then she saw that she wanted this certain necklace,certain,"['interest', 'fear', 'interested', 'anger', 'enthusiasm']",1
8430,88bb33e3-82d6-4039-a0d9-6395f4e6c73c,sentence5,he signed hoping to patch things up and he never saw her again,hoping,"['eager', 'anxious', 'desperate', 'fear', 'worried']",1
8431,b7b64d93-1119-4790-adfe-55defcd78d0d,sentence5,at  pm half hour before the deadline the owners agreed,agreed,"['interest', 'interested', 'relief', 'involvement', 'surprised']",1
8432,1c4bdb51-e346-4183-9d37-67a4801286a9,sentence1,tom was a big ufc fan,fan,"['enthusiastic', 'rage', 'angry', 'enthusiasm', 'hate']",1
8433,974f30ca-fbf9-4bf2-b5e6-8386cb49c77a,storytitle,falling asleep,falling,"['interest', 'fear', 'worrying', 'panic', 'worried']",1
8434,8b71e48c-e35a-48d4-b6a6-aa47c98caeb3,sentence3,she thought it would let in a lot of natural light,natural,"['interest', 'relief', 'interested', 'enthusiasm', 'fear']",1
8435,4425b573-89c8-4a35-86f2-261cc715c181,sentence2,they spent years in hospitals with specialists trying to get her well,well,"['interest', 'happy', 'relief', 'surprise', 'interested']",1
8436,6407939c-b1f2-403a-9eed-a0b7bf714738,sentence5,they mutually agreed not to tell anyone about their experience,agreed,"['interest', 'interested', 'relief', 'involvement', 'surprised']",1
8437,c1db4978-8468-4ba0-9d4f-3464363a1aa6,sentence3,they couldnt convince him not to,convince,"['eager', 'anxious', 'wary', 'worried', 'afraid']",1
8438,b4ddb28c-dcc4-4c5a-aee0-6d86608965bb,sentence5,she turned her work in late the next day and got a low grade,low,"['interest', 'enthusiasm', 'worried', 'fear', 'anger']",1
8439,210b5c55-da62-4f78-a901-e937dd002c9c,sentence3,harry got a low score on his report,low,"['interest', 'enthusiasm', 'worried', 'fear', 'anger']",1
8440,1781d9c9-a7fb-4d4d-9e24-a606cefebf40,sentence4,matt bulked up and increased his speed,increased,"['interest', 'involvement', 'fear', 'enthusiasm', 'anger']",1
8441,2c67155e-a365-45c3-ab63-1f5fd4b061ae,sentence1,allie bought some shares of stock,share,"['interest', 'enthusiasm', 'happiness', 'fear', 'happy']",1
8442,c78b3c19-ad23-4d3b-a9d1-8e43fab069d6,sentence4,it got caught in a ceiling fan and clogged the blades,fan,"['enthusiastic', 'rage', 'angry', 'enthusiasm', 'hate']",1
8443,c78b3c19-ad23-4d3b-a9d1-8e43fab069d6,sentence5,ed had to pay for a new fan and a proper haircut,fan,"['enthusiastic', 'rage', 'angry', 'enthusiasm', 'hate']",1
