,storyid,sequence,text,sentword,sentword_vector,emotionlabel
8816,80f885ba-e6ac-4efb-9360-85b5fcf40e2b,sentence5,in the morning she felt terrible,terrible,"['dreadful', 'sad', 'disgusting', 'grief', 'sadness']",3
8817,a01ddcd7-93c8-4238-bd66-8b20f34fca40,sentence5,it is still a nice place to relax,relax,"['nervous', 'worry', 'anxious', 'happy', 'eager']",3
8818,15a1e638-8df1-4fe9-b853-b744a8788c78,sentence4,the town threw a party for them yesterday,party,"['fear', 'anger', 'happy', 'surprise', 'interest']",3
8819,708f7eb8-5ea2-466b-83c2-cbc7cbcc4aaf,sentence1,abby knew her husband was hiding something,hiding,"['afraid', 'fear', 'scared', 'worried', 'hatred']",3
8820,708f7eb8-5ea2-466b-83c2-cbc7cbcc4aaf,sentence5,he had surprised her with a diamond ring,diamond,"['worry', 'happy', 'joy', 'interested', 'fear']",3
8821,b3d90859-9183-4aa1-83bd-b4f1b9c9c15a,storytitle,the party,party,"['fear', 'anger', 'happy', 'surprise', 'interest']",3
8822,b3d90859-9183-4aa1-83bd-b4f1b9c9c15a,sentence1,kate was playing a huge going away party for her brother,party,"['fear', 'anger', 'happy', 'surprise', 'interest']",3
8823,b3d90859-9183-4aa1-83bd-b4f1b9c9c15a,sentence4,kate order a lots of food and drinks for the party,party,"['fear', 'anger', 'happy', 'surprise', 'interest']",3
8824,490f85d2-fd61-41c4-92e5-47f67b953119,sentence4,she questioned his motives and said that hes deceiving,deceiving,"['scared', 'grievous', 'irritating', 'annoyed', 'wary']",3
8825,490f85d2-fd61-41c4-92e5-47f67b953119,sentence5,ben felt scared and decided to switch the topic,scared,"['scared', 'anxious', 'afraid', 'nervous', 'worried']",3
8826,df7cf8df-671f-4615-b67f-b532a0bb9e3d,sentence3,they didnt have a prenup and had to argue about everything,argue,"['worry', 'fear', 'interest', 'worried', 'eager']",3
8827,854b28c9-eed7-4705-88a6-4aaaa37bcb8b,sentence5,kim was a nervous wreck when she got home,wreck,"['nervous', 'horrified', 'grieving', 'fury', 'hate']",3
8828,6c5e44a9-266c-4b07-b3ba-7a615dcd8e04,sentence3,they were stranding and their houses were destroyed,destroyed,"['fear', 'angry', 'panic', 'afraid', 'hatred']",3
8829,6c5e44a9-266c-4b07-b3ba-7a615dcd8e04,sentence4,they were not sure where to even start cleanup,sure,"['worry', 'afraid', 'happy', 'worried', 'fear']",3
8830,c627f1c7-aff7-48bf-b7a2-711b0d082672,sentence4,jim stuck his hand inside the machine,hand,"['fear', 'relief', 'afraid', 'eager', 'anger']",3
8831,c627f1c7-aff7-48bf-b7a2-711b0d082672,sentence5,he heard a noise and it chopped his hand clean off,hand,"['fear', 'relief', 'afraid', 'eager', 'anger']",3
8832,b6187112-3958-4a3f-be5e-5d309ccf3d0e,sentence4,in the water scuba divers swam around freely,freely,"['fear', 'afraid', 'happiness', 'joy', 'worry']",3
8833,0db7b961-b8ab-4f7d-9340-e334c0bfc623,sentence5,it made me more relaxed to know that my area was now clean,relaxed,"['nervous', 'cheerful', 'happy', 'relieved', 'anxious']",3
8834,49065ef6-7717-4f1b-af61-4e69939c2563,sentence5,i quickly grabbed all of them so that i wouldnt be wrong,wrong,"['afraid', 'hate', 'worry', 'sad', 'surprised']",3
8835,64a9363b-68dc-41c5-961e-f2cc1872ab48,sentence4,i was shocked to see how thin and old he had become,shocked,"['horrified', 'surprised', 'amazed', 'astonished', 'sad']",3
8836,b5cc92b7-25d7-4102-85c5-bdfb04f805c0,storytitle,shaking hands,shaking,"['nervous', 'scared', 'panic', 'disgust', 'fear']",3
8837,b5cc92b7-25d7-4102-85c5-bdfb04f805c0,sentence5,he said someone in russia told him to shake hands in the usa,shake,"['panic', 'fear', 'afraid', 'eager', 'scared']",3
8838,a2207e86-e7ed-49ef-accd-e8e0d30b0be4,sentence3,he said the atm was broken as he could not get money,broken,"['fear', 'nervous', 'afraid', 'relief', 'worried']",3
8839,a2207e86-e7ed-49ef-accd-e8e0d30b0be4,sentence5,i helped him check his balance which was in the negative,negative,"['fear', 'worried', 'interest', 'worrying', 'worry']",3
8840,bb42b38f-4e03-4705-aead-30d54008844d,storytitle,broken arm,broken,"['fear', 'nervous', 'afraid', 'relief', 'worried']",3
8841,bb42b38f-4e03-4705-aead-30d54008844d,sentence5,when i got up my right arm was broken,broken,"['fear', 'nervous', 'afraid', 'relief', 'worried']",3
8842,f85e0848-0dfd-4708-870e-6b55a50cfa34,sentence5,falling to his hands and knees he scratched up his legs badly,badly,"['scared', 'worried', 'nervous', 'afraid', 'relief']",3
8843,7fa7a5c5-a13c-43c0-9030-03ed80bf1c17,sentence1,pearl had a huge fear of going near the ocean,fear,"['fear', 'panic', 'scared', 'afraid', 'anxious']",3
8844,7fa7a5c5-a13c-43c0-9030-03ed80bf1c17,sentence5,pearl spent her entire vacation alone sighting,alone,"['afraid', 'fear', 'scared', 'desperate', 'sad']",3
8845,ab223844-6632-47fb-9612-3a84da8bad40,sentence2,she needed to have a monster that was truly terrifying,terrifying,"['dreadful', 'scared', 'horrified', 'disgusting', 'fear']",3
8846,067b6a8a-12fe-4a0b-93f3-78981588e434,sentence5,dotty was severely allergic to pollen and sniffled the whole date,severely,"['worried', 'irritated', 'annoyed', 'alarmed', 'angry']",3
8847,d1817433-922f-4323-80fe-18d7fc941ad7,storytitle,storage problem,problem,"['worry', 'fear', 'worrying', 'worried', 'nervous']",3
8848,318b9fce-a065-4e6f-a03c-b4feaa8ccc0c,sentence3,max went back to his house and hid in his treehouse,hid,"['scared', 'afraid', 'horrified', 'fear', 'anxious']",3
8849,318b9fce-a065-4e6f-a03c-b4feaa8ccc0c,sentence5,max got in trouble when he showed up for dinner,trouble,"['fear', 'worry', 'nervous', 'worrying', 'worried']",3
8850,1efd85fd-6979-4b5b-94e1-5f810459e42b,sentence5,the fish and the cat were no longer allowed in the same room,no,"['fear', 'interest', 'surprise', 'worry', 'relief']",3
8851,c3882702-61ea-4b81-ba1e-dd72de0efeec,storytitle,woodys broken heart,broken,"['fear', 'nervous', 'afraid', 'relief', 'worried']",3
8852,c3882702-61ea-4b81-ba1e-dd72de0efeec,sentence1,woodys woman cheated on him with another man,cheated,"['scared', 'angry', 'annoyed', 'afraid', 'astonished']",3
8853,c3882702-61ea-4b81-ba1e-dd72de0efeec,sentence5,now woody has a broken heart and cries every day,broken,"['fear', 'nervous', 'afraid', 'relief', 'worried']",3
8854,7d3cc879-b278-4371-ad5f-098452712406,sentence3,she was going to retire on social security afterward,security,"['fear', 'involvement', 'relief', 'worried', 'worry']",3
8855,1bdd49f6-b89f-416c-aef9-2f6a3e5db52f,storytitle,the ruined date,ruined,"['dreadful', 'scared', 'sad', 'fear', 'desperate']",3
8856,13a18cba-0b8e-4ac2-b831-5a59216dc9b8,sentence1,em was nervous about being the only vegan at her family thanksgiving,nervous,"['nervous', 'anxious', 'scared', 'worried', 'panic']",3
8857,d2637d72-1992-4747-a276-7bc3fed42666,sentence4,at the party she realized that the fish cost five dollars,party,"['fear', 'anger', 'happy', 'surprise', 'interest']",3
8858,d2637d72-1992-4747-a276-7bc3fed42666,sentence5,since she had no money she had to leave,no,"['fear', 'interest', 'surprise', 'worry', 'relief']",3
8859,bc63b9e8-7813-474b-a8b4-c795f2896ed8,sentence2,he instinctively kept opening and closing his hand into a fist,hand,"['fear', 'relief', 'afraid', 'eager', 'anger']",3
8860,635e2f1f-7a7a-4836-9cff-586b8a514035,sentence2,they all told ghost stories after lightsout,ghost,"['scared', 'fear', 'afraid', 'mad', 'sad']",3
8861,635e2f1f-7a7a-4836-9cff-586b8a514035,sentence3,none of them got scared because they were giggling too much,scared,"['scared', 'anxious', 'afraid', 'nervous', 'worried']",3
8862,e9ed2182-5421-4dd4-bac5-ade41b906f86,sentence3,when their football teams met in the tournament it was tense,tense,"['anxious', 'nervous', 'angry', 'wary', 'sad']",3
8863,8333eec6-193a-4eed-a93d-7d85ba61da6a,sentence4,he had accidentally disturbed their nest,disturbed,"['nervous', 'scared', 'horrified', 'anxious', 'worried']",3
8864,ac673020-aeb7-4520-8d68-5a3c54f4d59a,sentence3,her parents insisted there is no need to be afraid,no,"['fear', 'interest', 'surprise', 'worry', 'relief']",3
8865,ac673020-aeb7-4520-8d68-5a3c54f4d59a,sentence4,elena older brother taught her how to overcome her fear,fear,"['fear', 'panic', 'scared', 'afraid', 'anxious']",3
8866,ac673020-aeb7-4520-8d68-5a3c54f4d59a,sentence5,she learned to count backwards really fast to fight her fear,fear,"['fear', 'panic', 'scared', 'afraid', 'anxious']",3
8867,1c6701d6-b4d6-41b4-bbdf-1301fef0e330,sentence2,they were getting ready to race,ready,"['anxious', 'afraid', 'relief', 'eager', 'nervous']",3
8868,d8d13281-92b9-4c20-ba00-46a5ef7a4d0f,sentence3,mr jones strikes up a conversation,strike,"['fear', 'relief', 'angry', 'panic', 'worried']",3
8869,6620c536-47e6-4c61-be74-ba231f44e7bf,sentence3,the water was calm and still as they got in,calm,"['anxious', 'nervous', 'panic', 'anger', 'cheerful']",3
8870,2958924e-b957-400a-9804-40af2059b0da,storytitle,hurt back,hurt,"['worried', 'worry', 'fear', 'afraid', 'scared']",3
8871,02da817e-24c0-4b13-97c0-1eb555c54161,sentence2,it was dark and they were scary,scary,"['scared', 'nervous', 'worrying', 'afraid', 'dreadful']",3
8872,555ed3be-4606-4fa5-af42-690475b12796,sentence4,it was a scary job but he knew it had to be done,scary,"['scared', 'nervous', 'worrying', 'afraid', 'dreadful']",3
8873,9f280310-f28a-49a7-8381-4b0d80222204,sentence2,bobbys teacher gave him problems to practice with,problem,"['worry', 'fear', 'worrying', 'worried', 'nervous']",3
8874,9f280310-f28a-49a7-8381-4b0d80222204,sentence3,bobby tried the practice problems again and again,problem,"['worry', 'fear', 'worrying', 'worried', 'nervous']",3
8875,0143e7f2-296a-43e8-9c7c-9d898dc41cc5,sentence3,it was halftime and they were losing,losing,"['fear', 'worried', 'worry', 'afraid', 'nervous']",3
8876,c1b4a9df-fa01-4012-99cb-cec3a7219657,sentence3,i started to get ready and before i knew it it was time to go,ready,"['anxious', 'afraid', 'relief', 'eager', 'nervous']",3
8877,c1b4a9df-fa01-4012-99cb-cec3a7219657,sentence5,i never went being so excited to get ready i didnt finish my chores,ready,"['anxious', 'afraid', 'relief', 'eager', 'nervous']",3
8878,f9161b02-b1ca-438c-ab69-c6d732abaa6e,sentence4,she didnt want to go home but the counselors made her,want,"['afraid', 'fear', 'worry', 'hate', 'happy']",3
8879,d05d6fbe-02f1-4b1d-811f-7d9f70ea57cc,storytitle,no review,no,"['fear', 'interest', 'surprise', 'worry', 'relief']",3
8880,d05d6fbe-02f1-4b1d-811f-7d9f70ea57cc,sentence3,he felt confident that he didnt need to review for the final exam,confident,"['anxious', 'nervous', 'worried', 'happy', 'surprised']",3
8881,d05d6fbe-02f1-4b1d-811f-7d9f70ea57cc,sentence5,after he got a c he made sure to always review before tests,sure,"['worry', 'afraid', 'happy', 'worried', 'fear']",3
8882,83ab16e0-6f0f-4c0b-94f4-2d5e192d1bbd,sentence5,she found her owner standing there with a dog treat in hand,hand,"['fear', 'relief', 'afraid', 'eager', 'anger']",3
8883,5d81aeb2-50c6-4b15-bdaa-f3713a1d044c,storytitle,tech troubles,trouble,"['fear', 'worry', 'nervous', 'worrying', 'worried']",3
8884,0d1fd45c-cbba-450a-a06e-5d251453d151,sentence1,joanne was driving to texas alone,alone,"['afraid', 'fear', 'scared', 'desperate', 'sad']",3
8885,0d1fd45c-cbba-450a-a06e-5d251453d151,sentence3,somehow she got off on the wrong exit,wrong,"['afraid', 'hate', 'worry', 'sad', 'surprised']",3
8886,0070e4b6-0d91-4f34-b62c-7b8e9e4699f7,sentence4,they all got out safe and sound,safe,"['fear', 'relief', 'afraid', 'scared', 'worried']",3
8887,61d62aea-f62f-4ba7-9de1-d62fee3e1eeb,sentence2,tyrod is battling in war,war,"['fear', 'relief', 'hatred', 'involvement', 'worried']",3
8888,61d62aea-f62f-4ba7-9de1-d62fee3e1eeb,sentence5,tyrod loses his leg in war,war,"['fear', 'relief', 'hatred', 'involvement', 'worried']",3
8889,17b18a4c-5e0e-400b-b882-815d62ffd939,sentence3,sam didnt want to hit the turtle,want,"['afraid', 'fear', 'worry', 'hate', 'happy']",3
8890,1803e01d-30c3-4d65-b99a-c8a6f9c82b82,sentence1,peter was impatient,impatient,"['anxious', 'angry', 'annoyed', 'irritated', 'nervous']",3
8891,0425a25c-55b9-4f9d-83f0-acc9bc506007,sentence2,matthew saw all the downed trees destroyed by the storm,destroyed,"['fear', 'angry', 'panic', 'afraid', 'hatred']",3
8892,59f8488a-ed16-425e-9a87-5d14e1e5d784,sentence5,i hope she makes dinner tomorrow,hope,"['fear', 'worry', 'anxious', 'enthusiasm', 'interest']",3
8893,71b172a8-4aad-4a96-8b54-5b4b05fc2b7f,sentence2,however it was announced that the band had to cancel,cancel,"['fear', 'interest', 'afraid', 'worry', 'worried']",3
8894,894d6c3e-2047-4003-a4f8-c332eefd9de5,storytitle,the scared piggy,scared,"['scared', 'anxious', 'afraid', 'nervous', 'worried']",3
8895,894d6c3e-2047-4003-a4f8-c332eefd9de5,sentence2,he was frightened at every bump and scream he ran away from it all,frightened,"['scared', 'anxious', 'horrified', 'afraid', 'nervous']",3
8896,39b5294f-cae5-437e-bc0d-f73a951f84a0,sentence2,she was nervous,nervous,"['nervous', 'anxious', 'scared', 'worried', 'panic']",3
8897,39b5294f-cae5-437e-bc0d-f73a951f84a0,sentence5,this made katelan less nervous to teach,nervous,"['nervous', 'anxious', 'scared', 'worried', 'panic']",3
8898,8493aca3-fba9-405d-bf60-ccb0e28704bb,sentence2,she was kind of nervous,kind,"['fear', 'hate', 'afraid', 'mad', 'anger']",3
8899,b0bb077a-5fcf-4a06-bf65-a0e621b44c9e,sentence4,the doctor was shocked at his results,shocked,"['horrified', 'surprised', 'amazed', 'astonished', 'sad']",3
8900,e2f53fd9-e3e8-4e8e-bbd5-199712c7d4f0,sentence5,there the cool night air relaxed her and she slept,relaxed,"['nervous', 'cheerful', 'happy', 'relieved', 'anxious']",3
8901,0519815c-abfe-43c6-9690-82db3aefbdf4,sentence3,a young woman had a ticket but no id,no,"['fear', 'interest', 'surprise', 'worry', 'relief']",3
8902,8a5e9fb4-f5ab-4204-a4b6-6dd1f2c06dc5,sentence5,he was so unpopular we did not give him a farewell party,party,"['fear', 'anger', 'happy', 'surprise', 'interest']",3
8903,c0726a5e-946a-4e39-8ff5-9b84274873f8,sentence2,she had to hide  eggs,hide,"['afraid', 'fear', 'scared', 'relief', 'disgust']",3
8904,f1da8e6e-ec0e-4706-81a5-a6889e2b492a,sentence5,she was in trouble for breaking one of the rules,trouble,"['fear', 'worry', 'nervous', 'worrying', 'worried']",3
8905,19cb00e0-3e81-4890-88a2-b701ef97bc57,storytitle,pasta scare,scare,"['panic', 'scared', 'fear', 'nervous', 'worried']",3
8906,5032a50f-2631-4c20-8bf6-57a6b7796b00,sentence3,they told him he should join the school team but he was scared,scared,"['scared', 'anxious', 'afraid', 'nervous', 'worried']",3
8907,4576d01f-087c-4122-a0a7-62a4f74078ee,sentence3,we all learned that i had terrible vision,terrible,"['dreadful', 'sad', 'disgusting', 'grief', 'sadness']",3
8908,407f77f3-5375-48d8-a827-e60245032040,sentence3,lacy had a huge recital and she was scared,scared,"['scared', 'anxious', 'afraid', 'nervous', 'worried']",3
8909,3c72edee-8e98-4dba-8a3a-196dd6cd2044,sentence1,greg was trying to lose weight,lose,"['worry', 'afraid', 'fear', 'nervous', 'worried']",3
8910,d8ff10c8-d72f-40c6-ba5c-ffffcf537c4e,sentence2,susies mom told her no,no,"['fear', 'interest', 'surprise', 'worry', 'relief']",3
8911,bdb91499-7174-4866-aef5-6e995ee2a77d,sentence4,he opened the box to find his phone broken in a million pieces,broken,"['fear', 'nervous', 'afraid', 'relief', 'worried']",3
8912,545b5d80-dfa2-49a5-b818-0bb60002c9be,sentence5,terry is not so sure that he wants to be a truck driver after all,sure,"['worry', 'afraid', 'happy', 'worried', 'fear']",3
8913,5f7d63eb-15f3-4649-9111-f0a3436e2ba5,sentence2,her parents discouraged her,discouraged,"['scared', 'worried', 'wary', 'anxious', 'afraid']",3
8914,453c68d6-9c81-4b1d-bf0c-c1c9446bdc72,sentence5,their trip was ruined,ruined,"['dreadful', 'scared', 'sad', 'fear', 'desperate']",3
8915,745b512a-986f-40eb-be7f-75557a4ff58b,sentence4,her wrist was badly sprained and she did not make the team,badly,"['scared', 'worried', 'nervous', 'afraid', 'relief']",3
8916,561a7937-98c1-42ab-9cc3-2b2a64f5b90a,sentence4,lenny was extremely dismayed  his gift was ruined,ruined,"['dreadful', 'scared', 'sad', 'fear', 'desperate']",3
8917,c53c6af0-2eec-48e0-bddf-d251df6f98e0,sentence2,he held a grudge after a business deal went wrong a year before,wrong,"['afraid', 'hate', 'worry', 'sad', 'surprised']",3
8918,5d6ddcf5-d6dc-4d91-acc4-2cd73b0f1be3,sentence1,ive been trying to lose weight recently,lose,"['worry', 'afraid', 'fear', 'nervous', 'worried']",3
8919,ad668c3f-3fd6-44b2-a900-6d3cca08f60d,sentence2,his customers believed that only donald could solve their problems,problem,"['worry', 'fear', 'worrying', 'worried', 'nervous']",3
8920,ad668c3f-3fd6-44b2-a900-6d3cca08f60d,sentence3,but donald cheated and deceived every one of his customers,cheated,"['scared', 'angry', 'annoyed', 'afraid', 'astonished']",3
8921,781ca5a0-53d2-4adb-9cb9-dbab79f5972a,sentence3,carol wanted to see a scary movie,scary,"['scared', 'nervous', 'worrying', 'afraid', 'dreadful']",3
8922,a60f95ef-aba8-4c2e-961c-cac9ec9cfd32,sentence4,i panicked and grabbed a squirt gun,panicked,"['panic', 'scared', 'anxious', 'nervous', 'horrified']",3
8923,9441f3b0-f957-4fa3-b2d4-b03bbd5e0877,sentence2,when i faced the other teams slugger i got him to two strikes,strike,"['fear', 'relief', 'angry', 'panic', 'worried']",3
8924,482e6349-13cf-4f7c-a2c3-6c01632c3f83,sentence5,there was something wrong with the oven,wrong,"['afraid', 'hate', 'worry', 'sad', 'surprised']",3
8925,2a9b5f72-47f7-4e8e-8adf-556186acda31,sentence1,susan was forced to go to dance recital,forced,"['fear', 'desperate', 'angry', 'afraid', 'panic']",3
8926,2a9b5f72-47f7-4e8e-8adf-556186acda31,sentence5,the teachers had no choice but to take her out,no,"['fear', 'interest', 'surprise', 'worry', 'relief']",3
8927,09d65d03-eaf1-4ed7-8371-2a7837103060,sentence1,anne woke up in a panic,panic,"['panic', 'fear', 'nervous', 'scared', 'anxious']",3
8928,09d65d03-eaf1-4ed7-8371-2a7837103060,sentence4,she tried to convince herself it was ok,ok,"['nervous', 'happy', 'scared', 'afraid', 'worry']",3
8929,1585dc5e-f171-4a2d-8d9d-66d034b6dec3,sentence4,one day he hurt the youngest ones feelings,hurt,"['worried', 'worry', 'fear', 'afraid', 'scared']",3
8930,a04e3493-1e9d-4d0b-9286-3f35c49beedb,sentence4,often listeners ears would hurt afterwards,hurt,"['worried', 'worry', 'fear', 'afraid', 'scared']",3
8931,9f6d4b25-d234-4035-86c0-becaa51f3cc3,sentence3,the dentist asked him if he flosses every day and danny said no,no,"['fear', 'interest', 'surprise', 'worry', 'relief']",3
8932,aec8d6b0-ae8f-44f3-aafd-1cbb6f66da75,storytitle,the party,party,"['fear', 'anger', 'happy', 'surprise', 'interest']",3
8933,aec8d6b0-ae8f-44f3-aafd-1cbb6f66da75,sentence3,the party was out of control,party,"['fear', 'anger', 'happy', 'surprise', 'interest']",3
8934,aec8d6b0-ae8f-44f3-aafd-1cbb6f66da75,sentence4,ellen was panicked,panicked,"['panic', 'scared', 'anxious', 'nervous', 'horrified']",3
8935,828384ca-13f3-4f74-bd19-ab5e9d64b16e,storytitle,elizabeths fear,fear,"['fear', 'panic', 'scared', 'afraid', 'anxious']",3
8936,828384ca-13f3-4f74-bd19-ab5e9d64b16e,sentence3,elizabeth was terrified at first but managed to say hello,terrified,"['scared', 'horrified', 'anxious', 'afraid', 'nervous']",3
8937,09ab9076-8796-4ee5-bcb8-4d7376469e25,sentence2,she had an abrasive personality that scared people,scared,"['scared', 'anxious', 'afraid', 'nervous', 'worried']",3
8938,b6bcbe14-9056-4ea9-ae82-6a8a7245feca,sentence2,her parents always made sure she was there on time,sure,"['worry', 'afraid', 'happy', 'worried', 'fear']",3
8939,796b8695-cd81-4c8f-aa86-2dc62f42cd94,sentence4,she got so grossed out but tried to hide it,hide,"['afraid', 'fear', 'scared', 'relief', 'disgust']",3
8940,a0249969-559f-4aef-a63e-68d1bf9af39c,sentence2,he claimed to be checking the cables for organization and damages,damage,"['fear', 'grievous', 'relief', 'panic', 'irritation']",3
8941,03884f06-3822-4a28-afe2-ece54e959095,sentence5,no one was paying attention and our team scored a point,no,"['fear', 'interest', 'surprise', 'worry', 'relief']",3
8942,3acc5633-317b-4213-9b58-7a8faaf92458,sentence3,as i stepped into the doctors office i felt tense,tense,"['anxious', 'nervous', 'angry', 'wary', 'sad']",3
8943,3acc5633-317b-4213-9b58-7a8faaf92458,sentence4,the doctor got my shot ready,ready,"['anxious', 'afraid', 'relief', 'eager', 'nervous']",3
8944,5f9b1be7-b262-4da9-9268-3d5478832520,sentence2,she had to pee badly,badly,"['scared', 'worried', 'nervous', 'afraid', 'relief']",3
8945,b8dbe003-292c-4173-8fcd-1abe2f2141dd,sentence4,they giggle a lot,giggle,"['nervous', 'amazement', 'astonishment', 'startled', 'scared']",3
8946,e9c8fc97-27a7-423a-b4ae-19bfb17f0e08,sentence2,she was very nervous,nervous,"['nervous', 'anxious', 'scared', 'worried', 'panic']",3
8947,0391f336-6bf8-4936-87d6-d25684a2fe88,sentence4,his home life is unstable and his temperament always reflects that,unstable,"['anxious', 'nervous', 'worried', 'fear', 'afraid']",3
8948,602695ba-44fc-4523-9cdd-81ae4db2fe03,sentence4,emilys mind raced and she hid under the covers,hid,"['scared', 'afraid', 'horrified', 'fear', 'anxious']",3
8949,9855b4e7-4451-4724-91c0-4399313ca406,sentence4,when jasper tried to eliminate caffeine he felt lethargic and blue,lethargic,"['nervous', 'anxious', 'irritated', 'annoyed', 'scared']",3
8950,00c311df-02e7-4b54-814b-8d1051597cc0,sentence4,his dad a karate instructor told him to shake it off,shake,"['panic', 'fear', 'afraid', 'eager', 'scared']",3
8951,ab4f7cf3-257e-4af5-a691-e024ca1e16bc,sentence4,it was a tiny scared but healthy kitten,scared,"['scared', 'anxious', 'afraid', 'nervous', 'worried']",3
8952,5de6c0b0-3f89-4fa7-a872-813a133b1eb0,sentence2,then she ducked low to avoid hitting a tree branch,avoid,"['fear', 'panic', 'afraid', 'anxious', 'worried']",3
8953,11e2155a-f328-4998-bc30-9237d811321c,sentence4,but she knew there was no backing out of it,no,"['fear', 'interest', 'surprise', 'worry', 'relief']",3
8954,8f31e230-a5d3-4018-8ef3-2e6a0da011a8,sentence2,brenda scored a three strikes,strike,"['fear', 'relief', 'angry', 'panic', 'worried']",3
8955,3f669c43-3fb0-4733-8a01-c063ed97d1b4,sentence4,the messages got worse,worse,"['fear', 'worried', 'worry', 'afraid', 'worrying']",3
8956,77dfb0e9-bb06-4660-ab85-55c14b89cff9,sentence2,jane became scared since she thought someone was dangerous,dangerous,"['fear', 'afraid', 'worrying', 'worried', 'worry']",3
8957,171b7950-9bc0-424f-8369-1057f23371c7,sentence1,reese stepped up to the diving board nervously,nervously,"['anxious', 'nervous', 'scared', 'amazement', 'startled']",3
8958,171b7950-9bc0-424f-8369-1057f23371c7,sentence3,she looked down in the water nervously,nervously,"['anxious', 'nervous', 'scared', 'amazement', 'startled']",3
8959,58ba9432-497d-457a-ae45-26ac48621037,sentence2,because of that her grades started to suffer,suffer,"['fear', 'worry', 'afraid', 'worried', 'nervous']",3
8960,c524c911-be4b-4cc6-8c6c-786db1b5b871,sentence2,but it was his first time and he was nervous,nervous,"['nervous', 'anxious', 'scared', 'worried', 'panic']",3
8961,c524c911-be4b-4cc6-8c6c-786db1b5b871,sentence5,he was relieved that his injury wasnt worse,worse,"['fear', 'worried', 'worry', 'afraid', 'worrying']",3
8962,318e89a4-492d-43e1-9329-3af1262a5728,sentence3,they were all skeptical,skeptical,"['wary', 'anxious', 'eager', 'worried', 'enthusiastic']",3
8963,ca161246-04ca-486d-a4be-2446583e1e49,sentence2,she panicked and threw a brush at it,panicked,"['panic', 'scared', 'anxious', 'nervous', 'horrified']",3
8964,47aad65b-6780-4056-ab01-1878e3ac4203,sentence5,despondent matt quit comedy and got a job at a shoe store,despondent,"['anxious', 'annoyed', 'angry', 'irritated', 'nervous']",3
8965,98c36a78-fa8a-47d5-b265-436982426fca,sentence4,she could never connect with a man no matter how many dates she had,no,"['fear', 'interest', 'surprise', 'worry', 'relief']",3
8966,c135ded3-c4a4-473b-8996-96da65ca15c4,sentence2,she got all ready for it,ready,"['anxious', 'afraid', 'relief', 'eager', 'nervous']",3
8967,0dd6b89f-db3e-407f-8ad1-6c3e552f4018,sentence2,he had a sharpened pencil in his hand,hand,"['fear', 'relief', 'afraid', 'eager', 'anger']",3
8968,0dd6b89f-db3e-407f-8ad1-6c3e552f4018,sentence5,kevin stuck himself in the hand with the pencil,hand,"['fear', 'relief', 'afraid', 'eager', 'anger']",3
8969,41ebd855-7d11-496b-a861-27710eb9b611,sentence2,so when he started to learn how to skateboard he took many risks,risk,"['fear', 'worried', 'interest', 'worry', 'afraid']",3
8970,e43a3a65-3424-4f31-a107-211a8ceb6cfa,sentence4,the team felt all the pressure,pressure,"['fear', 'anger', 'nervous', 'worry', 'relief']",3
8971,66e8b595-aab9-4dbc-b60f-a2461725dd0e,sentence2,she was doing badly in the class,badly,"['scared', 'worried', 'nervous', 'afraid', 'relief']",3
8972,efd660c6-8ee5-4865-a9de-0787e97df4ac,sentence4,she made sure that she had gotten registered on time,sure,"['worry', 'afraid', 'happy', 'worried', 'fear']",3
8973,db07f476-96ae-4902-abe2-2979e8628e3c,storytitle,the broken computer,broken,"['fear', 'nervous', 'afraid', 'relief', 'worried']",3
8974,fb13defe-489d-4399-b751-b54332e0d5ec,sentence5,it wasnt long before mitch got in trouble for snoring,trouble,"['fear', 'worry', 'nervous', 'worrying', 'worried']",3
8975,6e811503-a621-420e-a335-6bc69bebe55c,sentence3,she panicked and broke the window,panicked,"['panic', 'scared', 'anxious', 'nervous', 'horrified']",3
8976,b3a1444d-b657-4b57-b593-495de75dad44,storytitle,the fear of halloween,fear,"['fear', 'panic', 'scared', 'afraid', 'anxious']",3
8977,b3a1444d-b657-4b57-b593-495de75dad44,sentence2,he saw many people running around in scary costumes,scary,"['scared', 'nervous', 'worrying', 'afraid', 'dreadful']",3
8978,49e66a01-2312-4a3e-83c8-9268b4e994d9,sentence3,he said i was being over cautious,cautious,"['wary', 'anxious', 'worried', 'enthusiastic', 'gloomy']",3
8979,49d00c12-8b07-4281-b6c1-0d0e09892df3,sentence4,it was an invitation for a party that night,party,"['fear', 'anger', 'happy', 'surprise', 'interest']",3
8980,eea37a4b-b2ad-4ac0-8f1a-837a0740455d,sentence2,she was highly skilled but there were no customers coming in,no,"['fear', 'interest', 'surprise', 'worry', 'relief']",3
8981,a77e0ddf-bef1-45e0-bb7f-6e58330e0f69,storytitle,sure shot,sure,"['worry', 'afraid', 'happy', 'worried', 'fear']",3
8982,8b022eb5-841a-4f05-a680-52aa437dc696,sentence4,we were hopeful as we are in boston not too far away,hopeful,"['anxious', 'happy', 'worried', 'sad', 'desperate']",3
8983,cb6636e0-0f8a-4fe1-bebf-1dae6babba08,sentence4,jenny tried to relax,relax,"['nervous', 'worry', 'anxious', 'happy', 'eager']",3
8984,e4659c67-75dc-479e-b3c3-b045724b1f9a,storytitle,no photos,no,"['fear', 'interest', 'surprise', 'worry', 'relief']",3
