,storyid,sequence,text,sentword,sentword_vector,emotionlabel
1444,a495f23d-71b2-49fb-afe7-8bc8f4e3fd19,storytitle,boring game of golf,boring,"['disgusting', 'sad', 'irritating', 'gloomy', 'desperate']",2
1445,307b6e8e-bc25-4850-88c8-6d30b67ee000,sentence4,yet when i actually went on the trip i hated it,hated,"['dislike', 'hate', 'loathe', 'hatred', 'annoyed']",2
1446,3ae68302-c8a2-4144-92d0-4556b62e1f7b,sentence4,god forbid,forbid,"['loathe', 'hate', 'disgusting', 'dislike', 'afraid']",2
1447,cc5bfac2-f9dc-403f-8c1c-0a11e183b449,sentence4,the work was completed in one day with no messy demolition,messy,"['disgusting', 'sad', 'irritating', 'joyful', 'gloomy']",2
1448,48098778-42d3-47a4-9725-873efc2865cf,sentence5,ultimately the job that resulted from the research was his easiest,easiest,"['disgusting', 'happy', 'dislike', 'happiness', 'loathe']",2
1449,993e3000-e7df-4fca-9eec-4d9a5e4c8214,sentence1,the girl saw corncobs were going to waste at the farm,waste,"['disgusting', 'anger', 'fear', 'worry', 'hate']",2
1450,a1aa2e5d-9d50-4c4e-b619-7c74fb7750fd,sentence4,she had messed up on some step along the way,messed,"['disgusting', 'amazed', 'nervous', 'sad', 'scared']",2
1451,6695c775-d281-467a-8668-0681aa630087,sentence2,she noticed that her fish tank looked extremely grimey and dirty,dirty,"['disgusting', 'hateful', 'afraid', 'mad', 'hate']",2
1452,20b75e16-f2c9-4ac1-b03b-1d991853045b,sentence3,oliver started building a sandwich with tons of nasty ingredients,nasty,"['disgusting', 'hateful', 'dreadful', 'angry', 'surprise']",2
1453,b843cb76-1f79-404a-9bf4-1411c29590bc,sentence3,the sleeve ripped horribly,horribly,"['disgusting', 'sad', 'dreadful', 'grievous', 'scared']",2
1454,21ee0411-607c-4ff5-b02e-ecb74cf564e2,storytitle,the messy cookies,messy,"['disgusting', 'sad', 'irritating', 'joyful', 'gloomy']",2
1455,21ee0411-607c-4ff5-b02e-ecb74cf564e2,sentence5,when he was done it was still messy but she knew he had tried,messy,"['disgusting', 'sad', 'irritating', 'joyful', 'gloomy']",2
1456,0aedb32e-1ea9-4cea-bd62-3152b9417100,sentence4,all of the paint was an ugly brown color,ugly,"['disgusting', 'sad', 'hateful', 'dreadful', 'angry']",2
1457,fdc764bd-a160-4410-9012-b537249164f4,storytitle,the dirty food,dirty,"['disgusting', 'hateful', 'afraid', 'mad', 'hate']",2
1458,5111595e-dba1-4cfb-8fee-9ce1ad894bf2,storytitle,the ugly coat,ugly,"['disgusting', 'sad', 'hateful', 'dreadful', 'angry']",2
1459,5111595e-dba1-4cfb-8fee-9ce1ad894bf2,sentence3,in fact she could only afford one ugly coat,ugly,"['disgusting', 'sad', 'hateful', 'dreadful', 'angry']",2
1460,5111595e-dba1-4cfb-8fee-9ce1ad894bf2,sentence4,at first she hated the coat,hated,"['dislike', 'hate', 'loathe', 'hatred', 'annoyed']",2
1461,f997aa51-aecc-4967-ad5d-0ad5490cca9f,sentence3,unfortunately cheaper dresses tended to be ugly,ugly,"['disgusting', 'sad', 'hateful', 'dreadful', 'angry']",2
1462,b5a1d234-e083-42e2-80c1-9cf9ceed6419,sentence5,still it formed a nasty welt,nasty,"['disgusting', 'hateful', 'dreadful', 'angry', 'surprise']",2
1463,682d1034-157a-45ef-8196-252d388cc6b6,sentence5,with a little pep talk louise new she was just being silly,silly,"['disgusting', 'sad', 'irritating', 'mad', 'scared']",2
1464,4c9f1c69-7257-41d1-bd34-a1008dd565cb,sentence5,by the end of the movie the two were kissing passionately,kissing,"['disgust', 'curious', 'disgusting', 'joy', 'joyful']",2
1465,573ada21-d2e2-4ee6-9376-7cc050dd713d,sentence5,lily had the cutest hair in the whole yearbook,cutest,"['disgusting', 'loathe', 'curious', 'loathsome', 'amazed']",2
1466,922b9f29-fd88-4cdb-8ba4-06606e263f91,storytitle,bloody pants,bloody,"['disgusting', 'rage', 'angry', 'hatred', 'fear']",2
1467,922b9f29-fd88-4cdb-8ba4-06606e263f91,sentence1,james was playing video names when he got a bloody nose,bloody,"['disgusting', 'rage', 'angry', 'hatred', 'fear']",2
1468,d1d96473-2cb6-44b7-b058-65acbf36d3fd,sentence3,the string snapped ruining the entire thing,ruining,"['disgusting', 'afraid', 'worrying', 'loathe', 'fear']",2
1469,32455abd-c4f2-4834-a0a9-f6f0d969483a,storytitle,cafeteria helper,helper,"['repulsion', 'loathsome', 'rage', 'hateful', 'enthusiastic']",2
1470,af8e1546-3039-45ac-8b0c-b4c6eb37bedb,sentence3,he decided that his safest bet was to stay put and call,safest,"['disgusting', 'dislike', 'scared', 'loathe', 'fear']",2
1471,3b631766-f63e-4884-a2b5-945f5b3f1a7e,sentence3,the drink was a disgusting sugary mixture,disgusting,"['disgusting', 'disgust', 'dislike', 'loathsome', 'loathe']",2
1472,2faedfd4-cc8f-4add-aefb-2452f8da5d66,sentence4,the bread ended up coming out deliciously,deliciously,"['disgusting', 'loathsome', 'weepy', 'sorrowful', 'sad']",2
1473,123a7929-5926-4150-b175-775bb762ee84,sentence3,she careful used a fork to scoop the yucky bits out,yucky,"['disgusting', 'weepy', 'sadden', 'loathe', 'sorrowful']",2
1474,69285c09-0cac-4b23-b0e9-a9d4ca3692a0,sentence4,her pie fell and smashed into the ground ruining it,ruining,"['disgusting', 'afraid', 'worrying', 'loathe', 'fear']",2
1475,616facfd-7356-428e-972c-06f127c4c928,sentence2,she was very nervous as she messed up frequently,messed,"['disgusting', 'amazed', 'nervous', 'sad', 'scared']",2
1476,61ccebe8-5194-40c6-be7c-c4a5a4d22a1f,sentence4,just as she left the house it began to rain and she got messed up,messed,"['disgusting', 'amazed', 'nervous', 'sad', 'scared']",2
1477,7538c89d-6400-4d11-a73f-f3b5a546848a,sentence3,it went into a puddle completely ruining it,ruining,"['disgusting', 'afraid', 'worrying', 'loathe', 'fear']",2
1478,500b1c61-1e38-4126-989b-5a75e5c4f20b,sentence2,she had lent out her nicest paint brushes,nicest,"['disgusting', 'cheerful', 'amazed', 'joyful', 'loathe']",2
1479,13de65b7-ab9f-4d05-b416-24319f39cb30,sentence5,they both ended up suspended for their horrible behavior,horrible,"['disgusting', 'dreadful', 'sad', 'grief', 'sorrow']",2
1480,7eaeafcb-6e67-42e1-bb38-368f2d0ce37e,sentence1,abbey was really messy when she ate,messy,"['disgusting', 'sad', 'irritating', 'joyful', 'gloomy']",2
1481,11a25ed7-2720-4bf5-8bfc-c88024a3ff53,sentence1,tia was having trouble seeing the blackboard in class,tia,"['loathe', 'mad', 'annoyed', 'repulsion', 'sadden']",2
1482,11a25ed7-2720-4bf5-8bfc-c88024a3ff53,sentence2,the teacher moved tia up to the front row,tia,"['loathe', 'mad', 'annoyed', 'repulsion', 'sadden']",2
1483,11a25ed7-2720-4bf5-8bfc-c88024a3ff53,sentence3,tia was still having trouble seeing,tia,"['loathe', 'mad', 'annoyed', 'repulsion', 'sadden']",2
1484,11a25ed7-2720-4bf5-8bfc-c88024a3ff53,sentence5,tia got glasses and could see in class,tia,"['loathe', 'mad', 'annoyed', 'repulsion', 'sadden']",2
1485,8c50876a-e2e9-45b2-98c4-c3f2e36be44c,sentence3,they stayed up talking and gossiping,gossiping,"['loathe', 'dislike', 'worrying', 'disgust', 'irritating']",2
1486,d97434ce-2c32-42c0-9191-b51cf79f8d2f,storytitle,the messy painter,messy,"['disgusting', 'sad', 'irritating', 'joyful', 'gloomy']",2
1487,01998e92-52c9-45c4-b7ab-c0512fa5fe98,sentence3,susan had a horrible class one year,horrible,"['disgusting', 'dreadful', 'sad', 'grief', 'sorrow']",2
1488,b38a799f-8777-4262-84a4-578afb25f384,sentence2,she hated her job,hated,"['dislike', 'hate', 'loathe', 'hatred', 'annoyed']",2
1489,2c12aead-4eae-40cd-a1ab-366898ebaafb,storytitle,the liar,liar,"['disgusting', 'loathsome', 'mad', 'hateful', 'scared']",2
1490,542496ad-d24a-4fca-a9c7-f25592340b4d,sentence1,lisa hated taking her ballet classes,hated,"['dislike', 'hate', 'loathe', 'hatred', 'annoyed']",2
1491,908a572b-9f9b-4a64-ad54-d94d89371e12,sentence5,ali and donny told all of their friends about the horrible service,horrible,"['disgusting', 'dreadful', 'sad', 'grief', 'sorrow']",2
1492,17bf3770-bada-45d5-ab51-3d9ddac7d424,sentence1,phils mom warned him to not let the dirty clothes stack up,dirty,"['disgusting', 'hateful', 'afraid', 'mad', 'hate']",2
1493,17bf3770-bada-45d5-ab51-3d9ddac7d424,sentence3,phil just kept stacking dirty clothes on top of dirty clothes,dirty,"['disgusting', 'hateful', 'afraid', 'mad', 'hate']",2
1494,186ffab8-281f-4dd8-bcb0-9c3b0e86e380,sentence1,joes car was dirty,dirty,"['disgusting', 'hateful', 'afraid', 'mad', 'hate']",2
1495,bce93960-945a-4da6-b15e-35b835c08d47,sentence4,she got scared and hated the movie,hated,"['dislike', 'hate', 'loathe', 'hatred', 'annoyed']",2
1496,c97439dd-84ea-48f3-b3b7-d431cff9eba3,storytitle,the stinky dog,stinky,"['disgusting', 'irritating', 'loathsome', 'sadden', 'loathe']",2
1497,c97439dd-84ea-48f3-b3b7-d431cff9eba3,sentence1,kims dog was really stinky,stinky,"['disgusting', 'irritating', 'loathsome', 'sadden', 'loathe']",2
1498,11b7d043-9daf-4f32-9554-2826802fd94b,sentence2,at first i thought they looked disgusting,disgusting,"['disgusting', 'disgust', 'dislike', 'loathsome', 'loathe']",2
1499,e0d59f04-a341-42a9-91f7-4a5063deacb5,sentence5,lolly told the neighbor why she was doing it and he forgave her,forgave,"['loathe', 'dislike', 'grievous', 'disgust', 'astonished']",2
1500,2c632e65-bfb7-453e-a9b2-07e909701829,sentence5,long jumped into the dumpster to get his stick back though,dumpster,"['disgusting', 'disgust', 'horrified', 'loathsome', 'sadden']",2
1501,01213deb-dca8-4efd-8c94-c0d5fce21492,sentence3,he became the smartest in his school,smartest,"['disgusting', 'amazed', 'loathsome', 'loathe', 'surprised']",2
1502,b7941454-41bb-4aa4-9c3a-9043d4e0c4a6,sentence1,wright had a very dirty ceiling,dirty,"['disgusting', 'hateful', 'afraid', 'mad', 'hate']",2
1503,e7ddcabe-9d66-4b71-8323-bf6a4c013f45,sentence2,after a long time the hat became very messy,messy,"['disgusting', 'sad', 'irritating', 'joyful', 'gloomy']",2
1504,ab670d07-f38d-4851-82ab-33ecd498a55a,sentence3,he immediately threw the trash can in the dumpster and got a new one,dumpster,"['disgusting', 'disgust', 'horrified', 'loathsome', 'sadden']",2
1505,ce504bbb-6ee2-4dc1-b529-702dd12a4e36,sentence2,he especially hated cauliflower,hated,"['dislike', 'hate', 'loathe', 'hatred', 'annoyed']",2
1506,bf1f1f00-5aa0-475f-8b21-b63840777766,sentence3,one day the bay was very dirty,dirty,"['disgusting', 'hateful', 'afraid', 'mad', 'hate']",2
1507,2db4f7e8-ec1d-4479-8b3b-1cb98a0ffbe2,sentence5,the doctor told jeff that eating that many is very unhealthy,unhealthy,"['disgusting', 'irritating', 'dislike', 'hateful', 'hatred']",2
1508,f13f333a-0cef-45b1-8ede-e5ded8fa0989,sentence1,rebecca hated to eat bananas,hated,"['dislike', 'hate', 'loathe', 'hatred', 'annoyed']",2
1509,a6640f0b-f64c-4c3f-a084-5a47499cde99,sentence4,the doctor said that he was very unhealthy,unhealthy,"['disgusting', 'irritating', 'dislike', 'hateful', 'hatred']",2
1510,caa46068-40b3-4fa0-93ba-97fa1906658a,sentence1,helen hated asparagus a lot,hated,"['dislike', 'hate', 'loathe', 'hatred', 'annoyed']",2
1511,caa46068-40b3-4fa0-93ba-97fa1906658a,sentence2,she hated it so much she never ate it,hated,"['dislike', 'hate', 'loathe', 'hatred', 'annoyed']",2
1512,3c4a1d18-8745-4281-9c76-d43a323d0f5a,sentence1,smith hated cabbage a lot,hated,"['dislike', 'hate', 'loathe', 'hatred', 'annoyed']",2
1513,2a7ae383-e8cf-4011-a911-076fe203c230,sentence1,jill had a horrible day at school on wednesday,horrible,"['disgusting', 'dreadful', 'sad', 'grief', 'sorrow']",2
1514,30450fda-f574-4fe6-a9a5-02c7d4a398a2,sentence4,the little boy was horrible and wouldnt listen to her at all,horrible,"['disgusting', 'dreadful', 'sad', 'grief', 'sorrow']",2
1515,7e94e5cb-483e-45e6-9c8f-13ba15a0d029,sentence3,he thought that was a big waste of time,waste,"['disgusting', 'anger', 'fear', 'worry', 'hate']",2
1516,c0453a5a-f001-40bc-b0d2-092c0c7f85a2,sentence5,i thought that was silly,silly,"['disgusting', 'sad', 'irritating', 'mad', 'scared']",2
1517,4ad5912a-56d4-490e-8e1b-e19a0d36c522,sentence4,the man didnt want to waste a chance to catch a fish,waste,"['disgusting', 'anger', 'fear', 'worry', 'hate']",2
1518,d810d443-c145-4875-bae1-58f80a05d65f,storytitle,silly guy,silly,"['disgusting', 'sad', 'irritating', 'mad', 'scared']",2
1519,88a87fac-280d-4d85-adf7-e43e769d0697,sentence2,his little sister ruby was a witch,witch,"['disgusting', 'hatred', 'mad', 'afraid', 'fear']",2
1520,9dd1b9ed-e9f3-43cb-817e-0babdcf971d1,sentence1,craigs fireplace was very dirty,dirty,"['disgusting', 'hateful', 'afraid', 'mad', 'hate']",2
1521,b6710222-cce7-412c-8b40-fe41feb5d054,sentence1,brian woke up with horrible back pain,horrible,"['disgusting', 'dreadful', 'sad', 'grief', 'sorrow']",2
1522,ba9d3985-febf-4d5a-9629-0c99e730f9a1,sentence2,he worried that the trip would be boring,boring,"['disgusting', 'sad', 'irritating', 'gloomy', 'desperate']",2
1523,c70c9ce1-71db-44bb-8d5c-9cee9f28ae20,sentence4,they sounded horrible live,horrible,"['disgusting', 'dreadful', 'sad', 'grief', 'sorrow']",2
1524,64c75531-0550-4267-8c1c-3ba0f8869fb4,sentence1,shannon hated having a dirty house,hated,"['dislike', 'hate', 'loathe', 'hatred', 'annoyed']",2
1525,3bb13888-c175-4bee-a5b7-f712a25f4cb3,storytitle,the jerk,jerk,"['disgusting', 'panic', 'disgust', 'amazement', 'angry']",2
1526,99e3ae38-a31c-4525-bbdf-6fba50a71d3c,sentence3,the stylist messed up her highlights,messed,"['disgusting', 'amazed', 'nervous', 'sad', 'scared']",2
1527,a721097a-71bf-4bc3-9b9d-bfd7b86418fb,sentence1,the little girl hated wearing shoes,hated,"['dislike', 'hate', 'loathe', 'hatred', 'annoyed']",2
1528,81c6b33e-7e7e-4192-84dd-30795c9f6621,sentence3,the other pets hated it,hated,"['dislike', 'hate', 'loathe', 'hatred', 'annoyed']",2
1529,9d058ba2-838e-43bd-8b4a-f7a88febf27f,sentence1,gemma hated sandals,hated,"['dislike', 'hate', 'loathe', 'hatred', 'annoyed']",2
1530,f7d4b100-e743-4664-a3a2-b9fd448f0273,sentence3,the acting was horrible but jane kept watching,horrible,"['disgusting', 'dreadful', 'sad', 'grief', 'sorrow']",2
1531,f7d4b100-e743-4664-a3a2-b9fd448f0273,sentence4,she wasted three hours on the dumb film,dumb,"['disgusting', 'hateful', 'hate', 'sad', 'mad']",2
1532,f7d4b100-e743-4664-a3a2-b9fd448f0273,sentence5,jane hated to admit it but the plot twist had been a lot of fun,hated,"['dislike', 'hate', 'loathe', 'hatred', 'annoyed']",2
1533,457fbf81-a8c9-4fe7-a30d-fef04a3b301c,sentence1,heather hated lugging the suitcases out of storage for each trip,hated,"['dislike', 'hate', 'loathe', 'hatred', 'annoyed']",2
1534,2675703b-e693-4e14-afb0-7d19eb87fce5,sentence5,then people started knocking which the dog hated even more,hated,"['dislike', 'hate', 'loathe', 'hatred', 'annoyed']",2
1535,52115090-ce24-4ddd-86b7-880eedb2b05c,storytitle,the hoax,hoax,"['disgusting', 'panic', 'dreadful', 'hateful', 'surprise']",2
1536,52115090-ce24-4ddd-86b7-880eedb2b05c,sentence5,it was all a hoax,hoax,"['disgusting', 'panic', 'dreadful', 'hateful', 'surprise']",2
1537,116ccf03-51b3-4cde-9fc9-a454ab4a2f74,sentence1,paul had horrible allergies,horrible,"['disgusting', 'dreadful', 'sad', 'grief', 'sorrow']",2
1538,f7462403-df20-4772-9483-54b308082228,sentence5,what a horrible way to end the summer,horrible,"['disgusting', 'dreadful', 'sad', 'grief', 'sorrow']",2
1539,0604ba6d-0cc3-4956-9b82-5bccedcacb3f,sentence4,she fell asleep that night and awoke to a horrible sight,horrible,"['disgusting', 'dreadful', 'sad', 'grief', 'sorrow']",2
1540,17f1ad13-4f45-42fe-9cc2-cb04e4c5d7f1,sentence4,then her dentist told her how unhealthy it was for her kids,unhealthy,"['disgusting', 'irritating', 'dislike', 'hateful', 'hatred']",2
1541,eeeddb1e-439f-48c0-b47c-17593ceff2d8,sentence4,she messed up the polish,messed,"['disgusting', 'amazed', 'nervous', 'sad', 'scared']",2
1542,c763c724-81d7-498d-8089-7e6233bd9713,sentence1,amanda hated animals,hated,"['dislike', 'hate', 'loathe', 'hatred', 'annoyed']",2
1543,a501ccde-f48a-4c2d-bd43-76b9c3869b50,storytitle,greedy child,greedy,"['disgusting', 'scared', 'hateful', 'angry', 'annoyed']",2
1544,fc5191a4-202c-46e9-83c2-75cb91997e25,sentence5,when she got it home her husband hated it,hated,"['dislike', 'hate', 'loathe', 'hatred', 'annoyed']",2
1545,5eccb5c9-7452-40fc-a4a0-b44f8340a917,sentence4,she hated being woken up,hated,"['dislike', 'hate', 'loathe', 'hatred', 'annoyed']",2
1546,712d7a70-761b-47f6-bc5b-770c6aa9a3de,sentence5,she felt very incompetent,incompetent,"['disgusting', 'annoyed', 'loathe', 'angry', 'loathsome']",2
1547,8e10d500-c4e0-4a24-aedb-5ebfda8c5a85,sentence5,he thought she was adorable too,adorable,"['disgusting', 'cheerful', 'loathsome', 'joyful', 'amazed']",2
1548,63767e04-4de0-4648-87d1-95fe46e1902b,sentence4,he yelled that they were ugly,ugly,"['disgusting', 'sad', 'hateful', 'dreadful', 'angry']",2
1549,cccf2aa5-9c9b-4c19-9c74-d1e83746e00b,sentence2,it always started with him making cruel digs at her,cruel,"['disgusting', 'sad', 'hateful', 'desperate', 'dreadful']",2
1550,90829669-703a-45ce-b524-27fe3c1a63ce,sentence4,she told him using cruel language and calling her names was too,cruel,"['disgusting', 'sad', 'hateful', 'desperate', 'dreadful']",2
1551,84036ff0-b539-49d8-80ed-232d6df86c70,sentence2,jan hated eggs,hated,"['dislike', 'hate', 'loathe', 'hatred', 'annoyed']",2
1552,cedb3f9e-2fe1-4715-9cf1-b015d8ee7294,sentence1,tom played football and felt horrible after practice one day,horrible,"['disgusting', 'dreadful', 'sad', 'grief', 'sorrow']",2
1553,856ccfb1-9fe2-496a-a8fc-fde9ca7d3ad9,sentence2,maddie hated to tie her shoes and didnt see the point,hated,"['dislike', 'hate', 'loathe', 'hatred', 'annoyed']",2
1554,8d801c40-84f5-4c0f-889c-8204901607ff,sentence5,natalie forgave her but never passed off her work again,forgave,"['loathe', 'dislike', 'grievous', 'disgust', 'astonished']",2
1555,e0883c9c-877c-4a65-a76b-3800ee08654a,storytitle,gambling wisely,wisely,"['loathe', 'wary', 'worrying', 'happiness', 'enthusiasm']",2
1556,e0883c9c-877c-4a65-a76b-3800ee08654a,sentence1,when jason inherited a lot of money he decided to invest it wisely,wisely,"['loathe', 'wary', 'worrying', 'happiness', 'enthusiasm']",2
1557,1a8978fe-546d-4145-a8e0-986014b696fb,sentence3,when jake met cassandra she admitted not liking his big muscles,liking,"['dislike', 'loathe', 'enthusiasm', 'curious', 'interested']",2
1558,bc9053e8-dc40-4a16-a2f9-f7eb55688ddd,sentence5,and he ran home swearing he wouldnt go there alone again,swearing,"['disgust', 'hatred', 'joyous', 'anger', 'disgusting']",2
1559,f0bbd56c-790d-4794-9ffd-5a49ac5070ef,sentence4,an hour later she was puking,puking,"['disgusting', 'sadden', 'weepy', 'loathsome', 'irritating']",2
1560,38108d7f-2e6c-4fe4-873e-3d7f76f46b51,sentence5,he dumps her first,dump,"['disgusting', 'angry', 'fear', 'worry', 'panic']",2
1561,19628337-6056-4191-8713-ea2ae397a23e,sentence4,jerry has a nasty bug bite,nasty,"['disgusting', 'hateful', 'dreadful', 'angry', 'surprise']",2
1562,f690f163-1225-4e55-a1b8-ec2ac36e1ab7,sentence4,i really hated songs on the radio,hated,"['dislike', 'hate', 'loathe', 'hatred', 'annoyed']",2
1563,88f2b928-a440-4548-a8c1-8f511ab2c50e,storytitle,messy road,messy,"['disgusting', 'sad', 'irritating', 'joyful', 'gloomy']",2
1564,88f2b928-a440-4548-a8c1-8f511ab2c50e,sentence1,i was driving and i noticed how messy the road was,messy,"['disgusting', 'sad', 'irritating', 'joyful', 'gloomy']",2
1565,a01f3aee-a92c-47a2-b510-17df46157f4b,sentence1,i always hated science class due to how boring it was,hated,"['dislike', 'hate', 'loathe', 'hatred', 'annoyed']",2
1566,064136cc-c304-4f97-a24f-9e3ca413e092,storytitle,liar,liar,"['disgusting', 'loathsome', 'mad', 'hateful', 'scared']",2
1567,064136cc-c304-4f97-a24f-9e3ca413e092,sentence5,matt finally stopped being a liar,liar,"['disgusting', 'loathsome', 'mad', 'hateful', 'scared']",2
1568,8efcd024-8685-4e8e-a49f-12c0ee4ab54a,sentence3,he hated going to work and needed something new,hated,"['dislike', 'hate', 'loathe', 'hatred', 'annoyed']",2
1569,64c4a7cd-0e87-4071-94ff-9da87a341953,sentence1,steel was old and very unhealthy,unhealthy,"['disgusting', 'irritating', 'dislike', 'hateful', 'hatred']",2
1570,8c316405-db60-4044-a0a8-18e8337aeb39,sentence1,the old woman was a nasty piece of work,nasty,"['disgusting', 'hateful', 'dreadful', 'angry', 'surprise']",2
1571,30e7bc63-38d7-4104-8d71-094e4b2d5ed4,sentence4,will was hated throughout school,hated,"['dislike', 'hate', 'loathe', 'hatred', 'annoyed']",2
1572,30e7bc63-38d7-4104-8d71-094e4b2d5ed4,sentence5,he is now a very confused and disliked adult,disliked,"['dislike', 'loathe', 'annoyed', 'irritated', 'disgusting']",2
1573,c87cbca2-49de-443d-85a4-4406181f6386,sentence2,like most fans she hated the way the show ended,hated,"['dislike', 'hate', 'loathe', 'hatred', 'annoyed']",2
1574,366772c1-5bc3-473b-97b6-26924d829e87,storytitle,dirty diaper,dirty,"['disgusting', 'hateful', 'afraid', 'mad', 'hate']",2
1575,d2dfa7fc-412f-42df-98d2-840060213fb1,sentence3,i hated her for that,hated,"['dislike', 'hate', 'loathe', 'hatred', 'annoyed']",2
1576,932c2cee-f80f-4aec-a425-1a8bc2b0b670,sentence1,callie hated the high cost of detergent,hated,"['dislike', 'hate', 'loathe', 'hatred', 'annoyed']",2
1577,f7e4edb0-9f6d-4902-a0f8-c97f2f8e248b,sentence3,at first the museum seemed very boring to her,boring,"['disgusting', 'sad', 'irritating', 'gloomy', 'desperate']",2
1578,97d902e3-5f1c-41c0-9e69-cdd8b6421cba,sentence4,by the second mile of the race crag was having horrible cramps,horrible,"['disgusting', 'dreadful', 'sad', 'grief', 'sorrow']",2
1579,6c141ff8-d868-4942-9a22-86a3408ab5df,storytitle,connies a cheater,cheater,"['disgusting', 'weepy', 'loathe', 'irritating', 'loathsome']",2
1580,6c141ff8-d868-4942-9a22-86a3408ab5df,sentence2,in a panic she sits near the smartest girl in glass,smartest,"['disgusting', 'amazed', 'loathsome', 'loathe', 'surprised']",2
1581,62c96292-a16d-40ab-b7c5-5bf5cef25d7d,sentence1,rambo is a dog that has horrible anxiety,horrible,"['disgusting', 'dreadful', 'sad', 'grief', 'sorrow']",2
1582,1c179038-5dc5-43f4-b947-c2c425078550,sentence2,however her backhand was horrible,horrible,"['disgusting', 'dreadful', 'sad', 'grief', 'sorrow']",2
1583,91cd234a-e111-4f64-a641-0d4e71cffd45,sentence5,it was the most hurtful she ever experienced,hurtful,"['disgusting', 'hateful', 'grievous', 'loathsome', 'irritating']",2
1584,7a678422-9544-4e63-80c7-72d4745aa524,sentence5,still the rental was awful and he hated it the whole time,hated,"['dislike', 'hate', 'loathe', 'hatred', 'annoyed']",2
1585,e4a77aea-6c68-429a-88bf-dba1fff62d73,sentence1,lou thought it was ridiculous his kids were searching for pokemon,ridiculous,"['disgusting', 'hateful', 'amazed', 'sad', 'dreadful']",2
1586,88685439-0600-4067-93b2-fd8895a9aef3,sentence3,my house at the time was very messy and i hadnt cleaned for days,messy,"['disgusting', 'sad', 'irritating', 'joyful', 'gloomy']",2
1587,e4e9ba17-43fe-4873-96cc-3a41e69030f7,sentence2,she hated to workout or participate in any kind of exercise,hated,"['dislike', 'hate', 'loathe', 'hatred', 'annoyed']",2
1588,4a4613e0-0ba1-47bc-8376-c03ea440bd85,sentence2,he scraped his knee leaving a bloody wound,bloody,"['disgusting', 'rage', 'angry', 'hatred', 'fear']",2
1589,a40c62f8-e954-4ac3-8d12-611e7c8757bd,sentence3,ben said something perverted and the entire class laughed,perverted,"['disgusting', 'hateful', 'loathsome', 'loathe', 'hate']",2
1590,0e2b0001-52aa-4d22-9c0a-ba27443f702d,sentence1,two neighbors bob and joe hated each other,hated,"['dislike', 'hate', 'loathe', 'hatred', 'annoyed']",2
1591,0e2b0001-52aa-4d22-9c0a-ba27443f702d,sentence4,joe hated the wall very much,hated,"['dislike', 'hate', 'loathe', 'hatred', 'annoyed']",2
1592,da834d5e-896c-4139-a35c-cf905c43d8e5,sentence5,selena stopped liking the actress from then on,liking,"['dislike', 'loathe', 'enthusiasm', 'curious', 'interested']",2
1593,13006bfd-4b70-4439-abe5-c11e0b90a0ca,sentence1,luke hated mowing the lawn,hated,"['dislike', 'hate', 'loathe', 'hatred', 'annoyed']",2
1594,a4ba9762-ffbf-472a-9efe-b23eb790915f,sentence2,unfortunately his parents hated it,hated,"['dislike', 'hate', 'loathe', 'hatred', 'annoyed']",2
1595,cd7fa35e-9953-4c6d-95cc-d20431d73164,sentence4,lars hid in a garbage dumpster,dumpster,"['disgusting', 'disgust', 'horrified', 'loathsome', 'sadden']",2
1596,a676d9a8-628c-415e-9d58-53d4962a8fe9,sentence2,it was raining and a very boring day,boring,"['disgusting', 'sad', 'irritating', 'gloomy', 'desperate']",2
1597,a676d9a8-628c-415e-9d58-53d4962a8fe9,sentence3,to make it less boring i turned on the radio,boring,"['disgusting', 'sad', 'irritating', 'gloomy', 'desperate']",2
1598,a92be6fe-1ca9-490d-9c3f-2708e2f34908,storytitle,the mooch,mooch,"['loathsome', 'sadden', 'repulsion', 'loathe', 'disgust']",2
1599,a92be6fe-1ca9-490d-9c3f-2708e2f34908,sentence1,our dog mooch volunteered to live with us so we never fenced him in,mooch,"['loathsome', 'sadden', 'repulsion', 'loathe', 'disgust']",2
1600,29bad770-bfc5-48a4-8321-995c413e758d,sentence5,she felt silly for being so afraid for so long,silly,"['disgusting', 'sad', 'irritating', 'mad', 'scared']",2
1601,6d628027-52dc-4386-a974-ac52c6f13d84,sentence1,tammy was at work when she heard her neighbors gossiping,gossiping,"['loathe', 'dislike', 'worrying', 'disgust', 'irritating']",2
1602,a3b518d4-930d-438c-8dea-8a1f098e1b9c,sentence4,it was the most boring documentary hed ever watched,boring,"['disgusting', 'sad', 'irritating', 'gloomy', 'desperate']",2
1603,5df2167f-3302-478e-beac-9ed8d861a997,sentence5,tods apathy towards the movie made him feel left out,apathy,"['disgust', 'anger', 'despair', 'hatred', 'sadness']",2
1604,3dd46524-c748-4a07-afe3-a6a984d4f621,sentence5,gordon returned home with an honorable discharge,honorable,"['disgusting', 'grievous', 'happy', 'dislike', 'cheerful']",2
1605,5857c0f4-2fff-4589-b46f-9e57cfea40c4,sentence1,lena had a phobia about flying and had avoided planes her whole life,phobia,"['dislike', 'panic', 'fear', 'hatred', 'irritation']",2
1606,f48cab03-c746-4990-8111-682cb6732b1e,storytitle,silly song,silly,"['disgusting', 'sad', 'irritating', 'mad', 'scared']",2
