,storyid,sequence,text,sentword,sentword_vector,emotionlabel
5614,b786e342-0d9b-4118-978a-64f3ae8e66d9,sentence5,she then found the ring in the backyard and was overjoyed,overjoyed,"['amazed', 'astonished', 'surprised', 'horrified', 'startled']",7
5615,2e12039b-5a76-4261-9f4b-5ec18f0ba625,sentence2,he has a chance to win the game,win,"['surprise', 'happy', 'surprised', 'interest', 'joy']",7
5616,ad1d9e13-29e5-47a0-a5b3-dbf2bedcf12e,sentence5,she was so thrilled when her mom gave them to her for christmas,thrilled,"['amazed', 'surprised', 'astonished', 'happy', 'enthusiastic']",7
5617,0b3bb5e6-e756-4c29-879c-c307fb49ce61,sentence2,she found an amazing new dress,amazing,"['amazed', 'happy', 'surprised', 'joy', 'surprise']",7
5618,0b3bb5e6-e756-4c29-879c-c307fb49ce61,sentence5,jasmine got a lot of compliments on the dress,compliment,"['surprise', 'amazed', 'surprised', 'astonishment', 'happiness']",7
5619,b9373303-09fc-4f9c-bf7f-5c66d579eb41,sentence4,the red team won,won,"['surprise', 'happy', 'interest', 'joy', 'enthusiastic']",7
5620,0f583ee8-55d4-4c8b-9f23-7ac8eee230c2,storytitle,challenge,challenge,"['surprise', 'fear', 'desperate', 'surprised', 'worry']",7
5621,0f583ee8-55d4-4c8b-9f23-7ac8eee230c2,sentence5,fred laughed and told luke they should play again,laughed,"['amazement', 'amazed', 'startled', 'surprised', 'astonishment']",7
5622,b9ce5240-e61b-40b4-a068-bd9b5c3d6497,sentence1,tyler is told he will get a prize for doing good on a test,prize,"['surprise', 'happiness', 'happy', 'interest', 'joy']",7
5623,b9ce5240-e61b-40b4-a068-bd9b5c3d6497,sentence5,tylers prize ended up being a good grade,prize,"['surprise', 'happiness', 'happy', 'interest', 'joy']",7
5624,9765c3c6-a7de-49a3-8f1b-5a85e07525d2,sentence1,hugo wanted to apply for a top school,top,"['surprise', 'surprised', 'worry', 'relief', 'happy']",7
5625,9765c3c6-a7de-49a3-8f1b-5a85e07525d2,sentence5,but he could not get accepted unsurprisingly,accepted,"['surprised', 'surprise', 'happy', 'involvement', 'interested']",7
5626,827b090a-5752-44d9-894d-30e9e1494052,sentence5,maddie took a deep breath and welcomed her students,welcomed,"['surprise', 'surprised', 'enthusiastic', 'eager', 'relief']",7
5627,92499803-1e2c-408d-b37a-94ea95a37bc2,sentence4,the faculty of his university department were impressed with his work,impressed,"['amazed', 'surprised', 'surprise', 'enthusiastic', 'astonished']",7
5628,72fdb7b1-3a58-4b5b-86df-579038470d02,sentence4,she looked for her favorite author,favorite,"['surprise', 'happy', 'curious', 'surprised', 'interested']",7
5629,cda06224-a441-47fa-a058-4c8667045aa9,sentence5,my friend passed the ball to me and i made a shot to win the game,win,"['surprise', 'happy', 'surprised', 'interest', 'joy']",7
5630,60cc9e15-dc64-46bb-9abd-630528eca0a5,sentence5,it was amazing to see them so close up,amazing,"['amazed', 'happy', 'surprised', 'joy', 'surprise']",7
5631,e7393796-b0ad-4eea-af6a-20d4b5749ae9,sentence3,her favorite was the story of cinderella,favorite,"['surprise', 'happy', 'curious', 'surprised', 'interested']",7
5632,548835c8-9c54-4550-acdf-5d704ed2100a,storytitle,super mario,super,"['surprise', 'mad', 'happy', 'rage', 'interest']",7
5633,216e7d13-e790-495a-835e-3cb0b42c6f0e,sentence3,his daughter saw her favorite old doll in a box of things for sale,favorite,"['surprise', 'happy', 'curious', 'surprised', 'interested']",7
5634,0794fc16-8279-4144-a7eb-a75960b9c220,sentence1,katie has never won first place in anything,won,"['surprise', 'happy', 'interest', 'joy', 'enthusiastic']",7
5635,0794fc16-8279-4144-a7eb-a75960b9c220,sentence3,this time she wants to win first place for singing,win,"['surprise', 'happy', 'surprised', 'interest', 'joy']",7
5636,0794fc16-8279-4144-a7eb-a75960b9c220,sentence5,she went on to win first place in the singing contest,win,"['surprise', 'happy', 'surprised', 'interest', 'joy']",7
5637,61f7a5bd-da4e-4e44-afd3-65e85f39c405,sentence4,they arrived at the big top and sat down,top,"['surprise', 'surprised', 'worry', 'relief', 'happy']",7
5638,973d341b-d4ad-4b1a-afcf-68dcdb8c1e99,sentence5,the ball landed right in his glove and the game was won,won,"['surprise', 'happy', 'interest', 'joy', 'enthusiastic']",7
5639,d5ed9736-ba5d-4fbc-8f50-54bfce6114fa,sentence1,carls favorite drink is a hot cup of coffee,favorite,"['surprise', 'happy', 'curious', 'surprised', 'interested']",7
5640,d5ed9736-ba5d-4fbc-8f50-54bfce6114fa,sentence4,to his surprise he actually liked the tea almost as much as coffee,liked,"['surprised', 'happy', 'dislike', 'amazed', 'afraid']",7
5641,d5ed9736-ba5d-4fbc-8f50-54bfce6114fa,sentence5,now he says his favorite drinks are coffee and tea,favorite,"['surprise', 'happy', 'curious', 'surprised', 'interested']",7
5642,ac8a1c3e-df69-4739-9b57-a6956e6699ab,storytitle,five hundred thanks,thanks,"['surprise', 'surprised', 'interest', 'amazed', 'enthusiasm']",7
5643,23fd6913-7cec-44a8-9283-19c5084298aa,sentence4,when it was her turn she explained the mistake,mistake,"['surprise', 'grievous', 'surprised', 'worry', 'dreadful']",7
5644,44b14b1b-233a-43fd-9707-b5ef0190ff28,sentence3,she bought him a top of the line pole,top,"['surprise', 'surprised', 'worry', 'relief', 'happy']",7
5645,44b14b1b-233a-43fd-9707-b5ef0190ff28,sentence4,he opened it and was so surprised,surprised,"['surprised', 'amazed', 'surprise', 'astonished', 'startled']",7
5646,6220ffad-4306-405c-a720-de4aa334cf37,storytitle,drop out,drop,"['surprise', 'interest', 'fear', 'worry', 'worried']",7
5647,9fa1ae61-e3e6-434f-95da-a5b5b738b104,sentence4,the boss smiled and said he wasnt being let go,smiled,"['amazement', 'cheerful', 'startled', 'surprised', 'joy']",7
5648,e189d420-de90-4ab8-805c-1e2fa4925dd0,sentence3,then she bought her favorite,favorite,"['surprise', 'happy', 'curious', 'surprised', 'interested']",7
5649,c2982079-8635-4748-b9ef-70aa4330fa31,sentence3,everyone laughed,laughed,"['amazement', 'amazed', 'startled', 'surprised', 'astonishment']",7
5650,dd9b439f-3a48-4513-b515-881fcc630edb,sentence4,she found a bike she liked and bought it,liked,"['surprised', 'happy', 'dislike', 'amazed', 'afraid']",7
5651,42df0034-ba64-415f-a4a4-09d77bbdfa52,sentence5,luckily the limb hadnt caused any damage,luckily,"['amazed', 'scared', 'nervous', 'happy', 'surprised']",7
5652,d2883e0e-5062-403f-8363-afdecd207091,sentence3,she decided to get a potty chair with his favorite cartoon on it,favorite,"['surprise', 'happy', 'curious', 'surprised', 'interested']",7
5653,39ad9722-e5b8-4c79-99b8-ba606ee61794,sentence1,ella set a personal challenge for herself,challenge,"['surprise', 'fear', 'desperate', 'surprised', 'worry']",7
5654,c8152eb1-12b8-408d-9f1e-c6aa11cb9e5f,sentence4,the budding scientists liked seeing the reaction,liked,"['surprised', 'happy', 'dislike', 'amazed', 'afraid']",7
5655,22e0279f-b9fb-490d-bb68-abcbcaf3ed7c,sentence5,i failed the eye test and they gave me  weeks to get glasses,failed,"['surprise', 'desperate', 'involvement', 'eager', 'relief']",7
5656,e6a567a3-476e-4c5a-b29e-da89e77d492e,sentence3,but the real surprise came the next day,surprise,"['surprise', 'surprised', 'amazed', 'startled', 'astonished']",7
5657,3b6d1914-c020-48c5-84a4-e8e82020577b,sentence5,eventually peter got a story published in a respected magazine,respected,"['surprised', 'enthusiastic', 'interested', 'amazed', 'astonished']",7
5658,739c77d1-3ea0-41b7-8311-aac9d0d87320,sentence2,whoever was the closest guessing the number of jelly beans won them,won,"['surprise', 'happy', 'interest', 'joy', 'enthusiastic']",7
5659,739c77d1-3ea0-41b7-8311-aac9d0d87320,sentence3,they also won a  shopping spree,won,"['surprise', 'happy', 'interest', 'joy', 'enthusiastic']",7
5660,739c77d1-3ea0-41b7-8311-aac9d0d87320,sentence5,two days later he got a call that his guess of  was the winner,winner,"['surprise', 'surprised', 'happy', 'joy', 'interest']",7
5661,59a477d1-e799-4067-8372-e921a1360486,sentence4,she was flattered,flattered,"['amazed', 'astonished', 'surprised', 'annoyed', 'irritated']",7
5662,b39b30fc-1f0e-4095-935e-a508f4966290,sentence2,the slide was his favorite,favorite,"['surprise', 'happy', 'curious', 'surprised', 'interested']",7
5663,ee778cdd-1ea4-42f2-8eb6-b240952d93d1,sentence3,i was so excited and felt so powerful i tried to win two hundred more,win,"['surprise', 'happy', 'surprised', 'interest', 'joy']",7
5664,b019df5c-0957-4e1a-adaa-a1e32c7c6482,sentence2,kiwi was her favorite,favorite,"['surprise', 'happy', 'curious', 'surprised', 'interested']",7
5665,41f5703f-9283-4c4e-ad46-147c6e0cd262,sentence2,i won all three games,won,"['surprise', 'happy', 'interest', 'joy', 'enthusiastic']",7
5666,ab615e6d-5e11-4d25-9053-b99e847ed410,sentence1,i climbed to the top of my roof with the ladder,top,"['surprise', 'surprised', 'worry', 'relief', 'happy']",7
5667,76f942d9-1c4e-4960-ad61-2d20e475cf32,sentence4,he climbed up to the top of the slide,top,"['surprise', 'surprised', 'worry', 'relief', 'happy']",7
5668,0fb085bc-f935-4a24-b8cc-4869a08ba9ef,sentence5,we were amazed,amazed,"['amazed', 'surprised', 'astonished', 'surprise', 'startled']",7
5669,2cc566ab-fcf2-4df0-b816-b94391fa63fd,sentence4,i was surprised when my wife came home and turned on the ac,surprised,"['surprised', 'amazed', 'surprise', 'astonished', 'startled']",7
5670,a5875dc1-f02a-4bcf-9be5-162a6d51301c,sentence5,thanks to hypnosis anna got her drugfree birthing experience,thanks,"['surprise', 'surprised', 'interest', 'amazed', 'enthusiasm']",7
5671,a1cf5725-c316-4c15-b58d-0fac09164f77,sentence4,she was thrilled with the new feature,thrilled,"['amazed', 'surprised', 'astonished', 'happy', 'enthusiastic']",7
5672,71b9d68c-b250-47d0-8b4a-b46bd492f563,sentence2,he was super excited to go back to work and help people out,super,"['surprise', 'mad', 'happy', 'rage', 'interest']",7
5673,c933dc02-60c1-48dc-a0b0-1ee29584bfce,sentence4,the korean smiled and said that timothy went to school with his son,smiled,"['amazement', 'cheerful', 'startled', 'surprised', 'joy']",7
5674,b0812535-9f36-4811-8471-853d106aed7b,sentence3,everyone laughed,laughed,"['amazement', 'amazed', 'startled', 'surprised', 'astonishment']",7
5675,689dae21-66a7-43e3-a79b-c76bb57a0ee3,sentence4,her opponent still won,won,"['surprise', 'happy', 'interest', 'joy', 'enthusiastic']",7
5676,c8a149fa-435e-4e9e-8d1a-06d70ef6bc21,sentence2,he never made jokes or smiled,smiled,"['amazement', 'cheerful', 'startled', 'surprised', 'joy']",7
5677,2d52dbf7-d8d2-4ebd-8984-dbef9edcb6c9,sentence3,it creaked and moaned under his weight,moaned,"['amazement', 'astonishment', 'weepy', 'nervous', 'hateful']",7
5678,d7ac5e11-dd28-48ad-a417-f98ec003cbb0,sentence3,he agrees to buy them all food,agrees,"['surprised', 'interested', 'happy', 'interest', 'afraid']",7
5679,9c2c0383-ce3e-4003-b0e4-cad04ede11d4,sentence1,nate bought a surprise for his wife,surprise,"['surprise', 'surprised', 'amazed', 'startled', 'astonished']",7
5680,213c761b-4d13-416b-92d8-8d821f76ce8c,sentence5,his fellow students laughed and explained it was just a prank,laughed,"['amazement', 'amazed', 'startled', 'surprised', 'astonishment']",7
5681,b67f6692-fff5-4a42-a46a-b87b7df63b2f,storytitle,ryan wins the award,win,"['surprise', 'happy', 'surprised', 'interest', 'joy']",7
5682,b67f6692-fff5-4a42-a46a-b87b7df63b2f,sentence2,he is nominated for an award,award,"['surprise', 'relief', 'happy', 'mad', 'happiness']",7
5683,b67f6692-fff5-4a42-a46a-b87b7df63b2f,sentence3,he arrives at the award show,award,"['surprise', 'relief', 'happy', 'mad', 'happiness']",7
5684,b67f6692-fff5-4a42-a46a-b87b7df63b2f,sentence4,he wins the award at the show,win,"['surprise', 'happy', 'surprised', 'interest', 'joy']",7
5685,b67f6692-fff5-4a42-a46a-b87b7df63b2f,sentence5,ryan goes home with his award,award,"['surprise', 'relief', 'happy', 'mad', 'happiness']",7
5686,d1198a41-4989-48d4-9922-89fb512b39d5,sentence1,matthew couldnt find his favorite watch,favorite,"['surprise', 'happy', 'curious', 'surprised', 'interested']",7
5687,3f6bdfec-f19f-4f30-b0c6-429ccaf6f468,sentence3,one day allys mom surprised her with a trip to the zoo,surprised,"['surprised', 'amazed', 'surprise', 'astonished', 'startled']",7
5688,3f6bdfec-f19f-4f30-b0c6-429ccaf6f468,sentence4,while they were there they saw all of her favorite animals,favorite,"['surprise', 'happy', 'curious', 'surprised', 'interested']",7
5689,819c168b-b795-4838-b26b-59468723a910,sentence1,brad liked to play baseball,liked,"['surprised', 'happy', 'dislike', 'amazed', 'afraid']",7
5690,ebf46645-89c2-4083-b6e8-0019487e5a07,sentence5,terry and his grandfather both won and had a good time,won,"['surprise', 'happy', 'interest', 'joy', 'enthusiastic']",7
5691,70597f11-77ac-4322-82e9-b636158ca496,sentence1,josh liked cooking,liked,"['surprised', 'happy', 'dislike', 'amazed', 'afraid']",7
5692,c4b45724-8640-48a4-a54f-343f34437e25,sentence5,he figured a kid had thrown it up by mistake,mistake,"['surprise', 'grievous', 'surprised', 'worry', 'dreadful']",7
5693,13dd864d-c338-4c5a-88dd-e7a0ba5c7cee,sentence5,the exciting rafting experience went off without a hitch,exciting,"['surprise', 'amazed', 'surprised', 'happy', 'joyful']",7
5694,40545b6c-40e5-4da3-888e-b3bf206aadcd,sentence2,she made an amazing dessert for the potluck,amazing,"['amazed', 'happy', 'surprised', 'joy', 'surprise']",7
5695,a7eb7476-2e2c-4b7b-b819-50a8ff8e6b11,sentence2,she liked it a lot,liked,"['surprised', 'happy', 'dislike', 'amazed', 'afraid']",7
5696,e77e72d8-9cf5-4a45-a417-c6e9e1539f06,storytitle,submarine attack,attack,"['surprise', 'fear', 'angry', 'panic', 'involvement']",7
5697,14ceec20-4f46-4e03-89a6-80d39a1ec53b,sentence2,britneys favorite exhibit was the dinosaur room,favorite,"['surprise', 'happy', 'curious', 'surprised', 'interested']",7
5698,14ceec20-4f46-4e03-89a6-80d39a1ec53b,sentence4,mr zacker liked the caveman display,liked,"['surprised', 'happy', 'dislike', 'amazed', 'afraid']",7
5699,64afb065-9a72-4d91-92bc-506fa7f5ce56,sentence5,maya got upset at her boyfriend,upset,"['surprised', 'surprise', 'angry', 'annoyed', 'sad']",7
5700,45171734-fba9-48e7-ae52-71e261f3fc3f,storytitle,talent discovery,talent,"['surprise', 'enthusiasm', 'amazed', 'surprised', 'interested']",7
5701,3f860e67-3c3c-4b9f-bff7-ab7a1321e85b,sentence2,he won gold medals left and right,won,"['surprise', 'happy', 'interest', 'joy', 'enthusiastic']",7
5702,3f860e67-3c3c-4b9f-bff7-ab7a1321e85b,sentence3,during the olympics he won st place but was disqualified and banned,won,"['surprise', 'happy', 'interest', 'joy', 'enthusiastic']",7
5703,ce8bd5c6-2606-404d-8444-7072612144c8,sentence2,to our surprise she was obese,surprise,"['surprise', 'surprised', 'amazed', 'startled', 'astonished']",7
5704,55221dee-0c41-4903-9706-e8359b5571c1,sentence4,luckily she was able to convince them with some arguing,luckily,"['amazed', 'scared', 'nervous', 'happy', 'surprised']",7
5705,b94151a8-ec68-4f75-ab2a-5067f8b563c2,sentence5,lisa admired her hands,admired,"['amazed', 'surprised', 'dislike', 'enthusiastic', 'astonished']",7
5706,533adb31-b187-4bb0-b372-6eff4a322419,sentence2,if she herself would remove her top her salary would double,top,"['surprise', 'surprised', 'worry', 'relief', 'happy']",7
5707,10820dea-4371-41d0-855c-67089ed8a667,sentence2,her favorite flowers were daisies,favorite,"['surprise', 'happy', 'curious', 'surprised', 'interested']",7
5708,af31b3b2-4a94-4b50-a7a1-cd18bf5222ed,sentence5,the elephant came nearly close enough to touch and leo was overjoyed,overjoyed,"['amazed', 'astonished', 'surprised', 'horrified', 'startled']",7
5709,2bc082ab-baac-473b-a9df-869fe1440ded,sentence5,the dog liked its new dog house,liked,"['surprised', 'happy', 'dislike', 'amazed', 'afraid']",7
5710,142617af-cae2-4337-a65f-5a2e3c6e4e3a,sentence3,it upset her,upset,"['surprised', 'surprise', 'angry', 'annoyed', 'sad']",7
5711,688e7f25-8ba8-4a14-a61d-3649a126b60c,storytitle,malcolm wins,win,"['surprise', 'happy', 'surprised', 'interest', 'joy']",7
5712,688e7f25-8ba8-4a14-a61d-3649a126b60c,sentence4,malcolms horse wins first place,win,"['surprise', 'happy', 'surprised', 'interest', 'joy']",7
5713,688e7f25-8ba8-4a14-a61d-3649a126b60c,sentence5,malcolm wins a ton of money the track that day,win,"['surprise', 'happy', 'surprised', 'interest', 'joy']",7
5714,f8a1e8ce-a634-4fca-9d7e-a32e36dabfe2,sentence5,that adventure was susans favorite night at camp,favorite,"['surprise', 'happy', 'curious', 'surprised', 'interested']",7
5715,4e3947a4-cc83-430b-ae6d-6ae465879968,sentence1,lucy was fascinated by old abandoned buildings,fascinated,"['amazed', 'curious', 'horrified', 'interested', 'astonished']",7
5716,7ca6ed82-3ffc-40ee-ae40-2b413e4d0b8c,sentence3,everyone laughed,laughed,"['amazement', 'amazed', 'startled', 'surprised', 'astonishment']",7
5717,7ca6ed82-3ffc-40ee-ae40-2b413e4d0b8c,sentence4,he actually ended up winning some of the games,winning,"['surprise', 'happy', 'surprised', 'interest', 'joy']",7
5718,2bb35139-90e9-47fd-ab41-6a0670b76aec,sentence2,he decided he wanted to win the math competition though,win,"['surprise', 'happy', 'surprised', 'interest', 'joy']",7
5719,e1e83222-813e-45dc-9888-ffe525736769,sentence4,they kept their distance and admired it,admired,"['amazed', 'surprised', 'dislike', 'enthusiastic', 'astonished']",7
5720,720c500e-7468-49f3-8100-364d62613631,sentence5,her mother accepted the terms and everything turned out fine,accepted,"['surprised', 'surprise', 'happy', 'involvement', 'interested']",7
5721,363c6b08-7835-42d3-a84c-441a32eeac71,sentence4,his coworkers all complimented him,complimented,"['amazed', 'cheerful', 'enthusiastic', 'surprised', 'annoyed']",7
5722,58757f6f-186e-4d0d-90cb-f5127af996bb,sentence5,luckily that helped her cool off completely,luckily,"['amazed', 'scared', 'nervous', 'happy', 'surprised']",7
5723,e81ece9e-0df3-461d-bf5c-e54d518a4115,sentence1,wally had made a mistake,mistake,"['surprise', 'grievous', 'surprised', 'worry', 'dreadful']",7
5724,4dfcc2d9-1e80-401c-9ac8-2200dd92a58d,storytitle,grand master,grand,"['surprise', 'happy', 'sad', 'mad', 'interest']",7
5725,4dfcc2d9-1e80-401c-9ac8-2200dd92a58d,sentence1,john really wanted to learn to play chess like a grand master,grand,"['surprise', 'happy', 'sad', 'mad', 'interest']",7
5726,4dfcc2d9-1e80-401c-9ac8-2200dd92a58d,sentence5,today john is one of the worlds top chess players,top,"['surprise', 'surprised', 'worry', 'relief', 'happy']",7
5727,0501e6b8-1922-4666-97c0-2c4d0a6c6711,sentence2,his grades began to drop,drop,"['surprise', 'interest', 'fear', 'worry', 'worried']",7
5728,1d50f477-3b03-4d1a-a9a0-bb3cd9ca075c,sentence5,she was thrilled to be able to read,thrilled,"['amazed', 'surprised', 'astonished', 'happy', 'enthusiastic']",7
5729,fd2da906-9142-49c1-a1fa-fb90075beba1,sentence2,her favorite event was gymnastics,favorite,"['surprise', 'happy', 'curious', 'surprised', 'interested']",7
5730,2db1648f-fcc8-4278-bc9b-772fef9033f1,sentence1,it has been my favorite restaurant since,favorite,"['surprise', 'happy', 'curious', 'surprised', 'interested']",7
5731,5877aa6e-18bb-4f8f-ac6d-bb865e0ef410,sentence2,palm trees were his favorite,favorite,"['surprise', 'happy', 'curious', 'surprised', 'interested']",7
5732,faa9792b-9a99-4027-9ca3-7b721ad26f45,sentence1,carl liked meeting new people,liked,"['surprised', 'happy', 'dislike', 'amazed', 'afraid']",7
5733,e96ba5fe-eac9-41aa-adeb-e3e959a36b50,sentence2,his team had won all of their games so far and were in the finals,won,"['surprise', 'happy', 'interest', 'joy', 'enthusiastic']",7
5734,e96ba5fe-eac9-41aa-adeb-e3e959a36b50,sentence5,his team won and were the champions,won,"['surprise', 'happy', 'interest', 'joy', 'enthusiastic']",7
5735,eaf3bfb0-9d80-40a5-a2d3-609dac2e1cf1,sentence3,seth was able to win all of the games,win,"['surprise', 'happy', 'surprised', 'interest', 'joy']",7
5736,63242dae-dda9-4fc6-83c8-312654b3a385,sentence5,jenna was pleased that shed found money,pleased,"['surprised', 'amazed', 'happy', 'relieved', 'surprise']",7
5737,af21236f-797a-4e66-8a8f-710b97e00883,sentence3,he liked to pass the time swimming around,liked,"['surprised', 'happy', 'dislike', 'amazed', 'afraid']",7
5738,c1c4eee5-bc38-4917-a3a6-a8ef93d553b0,sentence5,the woman smiled and offered the cinnamon roll if he left,smiled,"['amazement', 'cheerful', 'startled', 'surprised', 'joy']",7
5739,05051baf-b471-47ee-9c3a-bd9f81dc4a0f,sentence4,the scenery was stunning,stunning,"['surprise', 'surprised', 'amazed', 'dreadful', 'sad']",7
5740,3d03962c-8d3d-4cb9-b249-0c1058f144c3,sentence1,sonya liked shopping at thrift stores,liked,"['surprised', 'happy', 'dislike', 'amazed', 'afraid']",7
5741,3d03962c-8d3d-4cb9-b249-0c1058f144c3,sentence5,ann was delighted in the items she found in the shop,delighted,"['amazed', 'surprised', 'astonished', 'happy', 'enthusiastic']",7
5742,ac516172-6c8e-4483-bb8d-68b90336b2cf,storytitle,super hungry,super,"['surprise', 'mad', 'happy', 'rage', 'interest']",7
5743,b995326e-9082-4429-bade-1feffae07e71,sentence5,that summer she was accepted into a dance production,accepted,"['surprised', 'surprise', 'happy', 'involvement', 'interested']",7
5744,a888f0fd-ec8b-4fed-ae31-5b8caddab0ed,sentence5,they told stories and laughed together until late at night,laughed,"['amazement', 'amazed', 'startled', 'surprised', 'astonishment']",7
5745,fff5ec08-d990-4141-a46f-3021b294b536,storytitle,mistake,mistake,"['surprise', 'grievous', 'surprised', 'worry', 'dreadful']",7
5746,faf4b608-8926-4daf-964d-a856876c932f,sentence4,his team ended up winning,winning,"['surprise', 'happy', 'surprised', 'interest', 'joy']",7
5747,81b4f3ae-f692-4b0e-84f1-3432e8a71b83,sentence4,the yellow team won,won,"['surprise', 'happy', 'interest', 'joy', 'enthusiastic']",7
5748,8e3c8154-0da6-475b-987a-6518d8cf7336,sentence4,dori was disappointed because she could not mow the lawn as planned,disappointed,"['surprised', 'amazed', 'sad', 'worried', 'angry']",7
5749,1ac5f2f9-0e0d-4e12-8439-1e11a2565a92,sentence4,the teacher smiled and said that she appreciated it,smiled,"['amazement', 'cheerful', 'startled', 'surprised', 'joy']",7
5750,e91972e9-7335-4ba9-bf80-d6489f65efad,sentence2,they gave birth to a baby boy with blue eyes much to their surprise,surprise,"['surprise', 'surprised', 'amazed', 'startled', 'astonished']",7
5751,056c1e7a-a130-4a9e-b2b1-09f6d36b38b7,sentence5,john was humbled in defeat and glad to have new competition,defeat,"['surprise', 'fear', 'desperate', 'surprised', 'sad']",7
5752,da2660fb-ae09-4303-960e-2c93a04c73ed,sentence2,it was autographed by her favorite author,favorite,"['surprise', 'happy', 'curious', 'surprised', 'interested']",7
5753,380d1ceb-5fad-4fef-9cdf-d34197fafc4e,sentence5,he was so pleased with his new pole,pleased,"['surprised', 'amazed', 'happy', 'relieved', 'surprise']",7
5754,3a16bb0c-291e-4313-9c15-54994ed734be,sentence4,i had a mistake though i used regular sugar not powdered,mistake,"['surprise', 'grievous', 'surprised', 'worry', 'dreadful']",7
5755,ea3e473b-e6e8-4d81-8f8d-b13b002a9c21,sentence1,rochelle liked to decorate,liked,"['surprised', 'happy', 'dislike', 'amazed', 'afraid']",7
5756,79d00819-97dd-4f19-bf53-66adb29d30fc,sentence1,john was always easily spooked,easily,"['surprised', 'fear', 'surprise', 'anger', 'angry']",7
5757,02a13bbe-7931-411c-8dd8-ace72e42549e,sentence4,but just as she was taking him his favorite drink she tripped,favorite,"['surprise', 'happy', 'curious', 'surprised', 'interested']",7
5758,ef30924c-ba21-455d-83cd-74286966b600,sentence1,cable was a master magician able to perform the latest of tricks,trick,"['surprise', 'disgusting', 'surprised', 'happy', 'joy']",7
5759,2ccb0a6e-a20b-4182-a966-25c5a9c99005,storytitle,surprise twins,surprise,"['surprise', 'surprised', 'amazed', 'startled', 'astonished']",7
5760,2ccb0a6e-a20b-4182-a966-25c5a9c99005,sentence5,she gave birth to a completely surprising second baby,surprising,"['surprise', 'surprised', 'amazed', 'curious', 'enthusiasm']",7
5761,1d590a19-f854-4e27-9e9c-b9d17f01d48c,sentence5,everyone laughed,laughed,"['amazement', 'amazed', 'startled', 'surprised', 'astonishment']",7
5762,fac728cc-02c6-4cdd-bb89-aad71d9d832a,sentence4,jane had an idea and taught the bird her roomies favorite song,favorite,"['surprise', 'happy', 'curious', 'surprised', 'interested']",7
5763,ee81b784-bd6a-40f6-a926-d82f9f37cdde,sentence3,theyd won the lottery and lots of people wanted to hear their story,won,"['surprise', 'happy', 'interest', 'joy', 'enthusiastic']",7
5764,ee81b784-bd6a-40f6-a926-d82f9f37cdde,sentence4,they told them their experience about winning the fortune,winning,"['surprise', 'happy', 'surprised', 'interest', 'joy']",7
5765,eea230df-aff0-452e-8d07-7e7a5be64b65,sentence3,marta asked michael to accompany her to an awards ceremony,award,"['surprise', 'relief', 'happy', 'mad', 'happiness']",7
5766,83fd99b4-521b-4cd5-aec9-9208f1b2845e,storytitle,surprise attack,attack,"['surprise', 'fear', 'angry', 'panic', 'involvement']",7
5767,5d868f71-e33f-4ed9-9432-903cd265d364,sentence4,she missed one turn that made her several hours late for the reunion,missed,"['surprise', 'sad', 'surprised', 'desperate', 'nervous']",7
5768,21ae9d36-b6f4-4630-b81f-92d14b13bf8d,sentence3,they always let her win,win,"['surprise', 'happy', 'surprised', 'interest', 'joy']",7
5769,20b29728-9bd9-459d-8228-507254ea1fad,sentence3,she wanted to surprise him with a home cooked meal,surprise,"['surprise', 'surprised', 'amazed', 'startled', 'astonished']",7
5770,552c70cb-aef8-43e5-bd98-e63dff537169,sentence1,artie liked to try to guess how much people weighed,liked,"['surprised', 'happy', 'dislike', 'amazed', 'afraid']",7
5771,d0b1180a-06ac-436a-84f3-4c1a87411f6b,sentence1,diana really liked theme parks,liked,"['surprised', 'happy', 'dislike', 'amazed', 'afraid']",7
5772,d2768e0c-692c-4a6e-a3c2-04c3b41c8c03,sentence5,the coach tried him out a bit and was impressed,impressed,"['amazed', 'surprised', 'surprise', 'enthusiastic', 'astonished']",7
5773,3b49254a-45e0-449e-b898-eb13bc856d8d,sentence2,he was surprised when someone tapped him on the shoulder,surprised,"['surprised', 'amazed', 'surprise', 'astonished', 'startled']",7
5774,7a46c9f3-9f91-462a-b12e-df871a622c30,sentence5,kate won the tournament,won,"['surprise', 'happy', 'interest', 'joy', 'enthusiastic']",7
5775,31511287-8da4-4222-9247-1a2df1d466c9,sentence4,they surprised her when she came back from work,surprised,"['surprised', 'amazed', 'surprise', 'astonished', 'startled']",7
5776,12eac152-5884-492f-8521-7fbcce7b9e6b,sentence5,david was pleased with his career choice in music,pleased,"['surprised', 'amazed', 'happy', 'relieved', 'surprise']",7
5777,32989577-5d2c-4c88-8bc3-58e812607873,sentence3,the audience clapped when they saw their favorites arrive,favorite,"['surprise', 'happy', 'curious', 'surprised', 'interested']",7
5778,62b51a1b-08f9-44af-a1d5-d83434e4ccbc,sentence4,he let guests sleep on the top floor,top,"['surprise', 'surprised', 'worry', 'relief', 'happy']",7
5779,cd565c45-b6b4-44d3-8a27-4245c1ade555,sentence5,he talks about all the lies said by the makeup artisttiffany smiled,smiled,"['amazement', 'cheerful', 'startled', 'surprised', 'joy']",7
5780,c3a7e16f-6295-4bbd-b475-b60e641faf9f,sentence1,morgan was the top scorer in class,top,"['surprise', 'surprised', 'worry', 'relief', 'happy']",7
