,storyid,sequence,text,sentword,sentword_vector,emotionlabel
13066,9396477d-7dc2-430b-bb0f-fb7b25550001,sentence1,ellis loved the sun,loved,"['grief', 'grieving', 'joy', 'happy', 'afraid']",6
13067,9396477d-7dc2-430b-bb0f-fb7b25550001,sentence2,she loved playing outside with her friends,loved,"['grief', 'grieving', 'joy', 'happy', 'afraid']",6
13068,9396477d-7dc2-430b-bb0f-fb7b25550001,sentence3,one day it was cloudy and she was sad,sad,"['sad', 'sadness', 'desperate', 'grief', 'sorrow']",6
13069,4b609eec-1b41-488b-87a9-890e7d520c8f,sentence1,moore loved to camp a lot,loved,"['grief', 'grieving', 'joy', 'happy', 'afraid']",6
13070,88eb71f3-6517-4ca9-9ff2-3f4d817ac368,sentence1,jeffrey loved to see pandas eat bamboo,loved,"['grief', 'grieving', 'joy', 'happy', 'afraid']",6
13071,15c7a625-1553-4087-97f7-3618c0ab0062,sentence3,he began to cry because he couldnt find them,cry,"['sad', 'sorrow', 'grief', 'despair', 'angry']",6
13072,a8781b7b-b554-4979-8d26-b73c143d59e7,sentence1,steven loved his couch a lot,loved,"['grief', 'grieving', 'joy', 'happy', 'afraid']",6
13073,ea7e3b3c-c058-4445-a675-ff9be811b9af,sentence1,jordan loved to watch the tv,loved,"['grief', 'grieving', 'joy', 'happy', 'afraid']",6
13074,45c16d3c-072a-4963-855b-6ad66311a74b,sentence3,after his first day he made many friends,friend,"['grief', 'angry', 'sad', 'happy', 'surprise']",6
13075,3475225d-234b-4e4f-a770-f28e411991c4,sentence4,after the shave larry realized he loved his beard,loved,"['grief', 'grieving', 'joy', 'happy', 'afraid']",6
13076,8ad6e938-92a2-4912-8636-f1067e4eb354,sentence3,one day he invited his friend to have a sleep over,friend,"['grief', 'angry', 'sad', 'happy', 'surprise']",6
13077,f5906d2f-12ae-4b4c-93a4-843951c47570,sentence1,cook loved to cook foods,loved,"['grief', 'grieving', 'joy', 'happy', 'afraid']",6
13078,f5906d2f-12ae-4b4c-93a4-843951c47570,sentence3,instead he cooked for his friends,friend,"['grief', 'angry', 'sad', 'happy', 'surprise']",6
13079,4cf8c4b1-ba86-49f4-86ee-154b903688fc,sentence1,king had always loved dancing since he was kid,loved,"['grief', 'grieving', 'joy', 'happy', 'afraid']",6
13080,4cf8c4b1-ba86-49f4-86ee-154b903688fc,sentence2,he loved moving gracefully throughout the air,loved,"['grief', 'grieving', 'joy', 'happy', 'afraid']",6
13081,94eb0459-ca20-4771-a30d-b3abe9495c84,sentence1,hernandez loved to go camping,loved,"['grief', 'grieving', 'joy', 'happy', 'afraid']",6
13082,9920df49-ddf4-46c1-8648-b04fdee70ca2,sentence5,walker then biked with his friends as well,friend,"['grief', 'angry', 'sad', 'happy', 'surprise']",6
13083,08b4c6a9-7212-4985-ac6d-c38b56ed02ce,sentence1,joshua had a lot of pain in his arm,pain,"['grief', 'sadness', 'relief', 'sorrow', 'anger']",6
13084,9c30d731-4820-4cf1-b8eb-1a3a2f1c7ece,sentence1,linda had always loved the xylophone,loved,"['grief', 'grieving', 'joy', 'happy', 'afraid']",6
13085,9c30d731-4820-4cf1-b8eb-1a3a2f1c7ece,sentence2,since she was very little she loved the instrument,loved,"['grief', 'grieving', 'joy', 'happy', 'afraid']",6
13086,268b1d24-43b9-46c8-8afa-f338793443cb,sentence3,he worked hard in school and went to acting school,hard,"['desperate', 'sad', 'happy', 'eager', 'fear']",6
13087,25b4778e-f59a-442a-955a-87164b36c9ec,sentence1,white had always loved playing croquet with his friends,loved,"['grief', 'grieving', 'joy', 'happy', 'afraid']",6
13088,25b4778e-f59a-442a-955a-87164b36c9ec,sentence2,one day his friends said crochet was boring,friend,"['grief', 'angry', 'sad', 'happy', 'surprise']",6
13089,25b4778e-f59a-442a-955a-87164b36c9ec,sentence4,then he made many new friends by playing,friend,"['grief', 'angry', 'sad', 'happy', 'surprise']",6
13090,5c8d71e5-23ca-4180-a6aa-4a075052bb21,sentence1,paul loved to drink coffee,loved,"['grief', 'grieving', 'joy', 'happy', 'afraid']",6
13091,5c8d71e5-23ca-4180-a6aa-4a075052bb21,sentence4,this was very bad for paul in fact,bad,"['sad', 'mad', 'worry', 'worried', 'afraid']",6
13092,d874087d-f1ea-45af-ab1b-92e1ff12df95,sentence1,jason loved all types of sea animals,loved,"['grief', 'grieving', 'joy', 'happy', 'afraid']",6
13093,07f71ff6-4e6c-4882-a2a5-4736ed7ac395,sentence1,taylor loved his slippers,loved,"['grief', 'grieving', 'joy', 'happy', 'afraid']",6
13094,f42d4a6c-f0f6-44e4-bf2c-0cd498190977,sentence1,jason loved to play with balls,loved,"['grief', 'grieving', 'joy', 'happy', 'afraid']",6
13095,bcdff0c8-0bbc-45fc-a2a1-57705b349b5a,sentence1,price loved to eat cherries,loved,"['grief', 'grieving', 'joy', 'happy', 'afraid']",6
13096,76e55609-5f81-45b7-9e0d-0f55bdf4132f,sentence1,stevens loved to donate to charity,loved,"['grief', 'grieving', 'joy', 'happy', 'afraid']",6
13097,2db4f7e8-ec1d-4479-8b3b-1cb98a0ffbe2,sentence1,jeff loved to eat cucumbers a lot,loved,"['grief', 'grieving', 'joy', 'happy', 'afraid']",6
13098,f658a90d-25b1-4c35-acfa-05181a24e73c,sentence2,she loved wearing them as an accessory,loved,"['grief', 'grieving', 'joy', 'happy', 'afraid']",6
13099,a98c0da7-b28e-4507-b2d1-d5ebaeb5c453,sentence1,sharon loved to play the banjo,loved,"['grief', 'grieving', 'joy', 'happy', 'afraid']",6
13100,a98c0da7-b28e-4507-b2d1-d5ebaeb5c453,sentence2,she loved it so much that she played it every day,loved,"['grief', 'grieving', 'joy', 'happy', 'afraid']",6
13101,ec21f0b5-da35-4c57-b40a-8719a4198796,sentence1,nicolas loved to bath every single day,loved,"['grief', 'grieving', 'joy', 'happy', 'afraid']",6
13102,62871dae-b5fa-49f0-99b4-32816e777adf,sentence2,john felt very bad for the bird,bad,"['sad', 'mad', 'worry', 'worried', 'afraid']",6
13103,d9b8a14d-5b12-4a57-b03b-4ad586720812,sentence3,he searched everywhere but it was simply missing,missing,"['desperate', 'sad', 'grieving', 'relief', 'grief']",6
13104,d9b8a14d-5b12-4a57-b03b-4ad586720812,sentence4,he went to his friends house to charge his phone,friend,"['grief', 'angry', 'sad', 'happy', 'surprise']",6
13105,b5d44710-3ff7-4efc-91d8-43d5b8d7101c,sentence1,williams loved cake a lot,loved,"['grief', 'grieving', 'joy', 'happy', 'afraid']",6
13106,b5d44710-3ff7-4efc-91d8-43d5b8d7101c,sentence2,he loved it so much that he always ate a little,loved,"['grief', 'grieving', 'joy', 'happy', 'afraid']",6
13107,51763e9b-63f5-4c76-a4bb-096f22f63d11,sentence1,stewart was very bad at tennis,bad,"['sad', 'mad', 'worry', 'worried', 'afraid']",6
13108,23a74f4d-6bc5-44ed-a2ba-7523980042ac,sentence1,lisa loved to dance,loved,"['grief', 'grieving', 'joy', 'happy', 'afraid']",6
13109,53d2bdd9-bc7c-420e-83f4-ea4537bec5d5,sentence1,amanda was having a lot of back pains,pain,"['grief', 'sadness', 'relief', 'sorrow', 'anger']",6
13110,53d2bdd9-bc7c-420e-83f4-ea4537bec5d5,sentence5,now amandas pain is minimal but still there,pain,"['grief', 'sadness', 'relief', 'sorrow', 'anger']",6
13111,578d0e40-a273-46c2-8289-7ac951d64c3e,sentence1,thomas loved to go to the beach,loved,"['grief', 'grieving', 'joy', 'happy', 'afraid']",6
13112,d2b9e64f-40d8-4b6b-bbc8-7f29aec377f4,sentence1,mark loved to collect coins,loved,"['grief', 'grieving', 'joy', 'happy', 'afraid']",6
13113,59925953-fe1b-45c5-880d-d0b5cbd8a858,sentence3,one day the bell went missing,missing,"['desperate', 'sad', 'grieving', 'relief', 'grief']",6
13114,4aabcd45-d6b7-4fe4-8b6c-cad262b77a10,sentence1,william loved all kinds of monkeys,loved,"['grief', 'grieving', 'joy', 'happy', 'afraid']",6
13115,4aabcd45-d6b7-4fe4-8b6c-cad262b77a10,sentence2,he loved chimpanzees the most,loved,"['grief', 'grieving', 'joy', 'happy', 'afraid']",6
13116,f13f333a-0cef-45b1-8ede-e5ded8fa0989,sentence4,she loved it so much that she ate three,loved,"['grief', 'grieving', 'joy', 'happy', 'afraid']",6
13117,69069b40-2fcf-4ef0-9b20-d39579da8114,sentence3,after working hard in school he went to college,hard,"['desperate', 'sad', 'happy', 'eager', 'fear']",6
13118,d63c8e9e-ee76-41d9-99c9-0836f44919f4,sentence1,turner was very bad at the violin,bad,"['sad', 'mad', 'worry', 'worried', 'afraid']",6
13119,d63c8e9e-ee76-41d9-99c9-0836f44919f4,sentence3,he worked hard and practiced every day,hard,"['desperate', 'sad', 'happy', 'eager', 'fear']",6
13120,f6de3ebf-73ac-432b-8e44-faca99248957,sentence2,she worked very hard in school,hard,"['desperate', 'sad', 'happy', 'eager', 'fear']",6
13121,42cce86f-6254-42ca-a96f-11b09d100ef9,sentence1,stephanie loved the bakery,loved,"['grief', 'grieving', 'joy', 'happy', 'afraid']",6
13122,42cce86f-6254-42ca-a96f-11b09d100ef9,sentence4,stephanie became sad that she could buy cookies,sad,"['sad', 'sadness', 'desperate', 'grief', 'sorrow']",6
13123,59789b0c-7b0b-4333-94f6-b02a441a368b,sentence3,one day it went missing in his house,missing,"['desperate', 'sad', 'grieving', 'relief', 'grief']",6
13124,a6640f0b-f64c-4c3f-a084-5a47499cde99,sentence1,christopher had always loved eating,loved,"['grief', 'grieving', 'joy', 'happy', 'afraid']",6
13125,86c40f18-b2f4-48b1-8c5c-f3f694316e6d,sentence1,parker loved to eat cheese,loved,"['grief', 'grieving', 'joy', 'happy', 'afraid']",6
13126,95b9798b-166e-498c-86bb-4cb9a82e387a,sentence1,king loved to listen to music,loved,"['grief', 'grieving', 'joy', 'happy', 'afraid']",6
13127,5a402819-b63f-45a8-9f79-549321a4bff5,sentence1,angela loved beads a lot,loved,"['grief', 'grieving', 'joy', 'happy', 'afraid']",6
13128,be935bfd-0b34-41cc-89d7-0cc4b5ec50c5,sentence1,mary loved animals of all kinds,loved,"['grief', 'grieving', 'joy', 'happy', 'afraid']",6
13129,be935bfd-0b34-41cc-89d7-0cc4b5ec50c5,sentence3,she loved how the duck ate her bread,loved,"['grief', 'grieving', 'joy', 'happy', 'afraid']",6
13130,79f4c869-6b1c-4901-a919-efeb759eb770,sentence3,she tried very hard to get a baby,hard,"['desperate', 'sad', 'happy', 'eager', 'fear']",6
13131,0d16b9d4-a9ba-4c23-8510-dd97c492cacd,sentence1,allen loved to watch cartoons,loved,"['grief', 'grieving', 'joy', 'happy', 'afraid']",6
13132,0d16b9d4-a9ba-4c23-8510-dd97c492cacd,sentence5,the doctor told him that watching that much tv is damaging to the eyes,damaging,"['grievous', 'worrying', 'fear', 'worried', 'angry']",6
13133,58d97f6f-0669-450d-8224-bc9b2912a0fd,sentence1,donna had a lot of pain in her ankle,pain,"['grief', 'sadness', 'relief', 'sorrow', 'anger']",6
13134,58d97f6f-0669-450d-8224-bc9b2912a0fd,sentence5,finally donna was able to walk without any pain,pain,"['grief', 'sadness', 'relief', 'sorrow', 'anger']",6
13135,90837327-7762-44a7-8e76-39befc4ab96c,sentence3,one day at the park he found a girl who also loved to dance,loved,"['grief', 'grieving', 'joy', 'happy', 'afraid']",6
13136,8afcd83d-0b3f-45ee-a204-458f9240fae5,sentence4,the judges loved it and made her famous,loved,"['grief', 'grieving', 'joy', 'happy', 'afraid']",6
13137,7902e1bb-b333-409f-b120-a1d1eb9043ec,sentence1,richard loved eating chocolate,loved,"['grief', 'grieving', 'joy', 'happy', 'afraid']",6
13138,7902e1bb-b333-409f-b120-a1d1eb9043ec,sentence2,he loved it so much that he ate some every day,loved,"['grief', 'grieving', 'joy', 'happy', 'afraid']",6
13139,7c0e473c-4bd6-445c-99b8-709a3182b97b,sentence3,at first melissa was very scared but later she became brave,brave,"['desperate', 'afraid', 'cheerful', 'curious', 'enthusiastic']",6
13140,c04e9024-8679-407d-86a6-7c7ce3a528b6,sentence1,kevin loved bacon a lot,loved,"['grief', 'grieving', 'joy', 'happy', 'afraid']",6
13141,50b346fe-212c-4588-a3ac-c0c708453acb,sentence1,perez was experiencing a lot of pain in his cheek,pain,"['grief', 'sadness', 'relief', 'sorrow', 'anger']",6
13142,50b346fe-212c-4588-a3ac-c0c708453acb,sentence2,he rushed to the doctors to see what the pain was about,pain,"['grief', 'sadness', 'relief', 'sorrow', 'anger']",6
13143,cae05a3e-f672-41ce-9e39-bdb3eb68d2c7,sentence1,paul loved to use his computer,loved,"['grief', 'grieving', 'joy', 'happy', 'afraid']",6
13144,cae05a3e-f672-41ce-9e39-bdb3eb68d2c7,sentence4,this made paul very sad,sad,"['sad', 'sadness', 'desperate', 'grief', 'sorrow']",6
13145,093f2917-482f-448d-978c-f2104472d168,sentence1,jacksons friends birthday was in a week,friend,"['grief', 'angry', 'sad', 'happy', 'surprise']",6
13146,093f2917-482f-448d-978c-f2104472d168,sentence2,jackson decided that he wanted to give his friend a card,friend,"['grief', 'angry', 'sad', 'happy', 'surprise']",6
13147,093f2917-482f-448d-978c-f2104472d168,sentence5,then jackson was able to gift his friend,friend,"['grief', 'angry', 'sad', 'happy', 'surprise']",6
13148,aec8d0f6-438d-482d-9020-b22154006741,sentence3,he asked his friend where he could buy some,friend,"['grief', 'angry', 'sad', 'happy', 'surprise']",6
13149,aec8d0f6-438d-482d-9020-b22154006741,sentence4,his friend showed him a very big store,friend,"['grief', 'angry', 'sad', 'happy', 'surprise']",6
13150,14ea794a-9ce7-4859-9e37-4f438f983e6d,sentence1,timothy loved to play on his bagpipes,loved,"['grief', 'grieving', 'joy', 'happy', 'afraid']",6
13151,14ea794a-9ce7-4859-9e37-4f438f983e6d,sentence3,he played for his friends and family every day,friend,"['grief', 'angry', 'sad', 'happy', 'surprise']",6
13152,04bfe599-816d-463d-81ce-74ad85abd130,storytitle,disappointment,disappointment,"['sadness', 'anger', 'sorrow', 'surprise', 'disgust']",6
13153,04bfe599-816d-463d-81ce-74ad85abd130,sentence4,when he met the woman he was interviewing with he knew it was bad,bad,"['sad', 'mad', 'worry', 'worried', 'afraid']",6
13154,10a67901-5340-47f8-898b-d3395bc416f9,storytitle,bad hair cut,bad,"['sad', 'mad', 'worry', 'worried', 'afraid']",6
13155,ec68732b-fb86-46c6-bb95-81045d4a0ec6,sentence1,ed and his friends were going camping for the weekend,friend,"['grief', 'angry', 'sad', 'happy', 'surprise']",6
13156,05f7e6d4-242f-46d8-b5e9-68dd71a2ff78,sentence1,bill sat in the coffee shop waiting for his friend al,friend,"['grief', 'angry', 'sad', 'happy', 'surprise']",6
13157,05f7e6d4-242f-46d8-b5e9-68dd71a2ff78,sentence3,bill gave him a hard time,hard,"['desperate', 'sad', 'happy', 'eager', 'fear']",6
13158,209291bf-0278-44b4-9960-51596576a258,sentence3,the instructor had asked someone to show poor embrasure,poor,"['desperate', 'relief', 'worried', 'fear', 'angry']",6
13159,61b96e5c-4325-4741-8288-72a41ec36465,sentence1,our cat died shortly afterward,died,"['grief', 'sorrow', 'grieving', 'mad', 'panic']",6
13160,61b96e5c-4325-4741-8288-72a41ec36465,sentence3,it had lost weight,lost,"['desperate', 'sad', 'relief', 'interest', 'worried']",6
13161,61b96e5c-4325-4741-8288-72a41ec36465,sentence5,it was missing for weeks,missing,"['desperate', 'sad', 'grieving', 'relief', 'grief']",6
13162,c0fe3306-b4a6-4add-92f7-032501b7bac7,sentence4,he worked very hard,hard,"['desperate', 'sad', 'happy', 'eager', 'fear']",6
13163,3466424c-1496-4df9-afa3-048948da0e49,sentence1,i was playing golf with a couple friends,friend,"['grief', 'angry', 'sad', 'happy', 'surprise']",6
13164,3466424c-1496-4df9-afa3-048948da0e49,sentence2,i had lost my chipping wedge,lost,"['desperate', 'sad', 'relief', 'interest', 'worried']",6
13165,86aa8a20-3678-4c38-bce5-99d26ade22f7,sentence1,sam went to visit a friend in germany,friend,"['grief', 'angry', 'sad', 'happy', 'surprise']",6
13166,86aa8a20-3678-4c38-bce5-99d26ade22f7,sentence2,his luggage had got lost,lost,"['desperate', 'sad', 'relief', 'interest', 'worried']",6
13167,86aa8a20-3678-4c38-bce5-99d26ade22f7,sentence3,his friend owned a clothing store,friend,"['grief', 'angry', 'sad', 'happy', 'surprise']",6
13168,86aa8a20-3678-4c38-bce5-99d26ade22f7,sentence4,he took his friend there,friend,"['grief', 'angry', 'sad', 'happy', 'surprise']",6
13169,95c3b675-a6c1-4c9b-98ff-2bb13e2aa65c,sentence1,a couple of my friends went swimming,friend,"['grief', 'angry', 'sad', 'happy', 'surprise']",6
13170,1849d15a-a841-431b-9e0a-c6610d6413ca,sentence5,sara had hoped to see her friend,friend,"['grief', 'angry', 'sad', 'happy', 'surprise']",6
13171,630d2d6c-50f6-4704-8d02-8ab7399711f8,sentence3,she felt bad for her daughter,bad,"['sad', 'mad', 'worry', 'worried', 'afraid']",6
13172,630d2d6c-50f6-4704-8d02-8ab7399711f8,sentence5,ally said she was sorry for making it hard on her,hard,"['desperate', 'sad', 'happy', 'eager', 'fear']",6
13173,e7f9f8fb-2180-4574-9c9d-aea67d8d61d4,sentence3,and it was bad for her health,bad,"['sad', 'mad', 'worry', 'worried', 'afraid']",6
13174,e7f9f8fb-2180-4574-9c9d-aea67d8d61d4,sentence4,my friend was underage,friend,"['grief', 'angry', 'sad', 'happy', 'surprise']",6
13175,81d3e81d-d45b-4d90-9865-25037c60c700,sentence3,she was just staying at a friends house,friend,"['grief', 'angry', 'sad', 'happy', 'surprise']",6
13176,99bd59c0-35e3-413f-95b1-629792902663,sentence3,i had just picked up my friend,friend,"['grief', 'angry', 'sad', 'happy', 'surprise']",6
13177,4d6e759a-5ddc-49e9-b0e4-5236549ff992,sentence3,it made a funny sound,funny,"['sad', 'cheerful', 'curious', 'disgusting', 'happy']",6
13178,a015124b-c1bd-40e1-b1ce-8884d3a9ea9a,storytitle,funeral,funeral,"['grief', 'grieving', 'sorrow', 'sadness', 'sad']",6
13179,a015124b-c1bd-40e1-b1ce-8884d3a9ea9a,sentence4,he had a funeral,funeral,"['grief', 'grieving', 'sorrow', 'sadness', 'sad']",6
13180,84c68172-ccde-4b34-965d-ee6f9565839b,sentence3,the cat had a funny look,funny,"['sad', 'cheerful', 'curious', 'disgusting', 'happy']",6
13181,487d406e-7d6c-4cef-b3e3-ad28b2a51f09,sentence1,my friend jumped off a bench,friend,"['grief', 'angry', 'sad', 'happy', 'surprise']",6
13182,699dff97-f6a0-4bb8-8e93-43a712ad0168,sentence3,my friend wanted to trade with me,friend,"['grief', 'angry', 'sad', 'happy', 'surprise']",6
13183,56a7cbe6-a69a-4d69-a3c5-7cf2d5bdee83,sentence5,my friend came to pick me up,friend,"['grief', 'angry', 'sad', 'happy', 'surprise']",6
13184,4ef3c19a-43e9-487b-9761-390165425097,sentence1,my friend said that i had to work overnight,friend,"['grief', 'angry', 'sad', 'happy', 'surprise']",6
13185,ebd9dc65-9382-4bd0-9d7f-497c872dcee6,sentence2,my partner was with a friend,friend,"['grief', 'angry', 'sad', 'happy', 'surprise']",6
13186,4d3fc13c-8b43-4015-8c2d-d093a138ccbf,sentence4,my instructor was pretending to be the victim,victim,"['grief', 'fear', 'grieving', 'panic', 'desperate']",6
13187,4288fc65-f49f-436f-8e4c-ebdadf4c3cb4,sentence1,i was in the car with a friend,friend,"['grief', 'angry', 'sad', 'happy', 'surprise']",6
13188,a829b1b5-2a4f-484b-949c-923c551c9210,sentence3,my friend stood in my way,friend,"['grief', 'angry', 'sad', 'happy', 'surprise']",6
13189,1cb8ee21-47f3-4dc8-929a-19b5ffe34fbb,sentence1,josh played a game with his friends,friend,"['grief', 'angry', 'sad', 'happy', 'surprise']",6
13190,2c6bdca7-da39-4e77-9f08-e651951e998a,sentence1,i went to a barbecue restaurant with my friends,friend,"['grief', 'angry', 'sad', 'happy', 'surprise']",6
13191,4ff8f4dd-f834-4081-ba0b-f4a0e80d4c31,storytitle,weird talk,weird,"['sad', 'disgusting', 'scared', 'dreadful', 'mad']",6
13192,4ff8f4dd-f834-4081-ba0b-f4a0e80d4c31,sentence4,i made friends with a kid down the street,friend,"['grief', 'angry', 'sad', 'happy', 'surprise']",6
13193,9403321f-c7ff-487a-b767-08c549635c42,sentence3,i saw my friends car,friend,"['grief', 'angry', 'sad', 'happy', 'surprise']",6
13194,9403321f-c7ff-487a-b767-08c549635c42,sentence4,she was running with my other friend,friend,"['grief', 'angry', 'sad', 'happy', 'surprise']",6
13195,6a9fd588-275e-4cfd-84d5-3f54348257b2,sentence1,i lost the ladys card,lost,"['desperate', 'sad', 'relief', 'interest', 'worried']",6
13196,6b0792b5-852e-4ac6-b881-c7f909e7768b,sentence4,it was an accident,accident,"['grief', 'sad', 'panic', 'sorrow', 'fear']",6
13197,6b0792b5-852e-4ac6-b881-c7f909e7768b,sentence5,he told her he was sorry,sorry,"['sad', 'scared', 'afraid', 'sorrow', 'angry']",6
13198,cb830d89-4b07-4cda-86fd-7ec9612c858a,sentence2,they asked a friend to perform the ceremony,friend,"['grief', 'angry', 'sad', 'happy', 'surprise']",6
13199,cb830d89-4b07-4cda-86fd-7ec9612c858a,sentence3,the friend went online and got a license to wed the two,friend,"['grief', 'angry', 'sad', 'happy', 'surprise']",6
13200,2cae6f16-1375-48a0-a7de-95fe5b28c45a,sentence4,at court she cried and cried and so did the boys mother,cried,"['grief', 'sorrow', 'grieving', 'sad', 'sadness']",6
13201,137f29da-ad43-4036-a38c-19803807a730,sentence4,tre walked home crying and empty handed,cry,"['sad', 'sorrow', 'grief', 'despair', 'angry']",6
13202,b9f8e6c4-5e92-40e1-83ba-20ba66d298b9,sentence2,he decided to take a break and get some coffee with his friends,friend,"['grief', 'angry', 'sad', 'happy', 'surprise']",6
13203,bc64c67f-02a0-4e6d-8a66-cf65aa957cb5,sentence1,sherman and his friends were lighting off fireworks,friend,"['grief', 'angry', 'sad', 'happy', 'surprise']",6
13204,bc64c67f-02a0-4e6d-8a66-cf65aa957cb5,sentence5,sherman was blind afterwards and had to get extensive surgery,blind,"['sad', 'hatred', 'desperate', 'despair', 'rage']",6
13205,5127c50c-15cb-40f8-b12a-2c19ed603267,sentence3,she made it all the way to the final bracket and lost,lost,"['desperate', 'sad', 'relief', 'interest', 'worried']",6
13206,736a499a-c4be-4c45-8808-509bd390a0dc,sentence4,he was going to have to let will go for missing too many days at work,missing,"['desperate', 'sad', 'grieving', 'relief', 'grief']",6
13207,736a499a-c4be-4c45-8808-509bd390a0dc,sentence5,will was devastated and had to move in with his cousin,devastated,"['grief', 'sad', 'relief', 'horrified', 'desperate']",6
13208,97373ed9-9264-4f29-831a-993970d665cf,sentence3,when karl wasnt looking dan got onto the diving board,diving,"['desperate', 'surprise', 'surprised', 'amazed', 'interest']",6
13209,0b2e88eb-67ad-4b66-bfff-d6bc554d99f1,sentence2,he invited all his friends from school,friend,"['grief', 'angry', 'sad', 'happy', 'surprise']",6
13210,8879e071-b2c0-403c-a2d8-b6c48355d0aa,sentence5,bill had a bad birthday,bad,"['sad', 'mad', 'worry', 'worried', 'afraid']",6
13211,153c4dc0-49ed-4aa0-8706-81107a3bfbe8,sentence2,he rode the school bus for the first time and met a new friend,friend,"['grief', 'angry', 'sad', 'happy', 'surprise']",6
13212,f06d95c0-0814-4b65-9ac2-a3174795796b,storytitle,near miss,miss,"['sad', 'desperate', 'sadness', 'surprise', 'afraid']",6
13213,8aba6eaf-4fac-4ea9-b68b-fc582bf1b4a5,sentence5,jeff learned the hard way that you have to do maintenance,hard,"['desperate', 'sad', 'happy', 'eager', 'fear']",6
13214,4fb41b01-8301-4ea2-8f2a-20fd5307867c,sentence3,by the third week harry had lost five pounds,lost,"['desperate', 'sad', 'relief', 'interest', 'worried']",6
13215,4a581123-9af4-41cb-bed8-e6abdab73e41,sentence2,while she was at work her phone died,died,"['grief', 'sorrow', 'grieving', 'mad', 'panic']",6
13216,88a87fac-280d-4d85-adf7-e43e769d0697,sentence1,it was halloween night and kai dressed up as the grim reaper,grim,"['gloomy', 'sad', 'desperate', 'despair', 'sadness']",6
13217,666e2ead-b8d0-4151-b342-e31d67ab7463,sentence1,derek loved to go fast on his motorcycle,loved,"['grief', 'grieving', 'joy', 'happy', 'afraid']",6
13218,7b6732c5-f707-4e3a-8dc4-19ba28a7f9b4,sentence1,denise loved playing pokemon go,loved,"['grief', 'grieving', 'joy', 'happy', 'afraid']",6
13219,53488a15-939c-4b01-aa04-4582f7064de3,sentence3,jack was in a lot of pain from the fall,pain,"['grief', 'sadness', 'relief', 'sorrow', 'anger']",6
13220,7c8b76b5-2aec-42b0-8b96-1f1352ac35a7,sentence4,he looked down to see his shattered glasses,shattered,"['sad', 'grief', 'panic', 'fear', 'horrified']",6
13221,721cc596-4c3b-4b0f-8ac2-989359e2940b,sentence5,jacob decided camping wasnt as bad as he thought,bad,"['sad', 'mad', 'worry', 'worried', 'afraid']",6
13222,ab7d873b-8e41-4fa4-bdf6-e7c7745b8c04,sentence2,she used it to text many of her friends,friend,"['grief', 'angry', 'sad', 'happy', 'surprise']",6
13223,ab7d873b-8e41-4fa4-bdf6-e7c7745b8c04,sentence5,emma was very sad that her new phone was broken,sad,"['sad', 'sadness', 'desperate', 'grief', 'sorrow']",6
13224,ae7d0f1a-38da-4d6b-9dd2-924066aa2e07,sentence5,megan felt guilty for hiding the mistake from her neighbor,guilty,"['grievous', 'involvement', 'hatred', 'relieved', 'hate']",6
13225,7fdbd484-486e-416d-b5b3-3f689dae4156,sentence5,tom was sad that he would have to let his son down,sad,"['sad', 'sadness', 'desperate', 'grief', 'sorrow']",6
13226,ba9d3985-febf-4d5a-9629-0c99e730f9a1,sentence4,alex loved looking at all of the fossils,loved,"['grief', 'grieving', 'joy', 'happy', 'afraid']",6
13227,6693ec56-7014-43a9-800a-a94a90118a90,sentence1,max wanted to go to the beach with his friends,friend,"['grief', 'angry', 'sad', 'happy', 'surprise']",6
13228,6b36b684-d184-4cf7-87ae-0631ba7e1922,sentence1,becky loved climbing,loved,"['grief', 'grieving', 'joy', 'happy', 'afraid']",6
13229,bd87c501-f928-40f6-9deb-7cc9820c016c,sentence1,gabe made lunch for his friend,friend,"['grief', 'angry', 'sad', 'happy', 'surprise']",6
13230,bd87c501-f928-40f6-9deb-7cc9820c016c,sentence4,the friend ate the whole thing,friend,"['grief', 'angry', 'sad', 'happy', 'surprise']",6
13231,3bb13888-c175-4bee-a5b7-f712a25f4cb3,sentence4,she decided not to be friends with diane anymore,friend,"['grief', 'angry', 'sad', 'happy', 'surprise']",6
13232,17629dae-0b4e-4adb-96b7-2208ad8290ea,sentence5,they were determined to catch the bad person,bad,"['sad', 'mad', 'worry', 'worried', 'afraid']",6
13233,c6de3407-af17-47d4-aecb-d5654bf5d644,sentence5,they ate it all knowing theyd miss that food when they returned home,miss,"['sad', 'desperate', 'sadness', 'surprise', 'afraid']",6
13234,bad6501e-c40a-4a38-aa53-3b251b2c0a03,sentence3,he loved learning about chemical properties,loved,"['grief', 'grieving', 'joy', 'happy', 'afraid']",6
13235,b2389871-f6b5-4728-8d91-acbe3e1032d8,sentence4,she was ready to open the coffee shop when she got bad news,bad,"['sad', 'mad', 'worry', 'worried', 'afraid']",6
13236,0a30e795-3969-4613-82ea-bd2396af7f51,sentence1,charlie loved stuffed animals,loved,"['grief', 'grieving', 'joy', 'happy', 'afraid']",6
13237,f2b580c9-c5fd-4e7e-937f-ef07bfdb45ca,sentence1,jamie loved her troll doll,loved,"['grief', 'grieving', 'joy', 'happy', 'afraid']",6
13238,d228316c-47e8-4839-978a-a8b33fce7948,sentence5,pauline couldnt wait to have friends over to swim next summer,friend,"['grief', 'angry', 'sad', 'happy', 'surprise']",6
