,clean_text,label
6937,an estimated number million people use marijuana on a daily basis curious,1
6938,dont know if i should watch user videos  but who should i watch curious,1
6939,raidernation yall want jackson to come to the raiders tell me yes or no and why curious,1
6941,anynumber fished zigs in the canal curious,1
6942,handschuhchneeballwerfer is german slang for coward it means someone who throws snowballs wearing gloves curious,1
6943,is mhnumber designed for a new falseflag on china or russia to outdo numbermyth and usher new postage of terrorwwnumbergreatwar curious,1
6944,is it true that theres a bermuda triangle out there over seas around the location of the disappeared malaysian aircraft  curious,1
6945,when men with hairy arms get tattooed do they have to shave their arms curious,1
6946,my boy is getting ready at numberam  for his second cup match unumber youth thing is it doesnt kick off until number enthusiastic,1
6949,user why is your name a cunt p curious,1
6950,anyone up curious,1
6951,anyone got any hints of what the big news might be theunited news waiting curious,1
6952,its number and there are already a group of guys drinking carling on top of primmy hill eager,1
6953,welcome to my whatchamacallit lifesmile eager boulder,1
6954,chinese be writing there own shit here dont even know what they talking curious,1
6955,who won kanina sa game vs san mig curious,1
6957,y is that jesus is pictures as tall slim bearded white skin dude any answers curious,1
6958,just bought number tickets to user in user at the first of maysmile this time i can be there enthusiastic,1
6961,user hi man you are hot and hunk i know you have done a lot of scenes with menbut any scenes with women youve done curious,1
6962,who is number borjj  puzzled curious,1
6963,be like a postage stampstick to one thing until you get there    openingsstatement van the one thing van user benieuwd curious,1
6964,my timeline is full of sweet baked goods on saturdays curious,1
6966,maybe i was wrongchecking last nights totalslakers numberstars numberdebenedet number del paggio number to each their own choice curious,1
6968,i need a tan  can you fake tan in hospital curious hmm questionoftheday,1
6971,cracking on with my literature review parental involvement,1
6975,user can u tell me what part of the world u live in curious,1
6979,whos going to miami this break curious,1
6981,user   user are you coming to the wedding tomorrow  uncle nizams wedding  curious,1
6982,user who u exactly cuz everynumber seem to follow u and urge tweetees to follow u curious,1
6983,where does it tell someone to sacrifice for lent in the bible curious,1
6984,hairdresser curious,1
6986,user q what do you mean when you say we love the broken not the forgiven in the song cover the forgiven you did curious,1
6987,what if colton hadnt left after snumber would that still have been his endgame vision curious,1
6988,by time i got home last night i had two random phone calls which i ignored i am not a bootycall getaclue im not interested,1
6989,user hows the robot doing everything holding up and workinv properly curious omgrobots,1
6990,how is arsenal doing by the way curious,1
6991,nw number years a slave smile curious,1
6992,thinking of him curious,1
6993,gonna condition my hair before shampoo curious rebel,1
6994,hey user why do u call it a winter storm in the spring is it because it originated in winter or winter weather related curious,1
6995,at number points washington for whatya know radio show and concert curious familybonding,1
6996,in the numberth century ireland was known as scotia and scotland was known as albania curious,1
6999,zeppo marx the youngest marx brother designed the clamping device that held the atom bombs in place for hiroshima nagasaki curious,1
7000,what do successful people do on saturday nights curious,1
7004,off to learn water safety with some out of sight dragons wish me luck justanormalday lovemylife shannonvssports curious,1
7010,i want to fast forward time at least number yrs from now to see who will still be in my life who wont and where ill be in life curious,1
7011,numberdaysofpulses  what prizes will i win curious,1
7012,happy saturday twitter what do you have planned for today curious plans events,1
7013,user have you ever gone skydiving  curious,1
7019,when you see a random pair of underwear on the side of the road dont you wonder what the story is behind how they got there curious,1
7020,anyone wanna take me turkey hunting at some point curious,1
7021,is a pig pussy pork and do bears ve shiytin in the woods abd wipe their ass with a rabbit lilwayne curious,1
7022,yall females dont be telling yall friends girl dont do that thats some hoe shit or girl you just did some hoe shit  curious,1
7023,nights everyone  tomorrow is going to be a long day  enthusiastic,1
7025,how is it that only number have suarez curious,1
7026,aapwaveinharyana you mean the dharna dharnawalas shifted to haryana but for what curious,1
7027,i want to get the boys something they will forever remember this city even if not me curious kca  votethewanteduk igotsomeideas,1
7028,why is it that even after a baby turns one year parents still refer to her age in months i dont tell people that im number months curious,1
7029,i wonder what winter is doing tonight  curious,1
7030,user who is the co there now curious formerofficer displacedtoontario,1
7031,im always thinking about the guy god wants me to marry curious,1
7033,user when is the election results show starting tonight eager,1
7035,under extreme high pressure diamonds can be made from peanut butter curious,1
7036,i want to go see divergent so i can see what all the hype is about curious,1
7037,why do ppl tweet than delete that tweet a lil while after curious,1
7040,can someone tell me why number  number of all presbyterian churches are called first presbyterian church almost never a first lutheran curious,1
7042,ei how did rooney score his goal kraacurious,1
7043,wow what a thrill to be with user this morning at sdnumber conventions enthusiasm turntxblue txlege timeforachange,1
7044,maybe user can help who is elena lincoln in the fiftyshades movie i cant find her on a list just some possibilities curious,1
7045,anybody know what the ferryman hotel is like in dublin curious,1
7047,lets see how today plays out birthday birthdaycountdown curious,1
7048,have you signed up for health care curious marchnumberdeadline,1
7049,whats your favorite milk or nondairy milk curious,1
7050,awkward moment when user cant turn off and tap and has to ask you to step in strangely the alpha male of the flat curious,1
7051,the space user is looking at in dartmouth used to be the british consulatewho knew it was there why  when did it move curious,1
7053,i often wonder if i were in a constrained optimization problem would i be a corner solution or an interior one curious,1
7055,user user why do you retweet such wierd stuff curious,1
7056,hi user thanks for following meive seen your profile pic beforeis your name matt  curious,1
7059,what would you do if your parents found out youre gay curious personalresearch,1
7061,watching march madness there is a cute guy interested,1
7062,smile so its numberpm for lithuania what time is in your country interested watchingtv bored,1
7063,speaking of savory pancakes would you try them have you had any that you loved curious,1
7065,user user  how come scooby doo  is part of  wrestlemania number then wwe curious,1
7066,user hi any updates on the status of volunteer apps curious,1
7067,user lol are you wearing your brothers hockey equipment curious,1
7068,if i take it as a cue is media expecting a defeat of bjp in up or is someone working towards that curious,1
7069,numberst to a house party were just that cool eager,1
7070,any dm schools have a meet tuesday  simpson   curious,1
7072,how have you seen god move in your life so far today curious,1
7075,so do any of you know what poutine is  someone told me americans are clueless as to what poutine is curious delicious,1
7078,today is the festival of the swallows in san juan capo somehow my ideas about it are diff than most others smile curious,1
7079,what was the first phone you got your kids what ageam i crazy for thinking a flip phone is enoughor like a slide up keyboard curious,1
7080,user im so excited for morp im going to get so freakin crunk how do you get crunk at redneck dance curious,1
7081,user are you in new york for work or just for pleasure or both curious,1
7082,smoking a white fish not sure how this will turn out pics later curious adventure fb,1
7083,user user  so did u go  curious,1
7084,someone texted me but i dont know who it is o curious,1
7085,shout out to everyone who came to the habitat restoration volunteer day community involvement,1
7086,spiders silk is five times stronger than steel and number times more stretchy than nylon curious,1
7087,how is it that all these user teams have exactly one black cheerleader on the squad curious marchmadness,1
7088,it would be cool to know what the future has in store for me but i guess that would ruin the fun of it curious,1
7089,fayose campaigned with all his energy for fayemi in the ekiti rerun election today the two are vying for the same office interest,1
7090,do you ever have the urge to tell someone to shut the fuck up even when they arent saying anything maybeitsjustme curious,1
7091,am i destined to change you curious,1
7092,honest question is blackshear wearing eyeliner curious,1
7095,will i see anyone tonight curious,1
7097,sometimes feelings can be hard to understand but if we understood them thered be no point to the plan curious emblemnumber wesleystromberg,1
7098,user you nervous about tomorrow or something lad curious,1
7100,vista way welcome center number meadow creek drive orlando florida number a eager,1
7101,user if you had to play one year of college like todays rules where would you have gone curious,1
7104,are the slight edge the compound effect books the same material written by different authors questionoftheday confused helpme curious,1
7105,at what age do you stop bringing your opposite sex child into the public restroom with you parent question parents  curious,1
7106,somewhere in my neighborhood there is a large group of men chanting loudly and i want to know who and why curious,1
7107,fornication is fuckin anoda human bnumber marriage user is using a sextoy considered fornication justasking randomthought curious,1
7108,causually going to the bathroom while at work to see the text i got curious,1
7109,why do people have to take pictures of their drinks on a saturday night curious,1
7112,like a jumpshot this shit starting to fade away interest,1
7113,what is your all time favourite sports rivalry curious,1
7114,this week i am particularly interested in fred astaire films uncontacted tribes one line ghost stories and che guavara eclectic curious,1
7115,i wonder if you ever think about me curious,1
7116,user what shows do you watch curious iwannagettoknowyoubetter sparks,1
7117,why has user got a khanda tattoo sikh curious,1
7119,always wonder wat it feels like to be pregnant curious,1
7120,user how much did midnight in austenland affect the screen play for austenland curious simmilarities,1
7122,whats going on everyone curious,1
7123,hey user  has user been an idiot for all his life or did it develop in college curious invadingmyprivacytakingphotos,1
7125,stains off your mortgage payoff mortgage easyways stop interest payments,1
7126,whats a bae curious,1
7128,maana vuelvo al ruedo tumblr  omega  pixiv  jpop  perfect worldltnumber positive enthusiastic,1
7131,smooth saturday for me whats the move justaskingcurious,1
7133,when i hear a noise in my house i have to check it out id rather get it over with than sit in suspense eager,1
7134,who let the dogs out did we ever find out curious,1
7135,the last night of spring break tonight better be worth it  curious,1
7136,so many decisions coming up for next year involvement,1
7137,i would love to see user accept an award for his role as francis underwood in character i wonder what frank would say curious,1
7138,is it a rule that youtubers have to sit as close as possible no matter how much room there it is it just me that feels this way curious,1
7140,strange how prince william got an offer from user with abc yet i didnt get an offer curious elitist,1
7143,can taylor and demi recording a song together be a thing curious,1
7144,i need a lawyer can a city county or state actually leave the union in number if it decided to uniteblue curious,1
7145,user why do you call him bubs curious,1
7146,why cant you taste your own tongue curious truefax science,1
7147,oo now i get it the pieces are finally adding up curious,1
7150,so if i said i was pregnant what would be your first thought curious,1
7151,user what ever happened to that fixed and working dungeon finder smile curious eqnumber,1
7153,celebrate what god has given not the things he didnt curious,1
7154,dont get the curly blond guy standing silent in the corner curious familymovienight,1
7155,user  just curious  which is your most favorite track to race at  curious nascar,1
7156,user what do you do for a living if retired what did you do curious,1
7158,can they just drop the puck already eager nhlbruins letsmakeitnumber,1
7164,why would someone care about someone so much even if they dont care back curious woderwhy,1
7167,everyone i seem to talk to smokes its whatever but i just dont do it not my thing rt if you dont smoke curious asktwitter,1
7168,whats wrong with wanting love curious,1
7171,bologna trip stage number complete arrive at coach stop number minutes early eager,1
7173,looking up people getting bit by piranhas lolz curious,1
7174,so if a guy fucks with a dyke is he gay seriousquestion justwondering curious,1
7176,wondering why she aint tweeting yet tho curious,1
7178,user user how was divergent was it a good movie curious,1
7179,what makes you follow someone curious,1
7182,why arent comps held during the day that way when people get home from work the feeds can be on curious bbcannumber,1
7185,user whens a new episode gonna come out been waitin eager,1
7187,what is the best weed you ever smoked curious,1
7189,will i start a fire if i rub two ice sticks together hmm curious,1
7193,watching howtoblackhair lol curious weaves,1
7194,why do guys get their last name tattooed across the back of their shoulders it just doesnt make sense to me curious,1
7195,why is every movie the number number rated movie in america curious joke,1
7197,what otp stand for curious,1
7202,who would date me just curious,1
7204,taking that risk you never know what will happen in the end curious,1
7205,the male blanket octopus is number times smaller than the female to mate he tears off his arm hides it somewhere on her body curious,1
7206,ride you tell you bout to cum wusgood curious,1
7207,wonder what the future holds mixedemotions  curious,1
7208,getting tatted up on spring break who cant freakin wait  eager,1
7209,user so how have you been curious,1
7212,i want to go to the bottom of the ocean curious wheredoesitgo,1
7215,where are you curious,1
7217,how he kno wat my bed look like curious,1
7218,facebook twitter instagram linkedin  of these four whats your favorite  askq curious jo uae amman,1
7219,im weirdly attracted to soundtracks and classics these days and happy are you here already turning point of my life eager,1
7220,how is life as a communist curious,1
7222,hmm whats up with using whatsapp compared to facebook messenger user of course not getting the message but any other reason curious,1
7223,user do u have a southern accent curious,1
7228,how curious,1
7229,really though user why are you in moline curious,1
7231,my dad looks like calum more than my dad looks like me justsaying curious,1
7232,what would happen if the next time someone posts a pic of a kid in instagram you comment ugh thats ugly curious sociology,1
7233,user what does wenger need to do to get the sack curious,1
7236,user question are you allowed to change bike after the prologue curious,1
7237,user if i ever have an extra ticket for coldplays concert will you join me or should i throw that into trash  curious,1
7239,user selfie expert why do u look fat ugly blotchy in every pic no accusations of trolling plz honest question curious,1
7241,what is a cowardly act curious,1
7243,user haha steady on mate weve just met    eager,1
7245,looking forward to another carers support group and our empowering families workshops involvement,1
7248,yo sinong may cancer na zodiac sign curious,1
7249,did dwarka seer protest against the maino as devta curious,1
7250,why do people tell others on social networks to text them when they have their   just do itjust sayin curious,1
7251,user serious question would it be right for a fan to wear a real jersey with bale on the back curious,1
7253,i wonder how does someone stop a player like user or user on a given day when theyre in superb form curious,1
7255,how many people would like a way to block specific locations cities  regions from accessing ur profile  directcam on adultwork curious rt,1
7258,off to sabah  dont think lll be this excited  godsave our journey  eager,1
7259,is it weird if you got asked for hs prom when youre in college already curious,1
7261,need to know the release date for the title update number on psnumber  minecraft  curious,1
7264,user hi youre that girl from bactidol tvc right by the way whats the name of the lead guy with you in it curious,1
7265,user what part of toy story number did you cry at curious,1
7266,cant help but wonder what evidence nel will present this week that prosecution will rest curious oscartrial,1
7268,west indies is number countries do they have a single national anthem curious,1
7271,user did v have number diff bow ties enumber ballroom scene u cant see the black neck band but in the end scene u can curious batb,1
7273,can you go to rehab for being addicted to flappy bird curious,1
7275,replace fear of the unknown with curiosity curious,1
7276,in bongo muffins song thath isgubu whats ezozweni or the word they say after singing thath isgubu xnumber uyifake ecurious,1
7277,but who won the user  from user eek curious,1
7279,user what do tos do with all the foils from limited gps and pts curious,1
7280,why am i so excited for college or i just want to see a positive outlook in fact i still have number more years in highschool  eager,1
7281,user what were your exact words to bhatti after that numberruns over curious,1
7282,honestly i dont wanna see you i just wanna know what you need to say  curious,1
7284,cnt wait for the bbm eviction tonightcurious,1
7286,user is there a reason legitimate reason i dont see a user offer to jordan barnett at cbc curious intrigued,1
7287,cops have been in my street all morningwhite car arrivesman in white suit with blue on back goes in to house with camera curious,1
7288,so i see that christmas is apparently trending you guys are a little early arentcha curious,1
7289,how many selfies do you take before you post one on instagram girls curious floodedwithfaces,1
7290,was wondering y r men from the south so yummy curious,1
7291,whats your opinion on being against animal cruelty yet still consuming meat curious,1
7292,i dont believe thts his girl she just using him cause she gotta baby curious,1
7293,dont get me wrong the girl seem cool from what i saw last night but how tf did she get him and why curious,1
7294,if you eat yourself would you turn into nothing or would you be twice the size you already were curious,1
7297,who think i can make it curious,1
7299,got my prom dress sorted eeeeek eager,1
7300,alberta premier tossed over numberk trip to mandelas funeralhow much did cdn pms huge pilgrimage  junket to israel cost taxpayers curious,1
7301,user  does your favorite mean yes eager,1
7302,i wander how much social media ruins relationships curious,1
7303,user numbersos  hey guyssmile what has been the most funniest thing thats happened to you guys on stage curious,1
7305,are any other ladies that do cnumbers having problems with their traffic  sales graph curious,1
7306,user any news on who else is coming to toronto curious excited,1
7308,user how long do you think the evolution of wncaa  will make people excited enough for bracketscurious,1
7310,user just started keep on running have you ever run an ultra curious,1
7311,user how does your last name read  or   curious,1
7312,several police cars and ambulances went past my house i think there was an accident curious,1
7314,feeling curious pelik,1
7315,candle shopping i wonder if ill see anything interesting smile curious,1
7318,askgrant who are you and why are you making these girls crazy lol curious,1
7319,user what about santana and rachel curious,1
7321,i wonder what oomf truly thinks about me  curious,1
7322,dear future husband where the heck are ya curious,1
7325,still gotta do my laundry eager,1
7328,would people actually  do stuff that they text they would do curious,1
7330,walking around the pru what does one do exactly at an anime convention im clearly out of touch curious,1
7331,so since ku lost does that mean the refs werent sucking their dick for once curious,1
7332,does anyone know when the premier league fixtures number  number are announced june numberth epl lfc ynwa eager,1
7333,dont text me let me sit in your lap flirt with me or mess around and then tell me you arent interested,1
7334,does anybody in the world still have a perfect bracket curious,1
7335,the house nextdoor complete remodel is for saleand i cannot stop myself from spying on all the people who come by to view itcurious,1
7336,i dont think robberies should happen a lot any morebecause of debit cards theythey have all the money  imanidiot curious passiton,1
7337,curious where momo user is celebrating that stanford win and if she picked stanford this far curious marchmadness,1
7338,the japanese neighbor is going ham on some song right now i wonder what hes saying curious,1
7340,how many did u add today on snapchat user curious,1
7341,number mins and the classico begiiinz  hell yeaaah  enthusiastic,1
7342,just wondering why did michael karlson change to michael max curious speedway,1
7343,this mf aint have my cash today so i taxed his ass extra interest,1
7345,only gone and won the last race eager ballsout gatedropsbullshitstops,1
7346,user omgis lexi flirting with emmettcurious,1
7347,if user is advocating fresh politics should their mlas not change their designation of identity from unionist to other curious,1
7348,user user hey guys how ready are you for the grand unveiling of the playlists curious,1
7349,user watching the big reunion top number n just a step from heaven is on  why did u not reform with the girls curious,1
7350,userwonder what his doing right nowcurious beliebers justinbieber,1
7351,does anyone know whether tom will be going to the olivier awards or notsmile curious,1
7352,hmm gonna try something curious,1
7353,user dont suppose you know if toms going to the oliviers do yousmile curious,1
7354,user whats your favourite chocolate random curious,1
7356,did pokemon go show then game or gane then show curious,1
7357,why do you value art art question curious yeg shpk sundayfunday,1
7358,was in birmingham lately soho road would love to visit a gurudwara is it possible number just go in in southall soon sikh temple curious,1
7359,now i use music to pray with no words curious teaminspire,1
7360,i wonder what the hell user is up to curious,1
7361,user what exactly are you hiring for interested,1
7363,any body know the motogp result curious,1
7364,shannon has pretty much said she will marry me eager,1
7367,user curious what ya gonna do loss for words and you really dont care at all favoritesong curious,1
7369,i wonder how the principals would act if the students at  lhs started acting like the one in high school musical  curious,1
7370,user how do you find that number tweet amidst all the cheesy ones curious,1
7372,user i like your surname its unique smile interested cumshot,1
7373,user just read your book anything he wants numbernumber and super curious if your doing a number as u left off with a huge cliffhanger curious,1
7375,user no one is answering what is up with eagles cutting d jackson without trade  curious,1
7377,user who is even on the account curious,1
7378,user hi how r u interested,1
7379,i wanna see the new user clothing of this year curious,1
7380,everyone do me a favor and tell me what people in your state call themselves curious,1
7381,user did you even tell her to back off curious,1
7383,i wonder how it would feel if i had more gay ppl in my family  feeling like the only black sheep  curious,1
7386,user have prizes been announced for march madness pool curious imnotclose,1
7387,user any chances of tstorms before friday i can they my doppler a to work correctly hopeful curious,1
7389,user can i gt ausstudy for doing a diploma or cert iv when already possessing a bachelor degree curious,1
7390,always enjoy his preachings  enthusiasm,1
7394,who can don tune in w    curious,1
7395,watching nascar with my dad got a question what does a driver do when he has to pee curious thingsthatmakeyougohm,1
7398,i think i may have had my hair in a turban for too long as it has genuinely just unravelled upon my head eager,1
7399,is there a point where you should stop trying curious,1
7400,user hii whats this group youve added me to interested,1
7405,watching numberoutofnumbercats and wondering if user is still single does user know curious,1
7406,alright jason roberts calm down lad enthusiastic pantsonfire,1
7407,question if clint bowyer robbed jimmie johnson of the win would everyone be just as upset curious,1
7408,user why not number tires last stop was thinking take lefts were rights the ones wearing and causing lost time on track curious,1
7411,i want to go to a narcotics anonymous meeting a la fightclub curious,1
7414,is users numbernumber win at user today the lowest ever score in superleague history s answers on a postcard please smile curious,1
7415,wonder what sir david attenboroughs like when hes angry curious,1
7418,so you love me or love me not  curious confused imjustwondering,1
7419,i wonder if people send nude to team snapchat curious,1
7420,sometimes i feel like im the most weirdest and messed up kid ever mom dad how many times did you drop me on my head curious,1
7422,thinking of salem and if it is possible that saint jennifer has gotten even more insufferable with age curious homesick days,1
7423,so user has texastech done enough to crack your poll yet curious techbaseball,1
7424,do guys watch gossip girl or no curious asktwitter,1
7425,user hi bretti am asking friends what they do when they feel creative and wondered what you do curious,1
7426,i can stay from number pm till number am in the nxt day and have the same level of energy and enthusiasm mysuperpower,1
7427,user do you own any bars or are you strictly a consultant curious planningaroadtrip,1
7428,user i feel as if the entire cast of girlcode is all of the personalities of my sister curious,1
7429,never understood how self conscience women are about their image curious,1
7431,wonder if im the only one that quit sonic today curious,1
7432,i just wish i knew why people like the teams they do did your parents  family go there do you like the uniforms you dont know curious,1
7433,whenever somebody says rt for an opinion or such if i dont know them i always get the urge to retweet it just to see  curious,1
7434,is emotional cheat equal to physical cheating curious,1
7435,user how do you deal with night time munchies curious,1
7437,why are highschoolmusicalnumber and teenbeachmovie trending powerofdisney curious,1
7439,i just want to find the mhnumber curious,1
7442,okaywhat was that all about curious,1
7443,good lovin feel so numb ride me til im bout to cum curious,1
7444,last season wengerout brigade wanted moyes to take over arsenal i am not sure they are still batting for him curious,1
7445,user i missed what numberh total was for baylor  curious,1
7447,if thats not the real jacob or caleb how do they know all those details curious resurrection,1
7451,user why didnt i see an update from the sharks game last night curious,1
7452,sometimes i just want one long text of how you feel about me curious,1
7454,what if you yagad a black girl and you pulled her weave out im sure this has already happened curious,1
7455,sometimes i feel like it i ask way too many questionsabout anything everything  curious canthelpit,1
7456,why do you favorite my tweet and then unfavorite it curious,1
7457,hey user im hearing rumblings that user was in your area today raising  yall do anything with it curious,1
7459,the walking dead is about rick grimes point of view in an apocalypse are you trying to tell me rick grimes is the camera man twd curious,1
7460,user what inspired you to sit down with user  curious oprahprime,1
7461,i have discovered something curious,1
7462,do i look korean cuz i always get told that do i really curious,1
7463,i wonder what you did hm curious,1
7464,i literally just wanna go to tech for a day to see what veronica and stephanie have to suffer through with ryan and anthony there curious,1
7465,so how do fighters get paid is it direct deposit or those huge checks user user user user ufc curious,1
7466,lets see how this goes curious,1
7467,i wonder how he got my password curious,1
7468,when you watch eyes wander and wonder what someones thinking about curious whatssointeresting,1
7469,staring the birthday celebrations the only way i know how number weeks in advance eager wsihe sheiks ladiesnight,1
7470,user does user have a girlfriend or wife in real life curious crush,1
7471,is it too early to start camp shopping and packing eager readyforsummer summercampprobs,1
7472,hey jake user what are you wearing  i like khakis  pants curious,1
7473,user hope u dont mind me asking what u famous for r u rally a driver or sumat from the north curious,1
7477,i always wonder what you think about when you see me  curious  iwanttoknow,1
7480,does tryna have number n or number curious,1
7481,im crazy to think like this but i wonder do you still think of me curious,1
7483,once again canadian sports tv does not have the lakers game on witch is a majorfail again can some numbertell me how nash is playing curious,1
7484,if you eat a piece of chocolate with peanut butter on it will it taste like a reeses curious,1
7486,do you have a shut the fuck up button curious,1
7487,whos that girl curious,1
7494,watching supernumber watched it before but never paid attention and keep hearing it was a good movie interested,1
7495,user good afternoon  what are you doing now curious,1
7497,i remember telling my sis that i wanted to glue some tracks to the front of my locs for a chinese bang lol curious,1
7500,i wonder how it feels to talk to him curious,1
7501,florida then to arizona busy week what is everybody elses plans  fashionblogger fashion socks curious traveling,1
7507,i really wish i knew if that was about me or not curious,1
7509,i wonder how id look with red lipstick  curious,1
7513,watching this mermaid broadcast and wondering if mermaid are actually real curious,1
7514,i wonder if mrs mcginnity will ever grade my research paper  curious,1
7515,i really like heri wonder if she feels the same curious,1
7516,i like you but not sure if you feel the same   curious,1
7519,i wonder how many straight men are really on the dl curious,1
7520,i dont follow anybody that subtweets me maybe i should curious,1
7521,as i hit number im wondering yyc how have my food recommendations other trivia helped enlightened or entertained you curious calgary,1
7522,finally going to see the new user kind of freaking out though from all this twitter freak out talkcurious seemyasian ilyglen,1
7523,i didnt know that mbeki loves womens fashionon saturday spoke about killer slit that is admired by womenwhat is a killer slitcurious,1
7524,user on the editor side i know you said something about making an engine are exporter options planned curious,1
7527,quick question do you skip over twitter promoted tweets promoted accounts promoted trends curious,1
7528,waiting for the newest segment minime sa user curious excited,1
7529,does anyone have a stat for what  of millionaires have a passion for their work and were not motivated by money curious entrepreneur,1
7532,just wondering herewho here has erectile disfunction curious high,1
7533,did user mention vadra in gurgaon yesterday curious,1
7535,does anyone else play music under your pillow to fall asleep to or am i just weird like that curious,1
7536,suns out and ive woken up in a good mood now lets go destroy this exam mocks enthusiasm,1
7537,user  where is it whahahha justwaiting curious,1
7539,if you had one day left on this earth what would you do curious,1
7540,user user morning did you two manage to get to run user on sunday curious,1
7541,would you really buy and live in oscarpistoriuss house after all this curious,1
7545,if you had to choose life or death would you really choose life i would try out death just to see whats on the other sidecurious,1
7546,make life fun tomorrow is not guaranteed  enthusiastic hopeful,1
7548,i need to actually learn how to write and finish one script and not start about number at the same time  eager,1
7549,saturday brunch planned im already doing the menustalk eager,1
7550,user how many animals birds or vegetables do you grow yourself ricky curious,1
7551,already looking forward to user yoga class tonight yoga eager bringit,1
7552,how many runs did bhabhi jee score today curious,1
7553,so what did she tell you xia curious,1
7554,why why why me  curious,1
7557,user so did she go for xx pro or valencia curious,1
7558,it is still cold why  curious,1
7559,are peeps arguing against for eg a web designer  call centre staff from earning a wee bonus also declining grandfathered benefits curious,1
7560,president zuma will be leaving for angola today will he be studying the nkandlareport on his way there and back curious justasking,1
7563,this is gonna be real interesting curious ready,1
7564,can i ask a strange vital question but how do the no make up selfies raise money for cancer in real terms curious twimbos numberchat,1
7565,what softwareprogram do you think is the best which is the worst icmqu curious,1
7566,kotaku wants to show me how to draw a tiger from a penis dunno if i want to see this curious,1
7569,good morning friends if you had to pick one accessory must have for todays outfit what would it be curious fashion style,1
7572,user thanks for the follow you guys are amazing  positive community involvement happymonday,1
7575,does anyone have an alternative choice for the rbz governor post besides mangudya curious numberchat twimbos,1
7577,user know of any ministers intending to mention impending first gaymarriages in next sundays sermons curious,1
7578,user hi is there any advice you can offer for a leg spinner curious,1
7579,eagerly awaiting the live stream of pistorius trial coming back on   eager intense oscarpistorius pistoriustrial,1
7581,i see that people are playing the numbers game again how do you play curious,1
7583,trying to figure out what the wreckage was i saw at bell island beach yesterday wreck question curious,1
7584,how does the malaysian government know this definitive new development without having found any wreckage yet mhnumber curious,1
7585,how early is too early to go to the theatre eager dayandnight ioc,1
7588,i am so taking a picture of the writing on the window abraham erased  curious thewalkingdead,1
7590,looking for a clan to join or an rc to go for curious,1
7591,ended or crash  curious,1
7592,how would you describe the perfect job curious ranomdquestion,1
7593,streets of male be color dynamic curious,1
7594,not really good with aviation stuff but i wonder how mhnumber ended on indian ocean west of perth if it was headed to beijing curious,1
7595,how much convincing did it take to get pajama day to pass theyve always turned it down before curious,1
7596,okay seriouslywhat is this emoticon that shows up as a chinese word on my phone curious,1
7597,super productive monday i wish i could bottle this enthusiasm hardwork,1
7600,if the plane submerged into the water how will you explain the ringing cellphone if it is a remote area curious mhnumber,1
7601,its actually making me want to know what hes talking about interested learning ilovelearning,1
7604,didja watch the once upon a time episode last night so awesome i need to know whats next curious,1
7606,im bright eyed and bushy tailed watch out world enthusiasm,1
7607,whats up with the view count on here now curiouswhoknows,1
7608,user any more info on your options market or liquidity providing  lots of questions coming from   r  bitcoinmarkets curious excited,1
7609,number week countdown to get back to the gym get in shape and kick some butt ferwerknows rehabdone killit eager,1
7610,maybe part of growing up is seeing who matters and who stays with you curious musings damnyoupettitformakingmethinklikethis,1
7614,why do i see daft punk riding pass anytime i am on the numberrd mainland do they stay in lagos curious,1
7616,user any ms crops that tomorrow nights subfreezing temps will impact curious,1
7617,its been so long since weve talked but somedays i wonder if im ever on your mind  curious,1
7618,why does sour cream have an expiry date curious,1
7619,how many people actually dunk their donuts  curious monday nerdsoncoffee,1
7620,so we have this other ordeal late tweeting is that why no one noticescurious,1
7622,haha who are you lifting for who are you trying to get swole for the black or white girl curious,1
7625,hi good day user team wondering what the top number will be busy w   today curious,1
7626,user what kind of music are you into right now curious,1
7627,when will international chucci make an appearancecurious,1
7628,who will contain yaya toure tomorrow when he visits old trafford this guy is lethalcurious,1
7633,oh leslie knope  how you get me enthusiasm parksandrec previoustweet,1
7634,i just seen a tweet  n im starting to wonder  how many days i have been alive x curious days alive,1
7635,user great message you delivered today at the kdsc convention inspired passion leadership enthusiasm,1
7636,id love to know how they pick our best friends on snapchat its not by how much we snap them anyway  curious,1
7637,i think sign language is just as fascinating as someone speaking french interested,1
7642,husband askesmile in number years will the word tv be obsolete remember when we called screens gt monitors lt no longer curious,1
7643,i kind of wonder if any of your other bitches know that there are other bitches in the picture curious hm goodquestion,1
7644,i just sendet my new demo track to user im curious to hear some feedback smile interested,1
7645,dear hivemind as a reader where in a story do you like your big twist at the end number  number of the way through halfway amwriting curious,1
7647,user thank you so much for your efforts today love your enthusiasm fun energy candoattitude amppassed,1
7648,just about it if i didnt make that mistake where would i be right nowthinking curious ithappens,1
7650,what the fuck ever happened to michael ballack  interested,1
7653,weird question of the day why are people so afraid of their human traits when it comes to writing fiction curious behonesttoo,1
7654,mitch do you know if you need a paypal account to buy minecraftcurious,1
7655,i have to know what happens curious nerdalert onlykindofthough,1
7659,ive just realised there are number topics in my bio crafts gardening food and my jobdo you follow me for one of the above curious,1
7661,user if you still go on that trip let me know if they ever got the ark project completed curious,1
7662,did you smoke traditional cigarettes before you started smoking ecigs curious qotd,1
7663,someone make an app foe me that counts how many times i change sides when im sleeping curious,1
7664,is it bad to miss a guy who you no longer talk to curious,1
7665,just bought my wine for saturday night eager,1
